domain,severity,issue_type,fund_id,source_asset_name,db_asset_candidates_for_fund,recommendation,asset_id,db_asset_name,relation_type
fund_asset_link,info,supabase_pair_not_in_today_source_exact,300047,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_904ac8d066fb,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채,name_only_underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,300061,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_904ac8d066fb,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채,name_only_underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,300079,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_904ac8d066fb,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채,name_only_underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112712,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_904ac8d066fb,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채,name_only_underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,300008,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_904ac8d066fb,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채,name_only_underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,300028,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_904ac8d066fb,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채,name_only_underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112710,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_904ac8d066fb,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채,name_only_underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,300006,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_904ac8d066fb,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채,name_only_underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,300019,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_904ac8d066fb,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채,name_only_underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,300035,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_904ac8d066fb,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채,name_only_underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,300050,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_d03e122e0d2d,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,300063,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_d03e122e0d2d,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,300080,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_d03e122e0d2d,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112713,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_904ac8d066fb,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채,name_only_underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,300009,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_904ac8d066fb,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채,name_only_underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,300032,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_904ac8d066fb,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채,name_only_underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,300036,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_904ac8d066fb,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채,name_only_underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,300051,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_904ac8d066fb,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채,name_only_underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,300073,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_904ac8d066fb,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채,name_only_underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112740,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_d03e122e0d2d,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,300037,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_904ac8d066fb,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채,name_only_underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,300052,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_904ac8d066fb,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채,name_only_underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,300074,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_904ac8d066fb,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채,name_only_underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,300039,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_904ac8d066fb,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채,name_only_underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,300054,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_904ac8d066fb,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채,name_only_underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,300075,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_904ac8d066fb,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채,name_only_underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112344,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_db35eead7a91,홈플러스 인천인하점,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112344,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_288a4f9c263b,홈플러스 전주완산점,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112710,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_35fef6fb5746,상장리츠 | 공모주 | AA+ 회사채,name_only_underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112510,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_65e587cdb88a,이지스333호(디어스 명동),underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,200006,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_d71e828b5656,Pantheon Viking Co-Invest LP | NMP V | PGSF VII | PSD III,name_only_underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112010,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_8e254bfe7df1,런던원우드스트리트 Prime오피스,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112019,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_f5fc5bbdb980,London Office Ropemaker Place,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112020,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_f5fc5bbdb980,London Office Ropemaker Place,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112021,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_f5fc5bbdb980,London Office Ropemaker Place,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112022,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_f5fc5bbdb980,London Office Ropemaker Place,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112025,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_1b09ced3f5a7,호수빌딩,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112041,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_a86fcdf7e228,CBRE IM European Logistics Partners Fund,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112042,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_8237a62aef6a,신라스테이서대문,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112043,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_a71132d3cc09,이지스모 43호,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112044,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_a71132d3cc09,이지스모 43호,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112046,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_230b908af3f7,프랑스 Orange Telecome 오피스,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112050,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_6b75948563b6,Prologis Targeted European Logistics Fund,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112125,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_6b75948563b6,Prologis Targeted European Logistics Fund,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112063,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_7a41b6b1cb32,Washington D.C. Washington Square Mezzanine Loan,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112065,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_b1f5f079a694,Miami Courvoisier Center Senior Loan,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112066,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_c77b0263f7c6,PFV_Westwood 지분증권,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112072,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_f2df751470ee,Nuveen UK Enhanced Debt Fund,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112137,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_f2df751470ee,Nuveen UK Enhanced Debt Fund,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112073,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_3575c5ffffe0,Dallas KPMG Plaza Senior Loan,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112076,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_d27d2be05580,US BioMed Portfolio Senior Loan,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112081,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_12056ec44b17,NC백화점(야탑),underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112155,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_12056ec44b17,NC백화점(야탑),underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112082,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_17db161a53b5,부실채권을 기초자산으로 하는 SPC의 출자지분 및 사채,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112307,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_17db161a53b5,부실채권을 기초자산으로 하는 SPC의 출자지분 및 사채,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112094,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_564945797e16,GLP U.S. Income Partners III,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112101,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_14f3dd9eb1f9,마제스타시티타워1,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112107,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_511ba5b81207,102호 수익증권(재간접),underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112108,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_5db71e381d95,LasVegas The Cosmopolitan Hotel Junior Mezzanine Loan,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112113,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_3b7fc78aeb9e,Shiba Park Building,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112116,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_31d5292aa061,Newark Two Riverfront Plaza Senior B-Note Loan (Panasonic),underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112117,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_a5d1e84522ed,진해오션리조트 선순위 대출,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112124,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_30937d64ae67,부실채권을 기초자산으로 하는 SPC 사채,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112126,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_e45b98ccfc65,"세운 6-3-1,2구역 도시환경정비사업",underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112131,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_55e5cc352c17,118호 수익증권(재간접),underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112135,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_307e1f83e0d2,Canyon Distressed Opportunity Fund II,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112138,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_3e58fbce109d,J.P. Morgan Asia-Pacific Property Fund,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112142,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_6a798e5e30ee,태양광설비회사 대출채권,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112150,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_00df26953973,New York 1551 Broadway Mezzanine Loan,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112152,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_5f1f6f6aa534,판교 창조경제밸리 특별계획구역(I-Square),underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112154,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_2769c1d0b916,세종시 어반아트리움,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112157,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_2ca6ba796227,154호 수익증권(재간접),underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112161,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_36740c106490,한남동 외국인아파트부지 신축 PF대출,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112163,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_a08672efd868,하남강변미사지구 업무4BL 3LOT,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112164,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_225077ef8c95,Las Vegas Cosmopolitan Hotel Mezzanine C Loan,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112166,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_73f09d84ccfa,한남동 외국인아파트부지 재개발사업 PF대출,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112174,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_0d9b6bc27220,Balbec InSolve Global Credit Fund III,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112201,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_0d9b6bc27220,Balbec InSolve Global Credit Fund III,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112188,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_8058fee6124d,Sun Crest Kameari,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112188,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_3fe7501ac3ff,Cosmo Gracia Ryogoku,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112188,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_4b60082f6ba4,Reglus Ootorii Airport West,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112190,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_1a7e1fbe1ed6,남양주 다산진건지구 오피스텔,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112199,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_72434a85fc8f,강서 마곡지구 근린생활시설 개발사업 PF대출,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112199,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_5e6798e4e6be,하남 미사지구 오피스텔 개발사업 PF대출,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112202,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_5853b093d79c,제주 신화월드 개발사업(한화전문투자형사모부동산자투자신탁5호6M),underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112215,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_5853b093d79c,제주 신화월드 개발사업(한화전문투자형사모부동산자투자신탁5호6M),underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112207,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_c26748845c6b,시흥 센트럴푸르지오 사업장 공사대금 예금반환채권 금전채권신탁 담보대출,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112216,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_f541715b8374,Barcelona Office Nestle HQ,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112222,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_f541715b8374,Barcelona Office Nestle HQ,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112230,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_327f60afc82b,Uki Retail AEON Mall,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112236,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_4960a4a8e607,New York Manhattan Holiday Inn B-Note,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112246,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_55478b8ac17a,GIDC 광명역 지식산업센터,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112248,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_55478b8ac17a,GIDC 광명역 지식산업센터,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112249,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_82a02139e4fd,동삭센토피아 지역주택조합 아파트,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112259,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_8fdf7890a11b,판교 알파돔시티 중심상업용지 7-1BL/주차장용지17BL 오피스텔 및 근린생활시설 개발사업 선순위 PF대출,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112264,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_1273fe709763,익선동 상업시설 개발,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112274,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_cbc413cdfd7f,고양 일산 식사2구역 A2BL 공동주택 개발사업 선순위 PF대출채권,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112275,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_8f71aef30468,도농역 오피스텔,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112285,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_28817669f116,용인기흥 파워센(개발),underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112293,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_2397942b2f4e,광주 월산현대지역주택조합 공동주택 개발사업 Bridge Loan 현대엔지니어링 채무인수 확약 후순위 대출채권,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112295,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_b4128c33bb53,New York 564 6th Avenue Mezzanine Loan,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112297,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_854de4d7b05b,하남미사 지식산업센터,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112300,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_a26d74763046,"Ku'damm 12, 13-15",underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112301,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_f02b527b7861,이천 한익스프레스 물류센터 개발사업,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112304,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_ce621c527b00,Frankfurt St.Martine Tower Mezzanine Loan,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112308,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_e5211e566e98,New York 564 6th Avenue Senior Loan,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112309,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_6b047e815c5e,해운대구 재송동 한진 CY부지 공동주택 등 개발사업 선순위 BrLoan 담보대출,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112603,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_0bed91ccb4ec,부실채권을 기초자산으로 하는 SPC의 사채,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112321,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_446647af6ed1,세운5구역PFV,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112334,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_7689cf60369b,글로벌 리츠,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112335,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_7689cf60369b,글로벌 리츠,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112342,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_9cf4a8abd36c,평택 고덕 업무12-2-3BL PF 선순위 대출채권,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112343,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_7658ea6ef139,독일 프랑크푸르트 소재 개발사업부지,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112356,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_29998629e2b9,Essen TA2 Mezzanine Loan,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112362,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_329735309847,Tokyo District 23 Residential Portfolio,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112372,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_617613cdf1a8,역삼동 개발사업,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112401,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_ff8a69b5d1fd,San Mauro Torinese,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112401,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_ead5386059f5,Carugate,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112401,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_615cb3a61bf2,Verona,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112401,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_179a3e793b6f,Tori Di Quartesolo,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112401,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_afa982be63cc,Campegine,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112401,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_c70882b2b3ff,Camplogalliano,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112401,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_c7e88869e4e6,Bologna Interporto,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112705,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_e505ab13fd73,타이거대체전문투자형사모부동산투자신탁5호(미국캘리포니아주오렌지카운티소재상업용오피스 투자),underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112418,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_e505ab13fd73,타이거대체전문투자형사모부동산투자신탁5호(미국캘리포니아주오렌지카운티소재상업용오피스 투자),underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112419,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_e505ab13fd73,타이거대체전문투자형사모부동산투자신탁5호(미국캘리포니아주오렌지카운티소재상업용오피스 투자),underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112420,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_e505ab13fd73,타이거대체전문투자형사모부동산투자신탁5호(미국캘리포니아주오렌지카운티소재상업용오피스 투자),underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112449,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_e60d36b43a64,해운대 센텀 한진CY부지 Bridge Loan 선순위 담보대출 투자,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112456,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_e2910b24e5e7,원효로3가 공공지원민간임대주택,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112474,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_eb5a157872a8,효제아트PFV(주식 및 주주대여),underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112502,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_f7a36f9524d4,뉴멕시코주 아마존 물류센터,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112503,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_f7a36f9524d4,뉴멕시코주 아마존 물류센터,underlying_asset
