entity_key,entity_type,entity_id,display_title,display_subtitle,source_table,source_id,confidence,status,metadata_json
asset:ast_922b652f9355,asset,ast_922b652f9355,A112756001,A112756001 | verified,asset_master,ast_922b652f9355,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""해외 주식, 채권, ETF""}"
asset:ast_922fd1f841cc,asset,ast_922fd1f841cc,AR00015001,AR00015001 | 서울시 강남구 테헤란로 203(역삼동 679-4) | verified,asset_master,ast_922fd1f841cc,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""서울인터내셔널타워(SI타워)""}"
asset:ast_9295ffd5dc91,asset,ast_9295ffd5dc91,A200038001,A200038001 | verified,asset_master,ast_9295ffd5dc91,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Pan-European Infrastructure Fund IV SCSp""}"
asset:ast_92af696ba01e,asset,ast_92af696ba01e,A112657001,"A112657001 | 409E Chalmers St, Champaign, IL | verified",asset_master,ast_92af696ba01e,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Chicago Student Housing Illini Tower""}"
asset:ast_92dea7abe14c,asset,ast_92dea7abe14c,A112504003,A112504003 | 강원도 횡성군 횡성읍 송전리 34 | verified,asset_master,ast_92dea7abe14c,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""신명솔라 태양광발전소""}"
asset:ast_92f36c01f427,asset,ast_92f36c01f427,A112663001,A112663001 | verified,asset_master,ast_92f36c01f427,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""DWS Four Columns Junior Capital Fund Ⅵ""}"
asset:ast_92f8a9036c31,asset,ast_92f8a9036c31,A120056002,A120056002 | verified,asset_master,ast_92f8a9036c31,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""아이에이제십오차유동화전문 유한회사""}"
asset:ast_930b2bd97924,asset,ast_930b2bd97924,A112719001,A112719001 | 부산시 해운대 중동 256-5번지 일원 | verified,asset_master,ast_930b2bd97924,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""공동주택""}"
asset:ast_931a2e2ed032,asset,ast_931a2e2ed032,A200033001,A200033001 | verified,asset_master,ast_931a2e2ed032,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Partners Group Private Loan SICAV-SIF""}"
asset:ast_936d6d5e77d1,asset,ast_936d6d5e77d1,A112504016,A112504016 | 전라북도 남원시 보절면 사촌리 산18-3 | verified,asset_master,ast_936d6d5e77d1,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""은하수솔라""}"
asset:ast_937446d52483,asset,ast_937446d52483,A200004001,A200004001 | verified,asset_master,ast_937446d52483,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Pantheon PGSF VII""}"
asset:ast_9375f251bf8a,asset,ast_9375f251bf8a,A112223029,A112223029 | 6400 West Broad Street | verified,asset_master,ast_9375f251bf8a,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Courtyard Richmond""}"
asset:ast_938f03c98067,asset,ast_938f03c98067,A112054001,A112054001 | 대전시 유성구 관평동 887 | verified,asset_master,ast_938f03c98067,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""롯데마트(대전대덕)""}"
asset:ast_93fedc1f0d0f,asset,ast_93fedc1f0d0f,A112018001,A112018001 | 경상남도 사천시 벌리동 58-3 | auto_created,asset_master,ast_93fedc1f0d0f,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""홈플러스삼천포점 (투자)""}"
asset:ast_9493e4e1b242,asset,ast_9493e4e1b242,A112755001,A112755001 | 경상남도 창원시 진해구 두동 1875 | verified,asset_master,ast_9493e4e1b242,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""두동 LG전자 통합물류센터""}"
asset:ast_94cd6c685a31,asset,ast_94cd6c685a31,A112223030,A112223030 | 2500 Research Boulevard | verified,asset_master,ast_94cd6c685a31,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Courtyard Rockville""}"
asset:ast_94dd7f193182,asset,ast_94dd7f193182,AP00033001,AP00033001 | 은평구 진관동 208-10 일원 | verified,asset_master,ast_94dd7f193182,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""은평 시니어레지던스""}"
asset:ast_950c70c5b87f,asset,ast_950c70c5b87f,A112504017,A112504017 | 전북 남원시 보절면사촌리 산18-4 | verified,asset_master,ast_950c70c5b87f,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""화성솔라""}"
asset:ast_9526a04cfdf6,asset,ast_9526a04cfdf6,ast_9526a04cfdf6,경상남도 함안군 군북면 장지리 659 | auto_created,asset_master,ast_9526a04cfdf6,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""솔빛에너지""}"
asset:ast_95374ce1a930,asset,ast_95374ce1a930,A120076001,A120076001 | verified,asset_master,ast_95374ce1a930,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""이지스경산물류제1호일반사모부동산투자회사의 1종 종류주식""}"
asset:ast_953c098ae44b,asset,ast_953c098ae44b,A112068001,"A112068001 | 787 Seventh Avenue (51st & 52nd Street), NY | verified",asset_master,ast_953c098ae44b,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""New York 787 Seventh Avenue Mezzanine Loan""}"
asset:ast_95bd0edf061a,asset,ast_95bd0edf061a,A112196001,A112196001 | 서울특별시 강남구 삼성동 112-5 | verified,asset_master,ast_95bd0edf061a,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""라마다서울호텔 담보대출""}"
asset:ast_95fb4c52cddc,asset,ast_95fb4c52cddc,A112223025,A112223025 | 475 White Plains Road | verified,asset_master,ast_95fb4c52cddc,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Courtyard Tarrytown Greenburgh""}"
asset:ast_9672f00925b5,asset,ast_9672f00925b5,A300020001,A300020001 | verified,asset_master,ast_9672f00925b5,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""AA+ 이상 채권, 공모주, 스팩""}"
asset:ast_96aea8917bf5,asset,ast_96aea8917bf5,A112234001,"A112234001 | 경남 양산시 상북면 효충2길13(페트로콕증기생산시설), 경기 시흥시 서울대학로 59-5 배곧가압장(연료전지 | verified",asset_master,ast_96aea8917bf5,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""(주)페트로코너지 발행 지분증권 및 투자대상회사(이지스페트로코너지(주))에 대한""}"
asset:ast_96ba37c659ef,asset,ast_96ba37c659ef,A300052001,A300052001 | verified,asset_master,ast_96ba37c659ef,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""메자닌, 이벤트 드리븐, 공모주, ETF, 채권""}"
asset:ast_97000349e062,asset,ast_97000349e062,A112004001,A112004001 | 강원도 원주시 단계동 1123 | verified,asset_master,ast_97000349e062,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""원주AK""}"
asset:ast_97346b281c40,asset,ast_97346b281c40,A112054002,A112054002 | 제주시 노형동 708 | verified,asset_master,ast_97346b281c40,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""롯데마트(제주)""}"
asset:ast_974048441032,asset,ast_974048441032,A120053001,A120053001 | verified,asset_master,ast_974048441032,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""하이파킹 대여금""}"
asset:ast_97638ebe48e2,asset,ast_97638ebe48e2,A112059001,A112059001 | 서울특별시 종로구 수송동 83-1 | verified,asset_master,ast_97638ebe48e2,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""수송스퀘어""}"
asset:ast_97b4c5674171,asset,ast_97b4c5674171,A112584034,"A112584034 | 경기도 가평군 설악면 천안리 21-2, 21, 19-1, 19-10, 19-11 | verified",asset_master,ast_97b4c5674171,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""알이씨에너지""}"
asset:ast_97eee497ab45,asset,ast_97eee497ab45,A112114001,A112114001 | 서울특별시 종로구 관훈동 155-2 외 4필지 | verified,asset_master,ast_97eee497ab45,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""PFV_Lotus (지분증권)""}"
asset:ast_9855c32af978,asset,ast_9855c32af978,A112160001,A112160001 | 서울특별시 금천구 가산동 60-29 | verified,asset_master,ast_9855c32af978,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""지엘가산메트로 주식회사""}"
asset:ast_992b226b8a43,asset,ast_992b226b8a43,AP00032001,"AP00032001 | 서울특별시 중구 을지로 1가 42, 을지로1가 71-9번지 | verified",asset_master,ast_992b226b8a43,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""부림빌딩""}"
asset:ast_993ee19a2b04,asset,ast_993ee19a2b04,A112795001,A112795001 | verified,asset_master,ast_993ee19a2b04,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""StepStone Secondary Opportunities Fund V Offshore, L.P.""}"
asset:ast_99b034f39db3,asset,ast_99b034f39db3,AP00013001,AP00013001 | 경기도 안성시 당목리 995번지 일원 | verified,asset_master,ast_99b034f39db3,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""안성 당목리 995번지 외 44개필지 물류센터 개발사업""}"
asset:ast_99b63c12cc89,asset,ast_99b63c12cc89,A112495001,A112495001 | verified,asset_master,ast_99b63c12cc89,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""국내 리츠""}"
asset:ast_99bb7e6dd0fa,asset,ast_99bb7e6dd0fa,A112029001,A112029001 | 서울특별시 종로구 적선동 66 | verified,asset_master,ast_99bb7e6dd0fa,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""노스게이트빌딩""}"
asset:ast_9a12d0c2189f,asset,ast_9a12d0c2189f,A112593001,"A112593001 | 서울시 강남구 삼성동 168-1, 168-2 | verified",asset_master,ast_9a12d0c2189f,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""영보빌딩1""}"
asset:ast_9a70bf0b0afd,asset,ast_9a70bf0b0afd,A112153001,A112153001 | 서울특별시 강남구 신사동 545-18 | auto_created,asset_master,ast_9a70bf0b0afd,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""가로골목""}"
asset:ast_9a719e7b4ca2,asset,ast_9a719e7b4ca2,A112466012,A112466012 | 경상북도 의성군 장춘리 산88 외2필지 | verified,asset_master,ast_9a719e7b4ca2,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""솔라팜2호""}"
asset:ast_9aa66d591848,asset,ast_9aa66d591848,A200026001,A200026001 | verified,asset_master,ast_9aa66d591848,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Brookfield Strategic Real Estate Partners V""}"
asset:ast_9ab31b323659,asset,ast_9ab31b323659,A200045001,A200045001 | 미국 인디애나州 Purdue University 인근 | verified,asset_master,ast_9ab31b323659,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Chauncey Square""}"
asset:ast_9af08cf90d71,asset,ast_9af08cf90d71,A112036003,"A112036003 | 810 7th Street, N.W., Washington D.C., U.S.A. | verified",asset_master,ast_9af08cf90d71,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""OJP사옥(워싱턴) 대출""}"
asset:ast_9b0de0a4a118,asset,ast_9b0de0a4a118,AP00026001,AP00026001 | 서울시 성동구 성수동2가 269-208 일원 | verified,asset_master,ast_9b0de0a4a118,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""성수동2가오피스""}"
asset:ast_9b294af79693,asset,ast_9b294af79693,A112296001,A112296001 | 경기도 수원시 영통구 원천동 593 | auto_created,asset_master,ast_9b294af79693,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""광교 아이파크 주상복합 내 판매시설 선순위 담보""}"
asset:ast_9b387d397c17,asset,ast_9b387d397c17,A112504019,A112504019 | 강원도 삼척시 원덕읍 임원리 산255 | verified,asset_master,ast_9b387d397c17,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""누리""}"
asset:ast_9b4469f9065d,asset,ast_9b4469f9065d,A112184001,A112184001 | 인천광역시 남동구 고잔동 648-1 | verified,asset_master,ast_9b4469f9065d,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""남동테크노타워 지식산업센터 개발사업 PF대출""}"
asset:ast_9b78a5e73c6b,asset,ast_9b78a5e73c6b,A112072001,A112072001 | 7개 포트폴리오 | verified,asset_master,ast_9b78a5e73c6b,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Nuveen UK Enhanced Debt Fund""}"
asset:ast_9bedafe14895,asset,ast_9bedafe14895,A112755001,A112755001 | 경상남도 창원시 진해구 두동 1875 | auto_created,asset_master,ast_9bedafe14895,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""두동 LG전자 통합물류센터 (투자)""}"
asset:ast_9bf678a7d2ae,asset,ast_9bf678a7d2ae,A112411001,A112411001 | verified,asset_master,ast_9bf678a7d2ae,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""글로벌 리츠""}"
asset:ast_9c32381fc123,asset,ast_9c32381fc123,A112347002,A112347002 | 네덜란드 | verified,asset_master,ast_9c32381fc123,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Venlo""}"
asset:ast_9c85ee271a7f,asset,ast_9c85ee271a7f,A120081001,A120081001 | verified,asset_master,ast_9c85ee271a7f,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""이지스경산로지스1호(보통주)""}"
asset:ast_9cf4a8abd36c,asset,ast_9cf4a8abd36c,A112342001,A112342001 | 경기도 평택시 고덕면 고덕 국제화계획지구 업무용지 12-2-3BL | verified,asset_master,ast_9cf4a8abd36c,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""평택 고덕 업무12-2-3BL PF 선순위 대출채권""}"
asset:ast_9d78f7be9afb,asset,ast_9d78f7be9afb,A300015001,A300015001 | verified,asset_master,ast_9d78f7be9afb,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""국내 리츠""}"
asset:ast_9dae37d9ddc4,asset,ast_9dae37d9ddc4,A112626001,A112626001 | verified,asset_master,ast_9dae37d9ddc4,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""글로벌 리츠""}"
asset:ast_9de000745f5e,asset,ast_9de000745f5e,A112223001,A112223001 | 1 Day Hill Road | verified,asset_master,ast_9de000745f5e,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""US Courtyard by Marriott Portfolio Mezzanine A Loan""}"
asset:ast_9e287de54a5c,asset,ast_9e287de54a5c,A20000401,A20000401 | auto_created,asset_master,ast_9e287de54a5c,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Pantheon PGSF VII""}"
asset:ast_9e54163d0926,asset,ast_9e54163d0926,A112592001,A112592001 | 대전광역시 유성구 관평동 887 | auto_created,asset_master,ast_9e54163d0926,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""롯데마트대덕점""}"
asset:ast_9e6791cd4061,asset,ast_9e6791cd4061,A112798001,A112798001 | verified,asset_master,ast_9e6791cd4061,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""성내동 개발부지 담보대출(브릿지론)""}"
asset:ast_9ea926bd721a,asset,ast_9ea926bd721a,A112667001,A112667001 | verified,asset_master,ast_9ea926bd721a,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""HSBC Senior UK Direct Lending Fund 2020 RAIF SICAV-S.A.""}"
asset:ast_9ecfbd60d856,asset,ast_9ecfbd60d856,A112680001,A112680001 | 서울특별시 구로구 경인로 662(신도림동 692) | verified,asset_master,ast_9ecfbd60d856,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""펨코제17호기업구조조정부동산투자회사의 주식""}"
asset:ast_9f24f6c24f75,asset,ast_9f24f6c24f75,ast_9f24f6c24f75,needs_review,asset_master,ast_9f24f6c24f75,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""이지스411호(200호 재간접, 디어스 판교)""}"
asset:ast_9fa9d0943be6,asset,ast_9fa9d0943be6,A112065001,"A112065001 | 501 Brickell Key Drive, Miami, Florida 33131 | verified",asset_master,ast_9fa9d0943be6,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Miami Courvoisier Center Senior Loan""}"
asset:ast_9fb48d4d8ce0,asset,ast_9fb48d4d8ce0,A112045001,A112045001 | 서울특별시 중구 저동2가 24-1 | verified,asset_master,ast_9fb48d4d8ce0,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""씨티센터타워""}"
asset:ast_9fce646527d1,asset,ast_9fce646527d1,ast_9fce646527d1,경상북도 안동시 길안면 현하리 1115-19 | auto_created,asset_master,ast_9fce646527d1,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""강구16호""}"
asset:ast_9ff3ad09710f,asset,ast_9ff3ad09710f,A200022001,A200022001 | verified,asset_master,ast_9ff3ad09710f,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Brookfield Super-Core Infrastructure Partners Partnership L.P.""}"
asset:ast_a01ce9c12e6b,asset,ast_a01ce9c12e6b,A112206001,A112206001 | verified,asset_master,ast_a01ce9c12e6b,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Quarterra Lennar Multifamily Venture II""}"
asset:ast_a08672efd868,asset,ast_a08672efd868,A112163002,A112163002 | 경기도 하남시 하남미사지구 업무시설용지 4-3 (2043-3) | verified,asset_master,ast_a08672efd868,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""하남강변미사지구 업무4BL 3LOT""}"
asset:ast_a0c153e36050,asset,ast_a0c153e36050,A112025001,A112025001 | 경기도 성남시 분당구 수내동 6-3 | verified,asset_master,ast_a0c153e36050,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""서영빌딩""}"
asset:ast_a151fc2d6f8f,asset,ast_a151fc2d6f8f,A112658001,A112658001 | verified,asset_master,ast_a151fc2d6f8f,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Clarion Gables Multifamily Fund""}"
asset:ast_a236bc9437e2,asset,ast_a236bc9437e2,A200019002,A200019002 | verified,asset_master,ast_a236bc9437e2,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""AbryAdvanced Securities Fund III CV-A, L.P.""}"
asset:ast_a26d74763046,asset,ast_a26d74763046,A112300001,"A112300001 | Ku'damm 12, 13-15, 10719 Berlin | verified",asset_master,ast_a26d74763046,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Ku'damm 12, 13-15""}"
asset:ast_a3403c93d165,asset,ast_a3403c93d165,A112744001,A112744001 | verified,asset_master,ast_a3403c93d165,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""공모주, 스팩""}"
asset:ast_a36a0293fea2,asset,ast_a36a0293fea2,A112099001,A112099001 | 경기도 하남시 망월동 1079 | verified,asset_master,ast_a36a0293fea2,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""하남미사우성르보아파크""}"
asset:ast_a36fb8af4acf,asset,ast_a36fb8af4acf,A112393001,A112393001 | 서울시 중구 퇴계로 173 (충무로3가 60-1) | verified,asset_master,ast_a36fb8af4acf,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""남산스퀘어""}"
asset:ast_a39455191564,asset,ast_a39455191564,A112025003,A112025003 | 서울특별시 강남구 논현동 70-6 | auto_created,asset_master,ast_a39455191564,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""트리스빌딩 (투자)""}"
asset:ast_a422589fe744,asset,ast_a422589fe744,A112080001,A112080001 | 울산광역시 남구 삼산동 1569-1 | auto_created,asset_master,ast_a422589fe744,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""업스퀘어 (투자)""}"
asset:ast_a43bd38945be,asset,ast_a43bd38945be,A112223018,A112223018 | 2621 South 47th Street | verified,asset_master,ast_a43bd38945be,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Courtyard Phoenix Airport""}"
asset:ast_a4549cd85c41,asset,ast_a4549cd85c41,AP00030001,AP00030001 | 서울특별시 중구 소월로 50 | verified,asset_master,ast_a4549cd85c41,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""밀레니엄힐튼호텔""}"
asset:ast_a459af6de7b3,asset,ast_a459af6de7b3,A112504021,A112504021 | 전라남도 고흥군 도화면 봉룡리 산221-1 | verified,asset_master,ast_a459af6de7b3,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""옥스포드""}"
asset:ast_a48eb6e898c0,asset,ast_a48eb6e898c0,A200035001,A200035001 | verified,asset_master,ast_a48eb6e898c0,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Nuveen C-PACE Lending Fund III""}"
asset:ast_a497abe03a47,asset,ast_a497abe03a47,A112600001,"A112600001 | 2480 Rock House Road, Lithia Springs, GA, USA | verified",asset_master,ast_a497abe03a47,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Atlanta Data Center PwC""}"
asset:ast_a56330cfa5d8,asset,ast_a56330cfa5d8,A112466001,A112466001 | 충청남도 서산시 지곡면 환성리 777-90 | verified,asset_master,ast_a56330cfa5d8,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""환성2호태양광발전소""}"
asset:ast_a5a50c01a582,asset,ast_a5a50c01a582,A112149001,A112149001 | 인천광역시 부평구 열우물로 90 | verified,asset_master,ast_a5a50c01a582,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""부평 더샵센트럴시티 공공지원민간임대주택""}"
asset:ast_a5ca6d81dcd9,asset,ast_a5ca6d81dcd9,AP00005001,AP00005001 | 서울시 서초구 서초동 1005-1 외 | verified,asset_master,ast_a5ca6d81dcd9,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""서리풀개발사업""}"
asset:ast_a5d1e84522ed,asset,ast_a5d1e84522ed,A112117001,A112117001 | 경상남도 창원시 진해구 제덕동 일원 | verified,asset_master,ast_a5d1e84522ed,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""진해오션리조트 선순위 대출""}"
asset:ast_a60a75cb3e01,asset,ast_a60a75cb3e01,A112039001,A112039001 | 서울특별시 중구 정동 15-5 | verified,asset_master,ast_a60a75cb3e01,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""정동빌딩""}"
asset:ast_a60db5e30056,asset,ast_a60db5e30056,A112379001,A112379001 | verified,asset_master,ast_a60db5e30056,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""이지스 330호 (OPUS407/舊뉴욕제과빌딩)""}"
asset:ast_a67100590140,asset,ast_a67100590140,A120056003,A120056003 | verified,asset_master,ast_a67100590140,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""아이에이제십육차유동화전문 유한회사""}"
asset:ast_a6782d520cea,asset,ast_a6782d520cea,AP00013001,AP00013001 | 경기도 안성시 당목리 995번지 일원 | verified,asset_master,ast_a6782d520cea,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""안성 당목리 995번지 외 44개필지 물류센터 개발사업""}"
asset:ast_a69271e859b5,asset,ast_a69271e859b5,A112026001,A112026001 | verified,asset_master,ast_a69271e859b5,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""PartnersGroup Real Estate Secondary 2013""}"
asset:ast_a6bdd852cbf7,asset,ast_a6bdd852cbf7,AP00008001,AP00008001 | 경기도 부천시 소사본동 134 | verified,asset_master,ast_a6bdd852cbf7,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""부천소사 공동주택""}"
asset:ast_a6d6041ea653,asset,ast_a6d6041ea653,A112466017,A112466017 | 경상북도 상주시 공성면 금계리 662번지 | verified,asset_master,ast_a6d6041ea653,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""제이에스금계태양광발전""}"
asset:ast_a71132d3cc09,asset,ast_a71132d3cc09,A112043001,A112043001 | 이지스모 43호 | verified,asset_master,ast_a71132d3cc09,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""이지스모 43호""}"
asset:ast_a726e9da31e0,asset,ast_a726e9da31e0,A112310001,A112310001 | 제주시 애월읍 부룡수길 33외 13필지 | verified,asset_master,ast_a726e9da31e0,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""제주올레리조트""}"
asset:ast_a732f4857c2e,asset,ast_a732f4857c2e,A120081001,A120081001 | verified,asset_master,ast_a732f4857c2e,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""이지스경산로지스1호(보통주)""}"
asset:ast_a74111b9d3ac,asset,ast_a74111b9d3ac,A112471001,A112471001 | verified,asset_master,ast_a74111b9d3ac,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""이지스기회추구2-2호(353호,OPUS459/舊백암빌딩) 공동투자""}"
asset:ast_a809ac0199e2,asset,ast_a809ac0199e2,A112568001,A112568001 | verified,asset_master,ast_a809ac0199e2,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Nuveen Global Real Estate Debt Partners Fund III (UK)""}"
asset:ast_a81bf18a93d4,asset,ast_a81bf18a93d4,A112100001,A112100001 | 경기도 고양시 덕양구 동산동 370 | verified,asset_master,ast_a81bf18a93d4,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""스타필드(고양)""}"
asset:ast_a838dff2176d,asset,ast_a838dff2176d,A112036002,"A112036002 | 1 Carrefour Alexander-Graham-Bell. Montreal, Canada | verified",asset_master,ast_a838dff2176d,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Bell 본사(몬트리올) (대출)""}"
asset:ast_a84cff7133f8,asset,ast_a84cff7133f8,ast_a84cff7133f8,전라북도 남원시 보절면 사촌리 산18-4 | auto_created,asset_master,ast_a84cff7133f8,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""화성솔라""}"
asset:ast_a86fcdf7e228,asset,ast_a86fcdf7e228,A112041001,A112041001 | verified,asset_master,ast_a86fcdf7e228,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""CBRE IM European Logistics Partners Fund""}"
asset:ast_a87124d2b233,asset,ast_a87124d2b233,A112015001,A112015001 | 서울특별시 중구 남대문로5가 267 | verified,asset_master,ast_a87124d2b233,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""남산그린빌딩""}"
asset:ast_a8ad83130e72,asset,ast_a8ad83130e72,A112344002,A112344002 | 대전광역시 중구 문화동 1-17 | verified,asset_master,ast_a8ad83130e72,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""홈플러스 대전문화점""}"
asset:ast_a8c972e8e90e,asset,ast_a8c972e8e90e,A200001001,A200001001 | verified,asset_master,ast_a8c972e8e90e,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Hines European Property Partners""}"
asset:ast_a8d37cc1f751,asset,ast_a8d37cc1f751,A112680001,A112680001 | 서울특별시 구로구 경인로 662(신도림동 692) | verified,asset_master,ast_a8d37cc1f751,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""펨코제17호기업구조조정부동산투자회사의 주식""}"
