entity_key,entity_type,entity_id,display_title,token_text,token_type,rank_weight,related_asset_id,related_fund_id,related_project_id,source_table,relation_path
asset:ast_c010b7ae021c,asset,ast_c010b7ae021c,A112425001,고배당리츠(C-F),linked_fund_short_name,75,ast_c010b7ae021c,112432,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_c010b7ae021c,asset,ast_c010b7ae021c,A112425001,고배당리츠(C-P),linked_fund_short_name,75,ast_c010b7ae021c,112434,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_c010b7ae021c,asset,ast_c010b7ae021c,A112425001,고배당리츠(C-Pe),linked_fund_short_name,75,ast_c010b7ae021c,112435,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_c010b7ae021c,asset,ast_c010b7ae021c,A112425001,고배당리츠(C-P2),linked_fund_short_name,75,ast_c010b7ae021c,112436,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_c010b7ae021c,asset,ast_c010b7ae021c,A112425001,고배당리츠(C-P2e),linked_fund_short_name,75,ast_c010b7ae021c,112437,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_c010b7ae021c,asset,ast_c010b7ae021c,A112425001,고배당리츠(C-W),linked_fund_short_name,75,ast_c010b7ae021c,112438,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_c010b7ae021c,asset,ast_c010b7ae021c,A112425001,고배당리츠(S),linked_fund_short_name,75,ast_c010b7ae021c,112439,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_c010b7ae021c,asset,ast_c010b7ae021c,A112425001,고배당리츠(S-P),linked_fund_short_name,75,ast_c010b7ae021c,112440,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_c010b7ae021c,asset,ast_c010b7ae021c,A112425001,고배당리츠(S-P2),linked_fund_short_name,75,ast_c010b7ae021c,112441,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_c010b7ae021c,asset,ast_c010b7ae021c,A112425001,고배당리츠(A-G),linked_fund_short_name,75,ast_c010b7ae021c,112428,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_c010b7ae021c,asset,ast_c010b7ae021c,A112425001,고배당리츠(C-G),linked_fund_short_name,75,ast_c010b7ae021c,112431,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_c010b7ae021c,asset,ast_c010b7ae021c,A112425001,고배당리츠(C-I),linked_fund_short_name,75,ast_c010b7ae021c,112433,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_c010b7ae021c,asset,ast_c010b7ae021c,A112425001,글로벌 리츠,linked_fund_source_asset_name,75,ast_c010b7ae021c,112427,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_c010b7ae021c,asset,ast_c010b7ae021c,A112425001,글로벌 리츠,linked_fund_source_asset_name,75,ast_c010b7ae021c,112425,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_c010b7ae021c,asset,ast_c010b7ae021c,A112425001,글로벌 리츠,linked_fund_source_asset_name,75,ast_c010b7ae021c,112426,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_c010b7ae021c,asset,ast_c010b7ae021c,A112425001,글로벌 리츠,linked_fund_source_asset_name,75,ast_c010b7ae021c,112429,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_c010b7ae021c,asset,ast_c010b7ae021c,A112425001,글로벌 리츠,linked_fund_source_asset_name,75,ast_c010b7ae021c,112430,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_c010b7ae021c,asset,ast_c010b7ae021c,A112425001,글로벌 리츠,linked_fund_source_asset_name,75,ast_c010b7ae021c,112432,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_c010b7ae021c,asset,ast_c010b7ae021c,A112425001,글로벌 리츠,linked_fund_source_asset_name,75,ast_c010b7ae021c,112434,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_c010b7ae021c,asset,ast_c010b7ae021c,A112425001,글로벌 리츠,linked_fund_source_asset_name,75,ast_c010b7ae021c,112435,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_c010b7ae021c,asset,ast_c010b7ae021c,A112425001,글로벌 리츠,linked_fund_source_asset_name,75,ast_c010b7ae021c,112436,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_c010b7ae021c,asset,ast_c010b7ae021c,A112425001,글로벌 리츠,linked_fund_source_asset_name,75,ast_c010b7ae021c,112437,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_c010b7ae021c,asset,ast_c010b7ae021c,A112425001,글로벌 리츠,linked_fund_source_asset_name,75,ast_c010b7ae021c,112438,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_c010b7ae021c,asset,ast_c010b7ae021c,A112425001,글로벌 리츠,linked_fund_source_asset_name,75,ast_c010b7ae021c,112439,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_c010b7ae021c,asset,ast_c010b7ae021c,A112425001,글로벌 리츠,linked_fund_source_asset_name,75,ast_c010b7ae021c,112440,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_c010b7ae021c,asset,ast_c010b7ae021c,A112425001,글로벌 리츠,linked_fund_source_asset_name,75,ast_c010b7ae021c,112441,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_c010b7ae021c,asset,ast_c010b7ae021c,A112425001,기타,main_usage,30,ast_c010b7ae021c,,,asset_master,asset:self
asset:ast_c0ac2f0648ba,asset,ast_c0ac2f0648ba,A112047001,A112047001,asset_display_title,100,ast_c0ac2f0648ba,,,asset_master,asset:self
asset:ast_c0ac2f0648ba,asset,ast_c0ac2f0648ba,A112047001,A112047001,asset_code,95,ast_c0ac2f0648ba,,,asset_master,asset:self
asset:ast_c0ac2f0648ba,asset,ast_c0ac2f0648ba,A112047001,4684025622126220000,pnu,85,ast_c0ac2f0648ba,,,asset_master,asset:self
asset:ast_c0ac2f0648ba,asset,ast_c0ac2f0648ba,A112047001,전라남도 무안군 삼향읍 남악리 2622,address,65,ast_c0ac2f0648ba,,,asset_master,asset:self
asset:ast_c0ac2f0648ba,asset,ast_c0ac2f0648ba,A112047001,오피스복합,asset_type,30,ast_c0ac2f0648ba,,,asset_master,asset:self
asset:ast_c0ac2f0648ba,asset,ast_c0ac2f0648ba,A112047001,판매시설,main_usage,30,ast_c0ac2f0648ba,,,asset_master,asset:self
asset:ast_c0ba855ea88d,asset,ast_c0ba855ea88d,A200036001,A200036001,asset_display_title,100,ast_c0ba855ea88d,,,asset_master,asset:self
asset:ast_c0ba855ea88d,asset,ast_c0ba855ea88d,A200036001,A200036001,asset_code,95,ast_c0ba855ea88d,,,asset_master,asset:self
asset:ast_c14f12c21203,asset,ast_c14f12c21203,AP00006001,AP00006001,asset_display_title,100,ast_c14f12c21203,,,asset_master,asset:self
asset:ast_c14f12c21203,asset,ast_c14f12c21203,AP00006001,AP00006001,asset_code,95,ast_c14f12c21203,,,asset_master,asset:self
asset:ast_c14f12c21203,asset,ast_c14f12c21203,AP00006001,1114015700101900003,pnu,85,ast_c14f12c21203,,,asset_master,asset:self
asset:ast_c14f12c21203,asset,ast_c14f12c21203,AP00006001,"서울시 중구 산림동 190-3번지 일원 (세운지구 5-1, 5-3구역)",address,65,ast_c14f12c21203,,,asset_master,asset:self
asset:ast_c14f12c21203,asset,ast_c14f12c21203,AP00006001,오피스,asset_type,30,ast_c14f12c21203,,,asset_master,asset:self
asset:ast_c174f71f733d,asset,ast_c174f71f733d,A112311001,A112311001,asset_display_title,100,ast_c174f71f733d,,,asset_master,asset:self
asset:ast_c174f71f733d,asset,ast_c174f71f733d,A112311001,A112311001,asset_code,95,ast_c174f71f733d,,,asset_master,asset:self
asset:ast_c174f71f733d,asset,ast_c174f71f733d,A112311001,1147010200109620000,pnu,85,ast_c174f71f733d,,,asset_master,asset:self
asset:ast_c174f71f733d,asset,ast_c174f71f733d,A112311001,"서울시 양천구 목동 962,962-1",address,65,ast_c174f71f733d,,,asset_master,asset:self
asset:ast_c174f71f733d,asset,ast_c174f71f733d,A112311001,리테일,asset_type,30,ast_c174f71f733d,,,asset_master,asset:self
asset:ast_c174f71f733d,asset,ast_c174f71f733d,A112311001,공동주택,main_usage,30,ast_c174f71f733d,,,asset_master,asset:self
asset:ast_c18ecd73207e,asset,ast_c18ecd73207e,A200013002,A200013002,asset_display_title,100,ast_c18ecd73207e,,,asset_master,asset:self
asset:ast_c18ecd73207e,asset,ast_c18ecd73207e,A200013002,A200013002,asset_code,95,ast_c18ecd73207e,,,asset_master,asset:self
asset:ast_c1aba7a35f32,asset,ast_c1aba7a35f32,AR00016001,AR00016001,asset_display_title,100,ast_c1aba7a35f32,,,asset_master,asset:self
asset:ast_c1aba7a35f32,asset,ast_c1aba7a35f32,AR00016001,AR00016001,asset_code,95,ast_c1aba7a35f32,,,asset_master,asset:self
asset:ast_c1aba7a35f32,asset,ast_c1aba7a35f32,AR00016001,1120012200102310000,pnu,85,ast_c1aba7a35f32,,,asset_master,asset:self
asset:ast_c1aba7a35f32,asset,ast_c1aba7a35f32,AR00016001,"서울특별시 성동구 용답동 231, 231-1번지",address,65,ast_c1aba7a35f32,,,asset_master,asset:self
asset:ast_c1aba7a35f32,asset,ast_c1aba7a35f32,AR00016001,오피스,asset_type,30,ast_c1aba7a35f32,,,asset_master,asset:self
asset:ast_c1b901dad63f,asset,ast_c1b901dad63f,A200006003,A200006003,asset_display_title,100,ast_c1b901dad63f,,,asset_master,asset:self
asset:ast_c1b901dad63f,asset,ast_c1b901dad63f,A200006003,A200006003,asset_code,95,ast_c1b901dad63f,,,asset_master,asset:self
asset:ast_c1b901dad63f,asset,ast_c1b901dad63f,A200006003,오피스복합,asset_type,30,ast_c1b901dad63f,,,asset_master,asset:self
asset:ast_c1bf03575e07,asset,ast_c1bf03575e07,AP00040001,AP00040001,asset_display_title,100,ast_c1bf03575e07,,,asset_master,asset:self
asset:ast_c1bf03575e07,asset,ast_c1bf03575e07,AP00040001,AP00040001,asset_code,95,ast_c1bf03575e07,,,asset_master,asset:self
asset:ast_c1c3fa74d17e,asset,ast_c1c3fa74d17e,A300001001,A300001001,asset_display_title,100,ast_c1c3fa74d17e,,,asset_master,asset:self
asset:ast_c1c3fa74d17e,asset,ast_c1c3fa74d17e,A300001001,A300001001,asset_code,95,ast_c1c3fa74d17e,,,asset_master,asset:self
asset:ast_c216d24d224b,asset,ast_c216d24d224b,AP00014001,AP00014001,asset_display_title,100,ast_c216d24d224b,,,asset_master,asset:self
asset:ast_c216d24d224b,asset,ast_c216d24d224b,AP00014001,AP00014001,asset_code,95,ast_c216d24d224b,,,asset_master,asset:self
asset:ast_c216d24d224b,asset,ast_c216d24d224b,AP00014001,경기도 안성시 원곡면 성은리 319-1,address,65,ast_c216d24d224b,,,asset_master,asset:self
asset:ast_c216d24d224b,asset,ast_c216d24d224b,AP00014001,물류센터,asset_type,30,ast_c216d24d224b,,,asset_master,asset:self
asset:ast_c22cfc14fece,asset,ast_c22cfc14fece,A112584028,A112584028,asset_display_title,100,ast_c22cfc14fece,,,asset_master,asset:self
asset:ast_c22cfc14fece,asset,ast_c22cfc14fece,A112584028,A112584028,asset_code,95,ast_c22cfc14fece,,,asset_master,asset:self
asset:ast_c22cfc14fece,asset,ast_c22cfc14fece,A112584028,강원특별자치도 영월군 상동읍 구래리 194-9,asset_alias:address,94,ast_c22cfc14fece,,,asset_aliases,asset:alias
asset:ast_c22cfc14fece,asset,ast_c22cfc14fece,A112584028,김송하,asset_alias:asset_name,94,ast_c22cfc14fece,,,asset_aliases,asset:alias
asset:ast_c22cfc14fece,asset,ast_c22cfc14fece,A112584028,이지스일반사모투자신탁435호(태양광),asset_alias:fund_name,94,ast_c22cfc14fece,,,asset_aliases,asset:alias
asset:ast_c22cfc14fece,asset,ast_c22cfc14fece,A112584028,435호,asset_alias:fund_short_name,94,ast_c22cfc14fece,,,asset_aliases,asset:alias
asset:ast_c22cfc14fece,asset,ast_c22cfc14fece,A112584028,"다산1, 동서발전, 진이엔지, 현대산업쏠라5호, 케이앤스틸테크놀로지, 리에너지, 지우태양광, 에스지, 케이앤씨벨에포크, 케이에이치테크단북1호, 미션, 윈즈에너지, 이큐에너지, 소망, 청수, 봉산햇빛, 행암에너지일호, 도원에너지, 솔빛에너지, 에스와이솔라, 에이치엠솔라1, 이에스에이치12, 지티씨솔라13호, 강구16호, 외삼1호, 외삼2호, 솔라트리1호, 김송하, 에스이피브, 케이앤씨헤르메스, 모두에너지, 솔라팩토리10호, 씨에스에너텍, 알이씨에너지, 알이엔네트웍스, 어량리, 비케이솔라, 와이알에너지, 유현그린, 케이앤씨그린북, 디앤피상주, 적화솔라, 솔라시너지햇빛1호, 이인메가태양광, 솔라팩토리22호, 솔라팩토리19호",asset_alias:fund_asset_name,90,ast_c22cfc14fece,,,asset_aliases,asset:alias
asset:ast_c22cfc14fece,asset,ast_c22cfc14fece,A112584028,"다산1, 동서발전, 진이엔지, 현대산업쏠라5호, 케이앤스틸테크놀로지, 리에너지, 지우태양광, 에스지, 케이앤씨벨에포크, 케이에이치테크단북1호, 미션, 윈즈에너지, 이큐에너지, 소망, 청수, 봉산햇빛, 행암에너지일호, 도원에너지, 솔빛에너지, 에스와이솔라, 에이치엠솔라1, 이에스에이치12, 지티씨솔라13호, 강구16호, 외삼1호, 외삼2호, 솔라트리1호, 김송하, 에스이피브, 케이앤씨헤르메스, 모두에너지, 솔라팩토리10호, 씨에스에너텍, 알이씨에너지, 알이엔네트웍스, 어량리, 비케이솔라, 와이알에너지, 유현그린, 케이앤씨그린북, 디앤피상주, 적화솔라, 솔라시너지햇빛1호, 이인메가태양광, 솔라팩토리22호, 솔라팩토리19호",asset_alias:project_mission_name,90,ast_c22cfc14fece,,,asset_aliases,asset:alias
asset:ast_c22cfc14fece,asset,ast_c22cfc14fece,A112584028,5175025322101940009,pnu,85,ast_c22cfc14fece,,,asset_master,asset:self
asset:ast_c22cfc14fece,asset,ast_c22cfc14fece,A112584028,112584,linked_fund_id,75,ast_c22cfc14fece,112584,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_c22cfc14fece,asset,ast_c22cfc14fece,A112584028,이지스일반사모투자신탁435호(태양광),linked_fund_name,75,ast_c22cfc14fece,112584,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_c22cfc14fece,asset,ast_c22cfc14fece,A112584028,"다산1, 동서발전, 진이엔지, 현대산업쏠라5호, 케이앤스틸테크놀로지, 리에너지, 지우태양광, 에스지, 케이앤씨벨에포크, 케이에이치테크단북1호, 미션, 윈즈에너지, 이큐에너지, 소망, 청수, 봉산햇빛, 행암에너지일호, 도원에너지, 솔빛에너지, 에스와이솔라, 에이치엠솔라1, 이에스에이치12, 지티씨솔라13호, 강구16호, 외삼1호, 외삼2호, 솔라트리1호, 김송하, 에스이피브, 케이앤씨헤르메스, 모두에너지, 솔라팩토리10호, 씨에스에너텍, 알이씨에너지, 알이엔네트웍스, 어량리, 비케이솔라, 와이알에너지, 유현그린, 케이앤씨그린북, 디앤피상주, 적화솔라, 솔라시너지햇빛1호, 이인메가태양광, 솔라팩토리22호, 솔라팩토리19호",linked_fund_project_mission_name,75,ast_c22cfc14fece,112584,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_c22cfc14fece,asset,ast_c22cfc14fece,A112584028,435호,linked_fund_short_name,75,ast_c22cfc14fece,112584,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_c22cfc14fece,asset,ast_c22cfc14fece,A112584028,"다산1, 동서발전, 진이엔지, 현대산업쏠라5호, 케이앤스틸테크놀로지, 리에너지, 지우태양광, 에스지, 케이앤씨벨에포크, 케이에이치테크단북1호, 미션, 윈즈에너지, 이큐에너지, 소망, 청수, 봉산햇빛, 행암에너지일호, 도원에너지, 솔빛에너지, 에스와이솔라, 에이치엠솔라1, 이에스에이치12, 지티씨솔라13호, 강구16호, 외삼1호, 외삼2호, 솔라트리1호, 김송하, 에스이피브, 케이앤씨헤르메스, 모두에너지, 솔라팩토리10호, 씨에스에너텍, 알이씨에너지, 알이엔네트웍스, 어량리, 비케이솔라, 와이알에너지, 유현그린, 케이앤씨그린북, 디앤피상주, 적화솔라, 솔라시너지햇빛1호, 이인메가태양광, 솔라팩토리22호, 솔라팩토리19호",linked_fund_source_asset_name,75,ast_c22cfc14fece,112584,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_c22cfc14fece,asset,ast_c22cfc14fece,A112584028,강원도 영월군 상동읍 구래리 194-9번지 외 3필지,address,65,ast_c22cfc14fece,,,asset_master,asset:self
asset:ast_c22cfc14fece,asset,ast_c22cfc14fece,A112584028,특별자산,main_usage,30,ast_c22cfc14fece,,,asset_master,asset:self
asset:ast_c26748845c6b,asset,ast_c26748845c6b,A112207001,A112207001,asset_display_title,100,ast_c26748845c6b,,,asset_master,asset:self
asset:ast_c26748845c6b,asset,ast_c26748845c6b,A112207001,A112207001,asset_code,95,ast_c26748845c6b,,,asset_master,asset:self
asset:ast_c26748845c6b,asset,ast_c26748845c6b,A112207001,대야동 693,asset_alias:address,94,ast_c26748845c6b,,,asset_aliases,asset:alias
asset:ast_c26748845c6b,asset,ast_c26748845c6b,A112207001,시흥 센트럴푸르지오 사업장 공사대금 예금반환채권 금전채권신탁 담보대출,asset_alias:asset_name,94,ast_c26748845c6b,,,asset_aliases,asset:alias
asset:ast_c26748845c6b,asset,ast_c26748845c6b,A112207001,이지스전문투자형사모투자신탁208호,asset_alias:fund_name,94,ast_c26748845c6b,,,asset_aliases,asset:alias
asset:ast_c26748845c6b,asset,ast_c26748845c6b,A112207001,208호,asset_alias:fund_short_name,94,ast_c26748845c6b,,,asset_aliases,asset:alias
asset:ast_c26748845c6b,asset,ast_c26748845c6b,A112207001,시흥 센트럴푸르지오 사업장 공사대금 예금반환채권 금전채권신탁 담보대출,asset_alias:fund_asset_name,90,ast_c26748845c6b,,,asset_aliases,asset:alias
asset:ast_c26748845c6b,asset,ast_c26748845c6b,A112207001,시흥 센트럴푸르지오 사업장 공사대금 예금반환채권 금전채권신탁 담보대출,asset_alias:project_mission_name,90,ast_c26748845c6b,,,asset_aliases,asset:alias
asset:ast_c26748845c6b,asset,ast_c26748845c6b,A112207001,112207,linked_fund_id,75,ast_c26748845c6b,112207,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_c26748845c6b,asset,ast_c26748845c6b,A112207001,이지스전문투자형사모투자신탁208호,linked_fund_name,75,ast_c26748845c6b,112207,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_c26748845c6b,asset,ast_c26748845c6b,A112207001,시흥 센트럴푸르지오 사업장 공사대금 예금반환채권 금전채권신탁 담보대출,linked_fund_project_mission_name,75,ast_c26748845c6b,112207,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_c26748845c6b,asset,ast_c26748845c6b,A112207001,208호,linked_fund_short_name,75,ast_c26748845c6b,112207,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_c26748845c6b,asset,ast_c26748845c6b,A112207001,시흥 센트럴푸르지오 사업장 공사대금 예금반환채권 금전채권신탁 담보대출,linked_fund_source_asset_name,75,ast_c26748845c6b,112207,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_c26748845c6b,asset,ast_c26748845c6b,A112207001,208호,linked_fund_title,70,ast_c26748845c6b,112207,,asset_project_links,asset_project:fund_as_project:target_to_asset
asset:ast_c26748845c6b,asset,ast_c26748845c6b,A112207001,주거,asset_type,30,ast_c26748845c6b,,,asset_master,asset:self
asset:ast_c26748845c6b,asset,ast_c26748845c6b,A112207001,주거,main_usage,30,ast_c26748845c6b,,,asset_master,asset:self
asset:ast_c28b363f2b5a,asset,ast_c28b363f2b5a,A112699001,A112699001,asset_display_title,100,ast_c28b363f2b5a,,,asset_master,asset:self
asset:ast_c28b363f2b5a,asset,ast_c28b363f2b5a,A112699001,A112699001,asset_code,95,ast_c28b363f2b5a,,,asset_master,asset:self
asset:ast_c28b363f2b5a,asset,ast_c28b363f2b5a,A112699001,1156010200101430003,pnu,85,ast_c28b363f2b5a,,,asset_master,asset:self
asset:ast_c28b363f2b5a,asset,ast_c28b363f2b5a,A112699001,서울 영등포구 경인로 870,address,65,ast_c28b363f2b5a,,,asset_master,asset:self
asset:ast_c28b363f2b5a,asset,ast_c28b363f2b5a,A112699001,호텔,asset_type,30,ast_c28b363f2b5a,,,asset_master,asset:self
asset:ast_c28b363f2b5a,asset,ast_c28b363f2b5a,A112699001,숙박시설,main_usage,30,ast_c28b363f2b5a,,,asset_master,asset:self
asset:ast_c2b24d6ab2a3,asset,ast_c2b24d6ab2a3,A200008001,A200008001,asset_display_title,100,ast_c2b24d6ab2a3,,,asset_master,asset:self
asset:ast_c2b24d6ab2a3,asset,ast_c2b24d6ab2a3,A200008001,A200008001,asset_code,95,ast_c2b24d6ab2a3,,,asset_master,asset:self
asset:ast_c2b24d6ab2a3,asset,ast_c2b24d6ab2a3,A200008001,"One Bloor St. West, Toronto, Ontario",address,65,ast_c2b24d6ab2a3,,,asset_master,asset:self
asset:ast_c2b24d6ab2a3,asset,ast_c2b24d6ab2a3,A200008001,오피스복합,asset_type,30,ast_c2b24d6ab2a3,,,asset_master,asset:self
asset:ast_c2fde5e671a6,asset,ast_c2fde5e671a6,A112504011,A112504011,asset_display_title,100,ast_c2fde5e671a6,,,asset_master,asset:self
asset:ast_c2fde5e671a6,asset,ast_c2fde5e671a6,A112504011,A112504011,asset_code,95,ast_c2fde5e671a6,,,asset_master,asset:self
asset:ast_c2fde5e671a6,asset,ast_c2fde5e671a6,A112504011,경상남도 의령군 화정면 상일리 산 95,asset_alias:address,94,ast_c2fde5e671a6,,,asset_aliases,asset:alias
asset:ast_c2fde5e671a6,asset,ast_c2fde5e671a6,A112504011,의령3호,asset_alias:asset_name,94,ast_c2fde5e671a6,,,asset_aliases,asset:alias
asset:ast_c2fde5e671a6,asset,ast_c2fde5e671a6,A112504011,이지스일반사모투자신탁392호(태양광),asset_alias:fund_name,94,ast_c2fde5e671a6,,,asset_aliases,asset:alias
asset:ast_c2fde5e671a6,asset,ast_c2fde5e671a6,A112504011,392호,asset_alias:fund_short_name,94,ast_c2fde5e671a6,,,asset_aliases,asset:alias
asset:ast_c2fde5e671a6,asset,ast_c2fde5e671a6,A112504011,"참빛솔라 태양광발전소, 최강일 태양광발전소, 신명솔라 태양광발전소, 성리태양광발전소, 새금풍력태양광발전소, 엠아이파워, 해량에너지, 시온솔라, 의령1호, 의령2호, 의령3호, 나눔과사랑, 건화솔라, 투태모에너지3호, 비취정보기술, 은하수솔라, 화성솔라, 임원, 누리, 평화와번영, 옥스포드, 미래화희망, 해바라기, 디앤피입암리1호, 한려, 해담은삼척1호",asset_alias:fund_asset_name,90,ast_c2fde5e671a6,,,asset_aliases,asset:alias
asset:ast_c2fde5e671a6,asset,ast_c2fde5e671a6,A112504011,"참빛솔라 태양광발전소, 최강일 태양광발전소, 신명솔라 태양광발전소, 성리태양광발전소, 새금풍력태양광발전소, 엠아이파워, 해량에너지, 시온솔라, 의령1호, 의령2호, 의령3호, 나눔과사랑, 건화솔라, 투태모에너지3호, 비취정보기술, 은하수솔라, 화성솔라, 임원, 누리, 평화와번영, 옥스포드, 미래화희망, 해바라기, 디앤피입암리1호, 한려, 해담은삼척1호",asset_alias:project_mission_name,90,ast_c2fde5e671a6,,,asset_aliases,asset:alias
asset:ast_c2fde5e671a6,asset,ast_c2fde5e671a6,A112504011,4872034025200950000,pnu,85,ast_c2fde5e671a6,,,asset_master,asset:self
asset:ast_c2fde5e671a6,asset,ast_c2fde5e671a6,A112504011,112504,linked_fund_id,75,ast_c2fde5e671a6,112504,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_c2fde5e671a6,asset,ast_c2fde5e671a6,A112504011,이지스일반사모투자신탁392호(태양광),linked_fund_name,75,ast_c2fde5e671a6,112504,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_c2fde5e671a6,asset,ast_c2fde5e671a6,A112504011,"참빛솔라 태양광발전소, 최강일 태양광발전소, 신명솔라 태양광발전소, 성리태양광발전소, 새금풍력태양광발전소, 엠아이파워, 해량에너지, 시온솔라, 의령1호, 의령2호, 의령3호, 나눔과사랑, 건화솔라, 투태모에너지3호, 비취정보기술, 은하수솔라, 화성솔라, 임원, 누리, 평화와번영, 옥스포드, 미래화희망, 해바라기, 디앤피입암리1호, 한려, 해담은삼척1호",linked_fund_project_mission_name,75,ast_c2fde5e671a6,112504,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_c2fde5e671a6,asset,ast_c2fde5e671a6,A112504011,392호,linked_fund_short_name,75,ast_c2fde5e671a6,112504,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_c2fde5e671a6,asset,ast_c2fde5e671a6,A112504011,"참빛솔라 태양광발전소, 최강일 태양광발전소, 신명솔라 태양광발전소, 성리태양광발전소, 새금풍력태양광발전소, 엠아이파워, 해량에너지, 시온솔라, 의령1호, 의령2호, 의령3호, 나눔과사랑, 건화솔라, 투태모에너지3호, 비취정보기술, 은하수솔라, 화성솔라, 임원, 누리, 평화와번영, 옥스포드, 미래화희망, 해바라기, 디앤피입암리1호, 한려, 해담은삼척1호",linked_fund_source_asset_name,75,ast_c2fde5e671a6,112504,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_c2fde5e671a6,asset,ast_c2fde5e671a6,A112504011,경상남도 의령군 화정면 상일리 산95,address,65,ast_c2fde5e671a6,,,asset_master,asset:self
asset:ast_c2fde5e671a6,asset,ast_c2fde5e671a6,A112504011,특별자산,main_usage,30,ast_c2fde5e671a6,,,asset_master,asset:self
asset:ast_c36e38cae9e1,asset,ast_c36e38cae9e1,A112223028,A112223028,asset_display_title,100,ast_c36e38cae9e1,,,asset_master,asset:self
asset:ast_c36e38cae9e1,asset,ast_c36e38cae9e1,A112223028,A112223028,asset_code,95,ast_c36e38cae9e1,,,asset_master,asset:self
asset:ast_c36e38cae9e1,asset,ast_c36e38cae9e1,A112223028,533 Herndon Parkway,address,65,ast_c36e38cae9e1,,,asset_master,asset:self
asset:ast_c36e38cae9e1,asset,ast_c36e38cae9e1,A112223028,호텔,asset_type,30,ast_c36e38cae9e1,,,asset_master,asset:self
asset:ast_c390565c53af,asset,ast_c390565c53af,AR00008005,AR00008005,asset_display_title,100,ast_c390565c53af,,,asset_master,asset:self
asset:ast_c390565c53af,asset,ast_c390565c53af,AR00008005,AR00008005,asset_code,95,ast_c390565c53af,,,asset_master,asset:self
asset:ast_c390565c53af,asset,ast_c390565c53af,AR00008005,4113111500103210000,pnu,85,ast_c390565c53af,,,asset_master,asset:self
asset:ast_c390565c53af,asset,ast_c390565c53af,AR00008005,경기도 성남시 수정구 대왕판교로 815,address,65,ast_c390565c53af,,,asset_master,asset:self
asset:ast_c390565c53af,asset,ast_c390565c53af,AR00008005,업무시설,main_usage,30,ast_c390565c53af,,,asset_master,asset:self
asset:ast_c3ac30b33acf,asset,ast_c3ac30b33acf,AP00028001,AP00028001,asset_display_title,100,ast_c3ac30b33acf,,,asset_master,asset:self
asset:ast_c3ac30b33acf,asset,ast_c3ac30b33acf,AP00028001,AP00028001,asset_code,95,ast_c3ac30b33acf,,,asset_master,asset:self
asset:ast_c3ac30b33acf,asset,ast_c3ac30b33acf,AP00028001,주거,asset_type,30,ast_c3ac30b33acf,,,asset_master,asset:self
asset:ast_c4abd15d239e,asset,ast_c4abd15d239e,A120101001,A120101001,asset_display_title,100,ast_c4abd15d239e,,,asset_master,asset:self
asset:ast_c4abd15d239e,asset,ast_c4abd15d239e,A120101001,A120101001,asset_code,95,ast_c4abd15d239e,,,asset_master,asset:self
asset:ast_c4abd15d239e,asset,ast_c4abd15d239e,A120101001,1117012500100150002,pnu,85,ast_c4abd15d239e,,,asset_master,asset:self
asset:ast_c4abd15d239e,asset,ast_c4abd15d239e,A120101001,서울특별시 용산구 한강로2가 15-2,address,65,ast_c4abd15d239e,,,asset_master,asset:self
