asset_id,asset_code,canonical_name,proposed_physical_asset_name,proposed_non_physical_label,linked_fund_short_names,asset_type,asset_kind,review_status,has_address,has_pnu,cleanup_action,cleanup_reason
ast_6c15b114075c,A12000801,용산더프라임,용산더프라임,,"518호, 518호(1종), 518호(2종)",오피스,physical_asset,auto_created,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_b939ab49c418,A112556002,네오밸류한남PFV의 전환사채,네오밸류한남PFV의 전환사채,,,오피스복합,physical_asset,verified,Y,Y,review_financial_name_with_physical_evidence,"physical evidence exists, but name contains loan/security terms"
ast_7dbf61112b72,A112690001,서울시티타워,서울시티타워,,,오피스,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_b0956b6f4029,A12004401,이지스산업단지환경개선일반사모부동산투자신탁제1호,이지스산업단지환경개선일반사모부동산투자신탁제1호,,산단1호,,physical_asset,auto_created,N,N,review_unknown_name,insufficient evidence for automatic physical name decision
ast_6ce950493e21,A112592001,롯데마트대덕점,롯데마트대덕점,,,리테일,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_97346b281c40,A112054002,롯데마트(제주),롯데마트(제주),,,리테일,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_1c2b0c57e8b7,A112033001,대구시티센터 (투자),대구시티센터 (투자),,32호,오피스복합,physical_asset,auto_created,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_cd234848887e,A120062,위례Senior Living 개발사업,위례Senior Living 개발사업,,"562호, 562의1호, 562의1호(1종), 562의1호(2종), 562의1호(3종), 562의1호(4종), 562의1호(5종), 562의1호(6종)",오피스복합,physical_asset,auto_created,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_fe67309c28e2,A112584001,다산1,다산1,,435호,,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_b04e9cb1a044,AP00006001,세운5구역 개발사업,세운5구역 개발사업,,P세운5구역,오피스,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_99b034f39db3,AP00013001,안성 당목리 995번지 외 44개필지 물류센터 개발사업,안성 당목리 995번지 외 44개필지 물류센터 개발사업,,,물류센터,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_a8ad83130e72,A112344002,홈플러스 대전문화점,홈플러스 대전문화점,,,리테일,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_3a33a41d444e,A112387001,충북 청주시 서원구 잠두봉근린공원 공동주택 개발사업 PF,충북 청주시 서원구 잠두봉근린공원 공동주택 개발사업 PF,,326호,,physical_asset,auto_created,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_8a93d35b0890,AP00011001,디오션259피에프브이 주식회사,디오션259피에프브이 주식회사,,P디오션259,,physical_asset,auto_created,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_55fcaa57d7ab,AR00009001,이천YM물류센터,이천YM물류센터,,,,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_d4faf53bb85a,A112500002,평택아디다스물류센터,평택아디다스물류센터,,,물류센터,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_b4ff0851baae,A120102,이지스국내PF재구조화일반사모부동산모투자신탁제1-3호,이지스국내PF재구조화일반사모부동산모투자신탁제1-3호,,국내PF재구조화1-3호(모),,physical_asset,auto_created,N,N,review_unknown_name,insufficient evidence for automatic physical name decision
ast_34e35d0dff33,A19000201,분당야탑물류센터,분당야탑물류센터,,"543호, 543호(1종), 543호(보통주)",물류센터,physical_asset,auto_created,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_15237c00f653,A112490001,롯데백화점분당점,롯데백화점분당점,,,오피스복합,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_5e6893cec720,A20000101,Hines European Property Partners,Hines European Property Partners,,"521-1호, 521-2호",,physical_asset,auto_created,N,N,review_unknown_name,insufficient evidence for automatic physical name decision
ast_9e287de54a5c,A20000401,Pantheon PGSF VII,Pantheon PGSF VII,,"504호, 504-1호",오피스복합,physical_asset,auto_created,N,N,keep_physical_name,real estate type or physical evidence exists
ast_1c98656c9aa6,A20000601,Pantheon Viking Co-Invest LP,,"펀드지분 · 세컨더리1호, 세컨더리2호","세컨더리1호, 세컨더리2호",오피스복합,physical_asset,auto_created,N,N,suppress_fund_like_name,fund-like/security-like name has no physical address or PNU evidence
ast_917d85fb6b02,A20000602,NMP V,NMP V,,"세컨더리1호, 세컨더리2호",오피스복합,physical_asset,auto_created,N,N,keep_physical_name,real estate type or physical evidence exists
ast_dc11f9b4f515,A20000603,이지스글로벌세컨더리일반사모혼합자산투자신탁제1호,이지스글로벌세컨더리일반사모혼합자산투자신탁제1호,,세컨더리1호,오피스복합,physical_asset,auto_created,N,N,keep_physical_name,real estate type or physical evidence exists
ast_02f2fb35a743,A20000604,이지스글로벌세컨더리일반사모혼합자산투자신탁제1호,이지스글로벌세컨더리일반사모혼합자산투자신탁제1호,,세컨더리1호,오피스복합,physical_asset,auto_created,N,N,keep_physical_name,real estate type or physical evidence exists
ast_beb45fea6c85,A20000801,Toronto The One Super-senior Loan (Receivership Funding),Toronto The One Super-senior Loan (Receivership Funding),,530호,,physical_asset,auto_created,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_468704b8269a,A20000901,Bridge Debt Strategies V Green Bridge LP,,펀드지분 · 529호,529호,오피스복합,physical_asset,auto_created,N,N,suppress_fund_like_name,fund-like/security-like name has no physical address or PNU evidence
ast_dd63895bac49,A20001101,Starwood European Real Estate Debt Finance II (SEREDF II,Starwood European Real Estate Debt Finance II (SEREDF II,,532호,오피스복합,physical_asset,auto_created,N,N,keep_physical_name,real estate type or physical evidence exists
ast_3e6ab9503501,A112524001,두산빌딩,두산빌딩,,,오피스,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_1daf77258172,AP00017001,천안성성7지구공동주택,천안성성7지구공동주택,,,주거,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_2e5bd324e0df,AP00018001,마곡CP4 복합시설 개발,마곡CP4 복합시설 개발,,,오피스복합,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_a9ed8293cd98,A112703001,안성홈플러스물류센터,안성홈플러스물류센터,,,물류센터,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_51d42aef8752,A112602001,아이에이제십삼차유동화전문 유한회사,아이에이제십삼차유동화전문 유한회사,,NPL3호,특별자산,physical_asset,verified,N,N,keep_physical_name,real estate type or physical evidence exists
ast_ca6affbba270,A112653001,디에스PFV 2종 종류주 및 주주대여,디에스PFV 2종 종류주 및 주주대여,,"460호, 460호(1종), 460호(2종)",주거복합,physical_asset,verified,N,N,keep_physical_name,real estate type or physical evidence exists
ast_92af696ba01e,A112657001,Chicago Student Housing Illini Tower,Chicago Student Housing Illini Tower,,"458호, R글로벌레지던스",,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_2e084a75011d,A112662001,TPG Real Estate Partners IV,TPG Real Estate Partners IV,,457호,오피스복합,physical_asset,verified,N,N,keep_physical_name,real estate type or physical evidence exists
ast_f58dae267b1b,A112656001,을지로부림빌딩,을지로부림빌딩,,이익참여형메자닌 1-4호,오피스,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_498605d11e47,R00016001,"용답동 231, 231-1 공동주택 및 근린생활시설","용답동 231, 231-1 공동주택 및 근린생활시설",,R하이서울147,오피스,physical_asset,auto_created,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_cd00a5beb0b3,AP00030001,밀레니엄힐튼호텔,밀레니엄힐튼호텔,,,오피스복합,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_65e587cdb88a,,이지스333호(디어스 명동),이지스333호(디어스 명동),,"333호, R레지던스",호텔,physical_asset,auto_created,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_97000349e062,A112004001,원주AK,원주AK,,,리테일,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_863c34bc88b1,A112005001,더피나클강남,더피나클강남,,,오피스,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_b2fa1e20d812,P00039001,용산전자상가 특별계획구역8 개발사업,용산전자상가 특별계획구역8 개발사업,,P용산라이프,,physical_asset,auto_created,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_859f99e97066,A112007001,롯데마트(나주),롯데마트(나주),,,리테일,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_fe9e7fc006fb,A112006001,눈스퀘어,눈스퀘어,,7호,리테일,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_6b3f8d30ec34,AR00008004,"이지스411호(200호 재간접, 디어스 판교)","이지스411호(200호 재간접, 디어스 판교)",,,,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_a39455191564,A112025003,트리스빌딩 (투자),트리스빌딩 (투자),,22호,,physical_asset,auto_created,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_122d47e0ef63,A112008001,홈플러스금천점,홈플러스금천점,,"13호, 13호(2종)",리테일,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_f40e9a6c4433,A112115001,PFV_Lotus (사채),PFV_Lotus (사채),,121호,호텔복합,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_53a61027bef6,A112100001,스타필드(고양) (투자),스타필드(고양) (투자),,87호,리테일,physical_asset,auto_created,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_eedc59c97695,A112229001,서울시 영등포 1-3 재정비촉진지구 도시환경정비사업,서울시 영등포 1-3 재정비촉진지구 도시환경정비사업,,,주거,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_1063cfdde684,A112586001,후너스빌딩 (투자),후너스빌딩 (투자),,비즈성장1-2호,오피스,physical_asset,auto_created,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_b3db1f189553,A112209001,센터필드,센터필드,,"210호, 210호(1종), 210호(2종), 210호(보통)",오피스복합,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_e0b140083119,,새금풍력태양광발전소,새금풍력태양광발전소,,392호,특별자산,physical_asset,auto_created,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_4635019d1baf,A200044001,괌 소재 종합병원(GRMC)에 대한 선순위 대출,괌 소재 종합병원(GRMC)에 대한 선순위 대출,,,,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_3f3767149c5b,A112606001,여주 본두리 물류센터 (투자),여주 본두리 물류센터 (투자),,440호,물류센터,physical_asset,auto_created,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_3c6660ce41f1,A112008003,홈플러스센텀시티점,홈플러스센텀시티점,,,리테일,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_b257dd733dea,A112081002,뉴코아아울렛(평촌),뉴코아아울렛(평촌),,,리테일,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_9b4469f9065d,A112184001,남동테크노타워 지식산업센터 개발사업 PF대출,남동테크노타워 지식산업센터 개발사업 PF대출,,,오피스,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_e2fd03212beb,A112047001,남악신도시 복합쇼핑몰 (투자),남악신도시 복합쇼핑몰 (투자),,48호,,physical_asset,auto_created,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_8e254bfe7df1,A112010001,런던원우드스트리트 Prime오피스,런던원우드스트리트 Prime오피스,,"11-1호, 11-2호",오피스,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_a87124d2b233,A112015001,남산그린빌딩,남산그린빌딩,,"18-1호, 510호",오피스,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_f5fc5bbdb980,A112019001,London Office Ropemaker Place,London Office Ropemaker Place,,"17-1호, 17-2호, 17-3호, 17-4호",오피스,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_03c3c2e1b0b2,A112011001,신라스테이울산,신라스테이울산,,,호텔,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_d36a3b06c819,A112018001,홈플러스삼천포점,홈플러스삼천포점,,,리테일,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_3610ec7fb906,A112018003,홈플러스죽도점,홈플러스죽도점,,,리테일,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_115f3c3277d4,A112025001,서영빌딩,서영빌딩,,,오피스,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_7418f76af537,A112025002,탑빌딩,탑빌딩,,,오피스,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_a69271e859b5,A112026001,PartnersGroup Real Estate Secondary 2013,PartnersGroup Real Estate Secondary 2013,,"20-1호, 20-2호, 20-3호",오피스복합,physical_asset,verified,N,N,keep_physical_name,real estate type or physical evidence exists
ast_07e0f0bb366d,A112025003,트리스빌딩,트리스빌딩,,,오피스,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_2d6772e4d2c7,A112034001,신라스테이제주,신라스테이제주,,,호텔,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_55647389ae80,A112008004,홈플러스영등포점,홈플러스영등포점,,"13호, 13호(2종)",리테일,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_21ccb7c9f7bd,A112017001,G밸리비즈플라자,G밸리비즈플라자,,10호,오피스복합,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_bc4589571b0d,A112035001,Sanofi 본사(파리),Sanofi 본사(파리),,37-1호,오피스,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_40cc5cccfb6c,A112035002,Bell 본사(몬트리올),Bell 본사(몬트리올),,37-1호,오피스,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_1b09ced3f5a7,A112025004,호수빌딩,호수빌딩,,"22호, 기회추구 2호, 기회추구2-2-1호",오피스,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_855b77ffc374,A112028001,광화문G타워,광화문G타워,,,오피스복합,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_0546ff4ee9db,A112035003,OJP사옥(워싱턴),OJP사옥(워싱턴),,37-1호,오피스,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_39ccf4397829,A112036001,Sanofi 본사(파리) 대출,Sanofi 본사(파리) 대출,,37-2호,오피스,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_bd3d31c699b0,A112036002,Bell 본사(몬트리올) 대출,Bell 본사(몬트리올) 대출,,37-2호,오피스,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_9af08cf90d71,A112036003,OJP사옥(워싱턴) 대출,OJP사옥(워싱턴) 대출,,37-2호,오피스,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_e0a9abed71bf,A112037001,롯데수원역쇼핑타운토지,롯데수원역쇼핑타운토지,,"30호, 130-4호, 130-5호",오피스복합,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_a86fcdf7e228,A112041001,CBRE IM European Logistics Partners Fund,,펀드지분 · 40호,40호,물류센터,physical_asset,verified,N,N,suppress_fund_like_name,fund-like/security-like name has no physical address or PNU evidence
ast_8237a62aef6a,A112042001,신라스테이서대문,신라스테이서대문,,43호,호텔,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_a71132d3cc09,A112043001,이지스모 43호,이지스모 43호,,"43-1호, 43-2호",호텔,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_230b908af3f7,A112046001,프랑스 Orange Telecome 오피스,프랑스 Orange Telecome 오피스,,"15호, 215호",오피스,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_938f03c98067,A112054001,롯데마트(대전대덕),롯데마트(대전대덕),,,리테일,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_8b9207d29b9d,A112054002,롯데마트(제주),롯데마트(제주),,,리테일,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_5524410f1c09,A112049000,Atlanta Office Midtown I&II,Atlanta Office Midtown I&II,,,오피스,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_2dabc46c306b,A112049001,Atlanta Office Midtown I,Atlanta Office Midtown I,,50호,오피스,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_6459d1f7f3f6,A112049002,Atlanta Office Midtown II,Atlanta Office Midtown II,,50호,오피스,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_d0735c2d17ab,A112049003,Atlanta Office Midtown 주차빌딩,Atlanta Office Midtown 주차빌딩,,50호,오피스,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_6b75948563b6,A112050001,Prologis Targeted European Logistics Fund,,"펀드지분 · 46호, 46-1호","46호, 46-1호",물류센터,physical_asset,verified,N,N,suppress_fund_like_name,fund-like/security-like name has no physical address or PNU evidence
ast_6d4a384539b2,A112051001,Hines Poland Sustainable Income Fund,,"펀드지분 · 52호, 95-2호, 152호 외 1","52호, 95-2호, 152호, 452호",오피스복합,physical_asset,verified,N,N,suppress_fund_like_name,fund-like/security-like name has no physical address or PNU evidence
ast_a60a75cb3e01,A112039001,정동빌딩,정동빌딩,,42호,오피스,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_9fb48d4d8ce0,A112045001,씨티센터타워,씨티센터타워,,,오피스,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_16a56a088f89,A112053001,영등포역 오피스텔 개발사업,영등포역 오피스텔 개발사업,,,주거,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_aefd81e93778,A112057001,Colony Distressed Credit Fund IV,,"크레딧펀드/펀드지분 · 21호, 기회추구2-2-1호(C1), 기회추구2-2-1호(C2)","21호, 기회추구2-2-1호(C1), 기회추구2-2-1호(C2)",오피스,physical_asset,verified,N,N,suppress_fund_like_name,fund-like/security-like name has no physical address or PNU evidence
ast_ebd723e072c4,A112058001,Vienna Office & Retail Wien Mitte,Vienna Office & Retail Wien Mitte,,56호,오피스복합,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_0dc44d526fb4,A112071001,종로타워,종로타워,,,오피스,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_7a41b6b1cb32,A112063001,Washington D.C. Washington Square Mezzanine Loan,Washington D.C. Washington Square,,70호,오피스복합,physical_asset,verified,Y,N,strip_instrument_terms,"physical evidence exists, but name contains loan/security terms"
ast_40eb7f1348f6,A112081003,뉴코아아울렛(일산),뉴코아아울렛(일산),,,리테일,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_b1f5f079a694,A112065001,Miami Courvoisier Center Senior Loan,Miami Courvoisier Center,,"75호, 575호",오피스,physical_asset,verified,Y,N,strip_instrument_terms,"physical evidence exists, but name contains loan/security terms"
ast_c77b0263f7c6,A112066001,PFV_Westwood 지분증권,PFV_Westwood 지분증권,,"77호, 577호",물류센터,physical_asset,verified,N,N,keep_physical_name,real estate type or physical evidence exists
ast_0e8530670140,A112067001,괌 웨스틴 호텔,괌 웨스틴 호텔,,72호,호텔,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_e82ed4b638d4,A112068001,New York 787 Seventh Avenue Mezzanine Loan,New York 787 Seventh Avenue,,"60-1호, 60-2호",오피스,physical_asset,verified,Y,N,strip_instrument_terms,"physical evidence exists, but name contains loan/security terms"
ast_f2df751470ee,A112072001,Nuveen UK Enhanced Debt Fund,Nuveen UK Enhanced Debt Fund,,"73호, 73-1호, 373호",오피스복합,physical_asset,verified,Y,N,review_financial_name_with_physical_evidence,"physical evidence exists, but name contains loan/security terms"
ast_3575c5ffffe0,A112073001,Dallas KPMG Plaza Senior Loan,Dallas KPMG Plaza,,"78호, 578호",오피스,physical_asset,verified,Y,N,strip_instrument_terms,"physical evidence exists, but name contains loan/security terms"
ast_db4e0440e038,A112074001,AXA Real Estate Development Venture IV,AXA Real Estate Development Venture IV,,57호,오피스복합,physical_asset,verified,N,N,keep_physical_name,real estate type or physical evidence exists
ast_97638ebe48e2,A112059001,수송스퀘어,수송스퀘어,,,오피스,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_d27d2be05580,A112076001,US BioMed Portfolio Senior Loan,US BioMed Portfolio,,"84호, 284호",오피스복합,physical_asset,verified,Y,N,strip_instrument_terms,"physical evidence exists, but name contains loan/security terms"
ast_c738d1b8cbc2,A112077001,Washington D.C. Atlantic Building Senior Loan,Washington D.C. Atlantic Building Senior Loan,,83호,,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_c8c2e5210765,A112064001,쌈지길,쌈지길,,,리테일,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_05a1704bed45,A112075001,유림빌딩,유림빌딩,,,리테일,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_17db161a53b5,A112082001,부실채권을 기초자산으로 하는 SPC의 출자지분 및 사채,부실채권을 기초자산으로 하는 SPC의 출자지분 및 사채,,"NPL1호, NPL2호",특별자산,physical_asset,verified,Y,N,review_financial_name_with_physical_evidence,"physical evidence exists, but name contains loan/security terms"
ast_12056ec44b17,A112081001,NC백화점(야탑),NC백화점(야탑),,"102호, 154호",리테일,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_aac5427c01f4,,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채,,"418호, 코스닥벤처1호, 멀티인컴1호, 멀티인컴1호(A), 멀티인컴1호(C), 멀티인컴1호(C-i), 멀티인컴1호(C-g), 멀티인컴3호, 하이일드공모주1호, 하이일드공모주1호(A), 하이일드공모주1호(C), 하이일드공모주1호(C-i), 멀티인컴4호, 멀티드래곤1호, 인컴플러스2호, 인컴플러스3호, K본드알파2호, 하이일드2호, 하이일드2호(A), 하이일드2호(C1), 하이일드2호(C2), 셀렉K리츠목표달성형, 블루ON1호, 멀티드래곤2호, 코스닥벤처2호, 그린ON2호, 멀티드래곤4호, BDC1호, 멀티드래곤5호, 그린ON3호, 멀티플러스2호, 블랙ON1호, K-프런티어1호, 레포플러스1호, 코스닥벤처3호, 하이일드공모주3호, 그린ON4호, 멀티드래곤6호, 블루ON2호",복합(오피스),physical_asset,auto_created,Y,Y,review_financial_name_with_physical_evidence,"physical evidence exists, but name contains loan/security terms"
ast_11888bd81598,A112086001,신도림핀포인트,신도림핀포인트,,,오피스,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_2b8d6d15574a,A112104001,태평로빌딩,태평로빌딩,,"97호, 97호(C2), 97호(F2), R이지스밸류플러스",오피스,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_61465a8dd9a1,A112096001,T타워,T타워,,,오피스,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_e5daaa392be6,A112092001,Washington D.C. Woodies Building Senior Loan,Washington D.C. Woodies Building Senior Loan,,"98호, 98-1호, 98-2호",,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_46a7ecc290e9,A112093001,Hamburg Office Fleet II,Hamburg Office Fleet II,,89호,오피스복합,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_2f6ea0226f48,A112093002,Brussels Office Brederode,Brussels Office Brederode,,89호,오피스복합,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_6edbffb304dc,A112093003,Barcelona Office Fontanella,Barcelona Office Fontanella,,89호,,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_cf0bf50af6cc,A112093004,Prague Office Praga Studios,Prague Office Praga Studios,,89호,오피스복합,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_fff6be9d38b9,A112093005,Paris Office Louis David,Paris Office Louis David,,89호,오피스복합,physical_asset,verified,N,N,keep_physical_name,real estate type or physical evidence exists
ast_cd4e754af9e0,A112085001,평촌G스퀘어,평촌G스퀘어,,,오피스복합,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_a36a0293fea2,A112099001,하남미사우성르보아파크,하남미사우성르보아파크,,,주거,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_a81bf18a93d4,A112100001,스타필드(고양),스타필드(고양),,,리테일,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_564945797e16,A112094001,GLP U.S. Income Partners III,GLP U.S. Income Partners III,,101호,물류센터,physical_asset,verified,N,N,keep_physical_name,real estate type or physical evidence exists
ast_54efcc8cb9d2,A112095001,New York Office 85 Tenth Avenue Senior Loan,New York Office 85 Tenth Avenue,,"109호, 109-1호, 109-2호",오피스,physical_asset,verified,Y,N,strip_instrument_terms,"physical evidence exists, but name contains loan/security terms"
ast_14f3dd9eb1f9,A112101001,마제스타시티타워1,마제스타시티타워1,,100호,오피스,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_511ba5b81207,A112107001,102호 수익증권(재간접),102호 수익증권(재간접),,115호,리테일,physical_asset,verified,N,N,keep_physical_name,real estate type or physical evidence exists
ast_5db71e381d95,A112108001,LasVegas The Cosmopolitan Hotel Junior Mezzanine Loan,LasVegas The Cosmopolitan Hotel,,112호,호텔,physical_asset,verified,Y,N,strip_instrument_terms,"physical evidence exists, but name contains loan/security terms"
ast_3b7fc78aeb9e,A112113001,Shiba Park Building,Shiba Park Building,,95호,오피스,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_31d5292aa061,A112116001,Newark Two Riverfront Plaza Senior B-Note Loan (Panasonic),Newark Two Riverfront Plaza,,119호,오피스,physical_asset,verified,Y,N,strip_instrument_terms,"physical evidence exists, but name contains loan/security terms"
ast_30937d64ae67,A112124001,부실채권을 기초자산으로 하는 SPC 사채,부실채권을 기초자산으로 하는 SPC 사채,,NPL1-1호,특별자산,physical_asset,verified,N,N,keep_physical_name,real estate type or physical evidence exists
ast_2ae45eda2604,A112125001,Prologis Targeted European Logistics Fund,,펀드지분 · A112125001,,물류센터,physical_asset,verified,N,N,suppress_fund_like_name,fund-like/security-like name has no physical address or PNU evidence
ast_e45b98ccfc65,A112126001,"세운 6-3-1,2구역 도시환경정비사업","세운 6-3-1,2구역 도시환경정비사업",,110호,주거,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_3aee5443a745,A112127001,아레나스양지물류센터,아레나스양지물류센터,,"116호, 코어1호, 116-2호, 116-3호",물류센터,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_55e5cc352c17,A112131001,118호 수익증권(재간접),118호 수익증권(재간접),,137호,호텔,physical_asset,verified,N,N,keep_physical_name,real estate type or physical evidence exists
ast_23c79539e93e,A112118001,LS용산타워,LS용산타워,,,오피스,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
