asset_id,current_asset_name,asset_name_action,proposed_asset_name,linked_fund_ids,pnu,x_code,y_code,modified_address,fund_code,short_name,fund_name,investment_asset_type,seq,excel_asset_name,asset_category,city,district,address,operation_status,domestic_overseas,fund_class
ast_0bbbe8c5910d,이지스일반사모투자신탁435호(태양광),split_or_drawer_list,진이엔지 | 현대산업쏠라5호 | 리에너지 | 지우태양광 | 케이앤스틸테크놀로지 | 동서발전 | 이큐에너지 | 봉산햇빛 | 행암에너지일호 | 도원에너지 | 케이앤씨벨에포크 | 케이에이치테크단북1호 | 외삼1호 | 솔라트리1호 | 지티씨솔라13호 | 강구16호 | 어량리 | 솔라팩토리10호 | 알이엔네트웍스 | 에스이피브 | 케이앤씨헤르메스 | 모두에너지 | 알이씨에너지 | 솔라팩토리22호 | 솔라시너지햇빛1호 | 이인메가태양광 | 유현그린 | 케이앤씨그린북 | 디앤피상주 | 외삼2호 | 비케이솔라 | 윈즈에너지 | 적화솔라 | 에이치엠솔라1 | 이에스에이치12 | 다산1 | 에스지 | 김송하 | 와이알에너지 | 씨에스에너텍 | 솔빛에너지 | 에스와이솔라 | 솔라팩토리19호,112584,4682025037109950007,126.538161600153,34.5652004185649,전라남도 해남군 해남읍 복평리 995-7,112584,435호,이지스일반사모투자신탁435호(태양광),특별자산,1,다산1,특별자산,전라남도,해남군,해남군 해남읍 복평리 995-7,운용,국내,Fund
ast_0bbbe8c5910d,이지스일반사모투자신탁435호(태양광),split_or_drawer_list,진이엔지 | 현대산업쏠라5호 | 리에너지 | 지우태양광 | 케이앤스틸테크놀로지 | 동서발전 | 이큐에너지 | 봉산햇빛 | 행암에너지일호 | 도원에너지 | 케이앤씨벨에포크 | 케이에이치테크단북1호 | 외삼1호 | 솔라트리1호 | 지티씨솔라13호 | 강구16호 | 어량리 | 솔라팩토리10호 | 알이엔네트웍스 | 에스이피브 | 케이앤씨헤르메스 | 모두에너지 | 알이씨에너지 | 솔라팩토리22호 | 솔라시너지햇빛1호 | 이인메가태양광 | 유현그린 | 케이앤씨그린북 | 디앤피상주 | 외삼2호 | 비케이솔라 | 윈즈에너지 | 적화솔라 | 에이치엠솔라1 | 이에스에이치12 | 다산1 | 에스지 | 김송하 | 와이알에너지 | 씨에스에너텍 | 솔빛에너지 | 에스와이솔라 | 솔라팩토리19호,112584,4790043029200440000,128.450495775082,36.7285805664103,경상북도 예천군 은풍면 부초리 산44,112584,435호,이지스일반사모투자신탁435호(태양광),특별자산,2,동서발전,특별자산,경상북도,예천군,경상북도 예천군 은풍면 부초리 산44,운용,국내,Fund
ast_0bbbe8c5910d,이지스일반사모투자신탁435호(태양광),split_or_drawer_list,진이엔지 | 현대산업쏠라5호 | 리에너지 | 지우태양광 | 케이앤스틸테크놀로지 | 동서발전 | 이큐에너지 | 봉산햇빛 | 행암에너지일호 | 도원에너지 | 케이앤씨벨에포크 | 케이에이치테크단북1호 | 외삼1호 | 솔라트리1호 | 지티씨솔라13호 | 강구16호 | 어량리 | 솔라팩토리10호 | 알이엔네트웍스 | 에스이피브 | 케이앤씨헤르메스 | 모두에너지 | 알이씨에너지 | 솔라팩토리22호 | 솔라시너지햇빛1호 | 이인메가태양광 | 유현그린 | 케이앤씨그린북 | 디앤피상주 | 외삼2호 | 비케이솔라 | 윈즈에너지 | 적화솔라 | 에이치엠솔라1 | 이에스에이치12 | 다산1 | 에스지 | 김송하 | 와이알에너지 | 씨에스에너텍 | 솔빛에너지 | 에스와이솔라 | 솔라팩토리19호,112584,4375033025200540000,127.477462066664,36.8024105189189,충청북도 진천군 문백면 평산리 산54,112584,435호,이지스일반사모투자신탁435호(태양광),특별자산,3,진이엔지,특별자산,충청북도,진천군,충청북도 진천군 문백면 평산리 산 54,운용,국내,Fund
ast_0bbbe8c5910d,이지스일반사모투자신탁435호(태양광),split_or_drawer_list,진이엔지 | 현대산업쏠라5호 | 리에너지 | 지우태양광 | 케이앤스틸테크놀로지 | 동서발전 | 이큐에너지 | 봉산햇빛 | 행암에너지일호 | 도원에너지 | 케이앤씨벨에포크 | 케이에이치테크단북1호 | 외삼1호 | 솔라트리1호 | 지티씨솔라13호 | 강구16호 | 어량리 | 솔라팩토리10호 | 알이엔네트웍스 | 에스이피브 | 케이앤씨헤르메스 | 모두에너지 | 알이씨에너지 | 솔라팩토리22호 | 솔라시너지햇빛1호 | 이인메가태양광 | 유현그린 | 케이앤씨그린북 | 디앤피상주 | 외삼2호 | 비케이솔라 | 윈즈에너지 | 적화솔라 | 에이치엠솔라1 | 이에스에이치12 | 다산1 | 에스지 | 김송하 | 와이알에너지 | 씨에스에너텍 | 솔빛에너지 | 에스와이솔라 | 솔라팩토리19호,112584,4773033038100090000,128.842909332077,36.3958762237176,경상북도 의성군 옥산면 입암리 9,112584,435호,이지스일반사모투자신탁435호(태양광),특별자산,4,현대산업쏠라5호,특별자산,경상북도,의성군,"경북 의성군 옥산면 입암리 7,9,10",운용,국내,Fund
ast_0bbbe8c5910d,이지스일반사모투자신탁435호(태양광),split_or_drawer_list,진이엔지 | 현대산업쏠라5호 | 리에너지 | 지우태양광 | 케이앤스틸테크놀로지 | 동서발전 | 이큐에너지 | 봉산햇빛 | 행암에너지일호 | 도원에너지 | 케이앤씨벨에포크 | 케이에이치테크단북1호 | 외삼1호 | 솔라트리1호 | 지티씨솔라13호 | 강구16호 | 어량리 | 솔라팩토리10호 | 알이엔네트웍스 | 에스이피브 | 케이앤씨헤르메스 | 모두에너지 | 알이씨에너지 | 솔라팩토리22호 | 솔라시너지햇빛1호 | 이인메가태양광 | 유현그린 | 케이앤씨그린북 | 디앤피상주 | 외삼2호 | 비케이솔라 | 윈즈에너지 | 적화솔라 | 에이치엠솔라1 | 이에스에이치12 | 다산1 | 에스지 | 김송하 | 와이알에너지 | 씨에스에너텍 | 솔빛에너지 | 에스와이솔라 | 솔라팩토리19호,112584,4725037029105720002,128.020691220829,36.3645499179998,경상북도 상주시 내서면 노류리 572-2,112584,435호,이지스일반사모투자신탁435호(태양광),특별자산,5,케이앤스틸테크놀로지,특별자산,경상북도,상주시,"경상북도 상주시 내서면 노류리 산141-1, 572-1, 모서면 대포리 산20-5",운용,국내,Fund
ast_0bbbe8c5910d,이지스일반사모투자신탁435호(태양광),split_or_drawer_list,진이엔지 | 현대산업쏠라5호 | 리에너지 | 지우태양광 | 케이앤스틸테크놀로지 | 동서발전 | 이큐에너지 | 봉산햇빛 | 행암에너지일호 | 도원에너지 | 케이앤씨벨에포크 | 케이에이치테크단북1호 | 외삼1호 | 솔라트리1호 | 지티씨솔라13호 | 강구16호 | 어량리 | 솔라팩토리10호 | 알이엔네트웍스 | 에스이피브 | 케이앤씨헤르메스 | 모두에너지 | 알이씨에너지 | 솔라팩토리22호 | 솔라시너지햇빛1호 | 이인메가태양광 | 유현그린 | 케이앤씨그린북 | 디앤피상주 | 외삼2호 | 비케이솔라 | 윈즈에너지 | 적화솔라 | 에이치엠솔라1 | 이에스에이치12 | 다산1 | 에스지 | 김송하 | 와이알에너지 | 씨에스에너텍 | 솔빛에너지 | 에스와이솔라 | 솔라팩토리19호,112584,4725032526200420001,128.218246198146,36.4863548646006,경상북도 상주시 사벌국면 용담리 산42-1,112584,435호,이지스일반사모투자신탁435호(태양광),특별자산,6,리에너지,특별자산,경상북도,상주시,경북 상주시 사벌국면 용담리 산42-1,운용,국내,Fund
ast_0bbbe8c5910d,이지스일반사모투자신탁435호(태양광),split_or_drawer_list,진이엔지 | 현대산업쏠라5호 | 리에너지 | 지우태양광 | 케이앤스틸테크놀로지 | 동서발전 | 이큐에너지 | 봉산햇빛 | 행암에너지일호 | 도원에너지 | 케이앤씨벨에포크 | 케이에이치테크단북1호 | 외삼1호 | 솔라트리1호 | 지티씨솔라13호 | 강구16호 | 어량리 | 솔라팩토리10호 | 알이엔네트웍스 | 에스이피브 | 케이앤씨헤르메스 | 모두에너지 | 알이씨에너지 | 솔라팩토리22호 | 솔라시너지햇빛1호 | 이인메가태양광 | 유현그린 | 케이앤씨그린북 | 디앤피상주 | 외삼2호 | 비케이솔라 | 윈즈에너지 | 적화솔라 | 에이치엠솔라1 | 이에스에이치12 | 다산1 | 에스지 | 김송하 | 와이알에너지 | 씨에스에너텍 | 솔빛에너지 | 에스와이솔라 | 솔라팩토리19호,112584,4886025029200490001,127.915850592278,35.4334179495002,경상남도 산청군 산청읍 내수리 산49-1,112584,435호,이지스일반사모투자신탁435호(태양광),특별자산,7,지우태양광,특별자산,경상남도,산청군,"경상남도 산청군 산청읍 내수리 산49-1, 산51-4",운용,국내,Fund
ast_0bbbe8c5910d,이지스일반사모투자신탁435호(태양광),split_or_drawer_list,진이엔지 | 현대산업쏠라5호 | 리에너지 | 지우태양광 | 케이앤스틸테크놀로지 | 동서발전 | 이큐에너지 | 봉산햇빛 | 행암에너지일호 | 도원에너지 | 케이앤씨벨에포크 | 케이에이치테크단북1호 | 외삼1호 | 솔라트리1호 | 지티씨솔라13호 | 강구16호 | 어량리 | 솔라팩토리10호 | 알이엔네트웍스 | 에스이피브 | 케이앤씨헤르메스 | 모두에너지 | 알이씨에너지 | 솔라팩토리22호 | 솔라시너지햇빛1호 | 이인메가태양광 | 유현그린 | 케이앤씨그린북 | 디앤피상주 | 외삼2호 | 비케이솔라 | 윈즈에너지 | 적화솔라 | 에이치엠솔라1 | 이에스에이치12 | 다산1 | 에스지 | 김송하 | 와이알에너지 | 씨에스에너텍 | 솔빛에너지 | 에스와이솔라 | 솔라팩토리19호,112584,4180037026101220000,127.053403053374,38.1678164523042,경기도 연천군 중면 합수리 122,112584,435호,이지스일반사모투자신탁435호(태양광),특별자산,8,에스지,특별자산,경기도,연천군,경기도 연천군 중면 합수리 122,운용,국내,Fund
ast_0bbbe8c5910d,이지스일반사모투자신탁435호(태양광),split_or_drawer_list,진이엔지 | 현대산업쏠라5호 | 리에너지 | 지우태양광 | 케이앤스틸테크놀로지 | 동서발전 | 이큐에너지 | 봉산햇빛 | 행암에너지일호 | 도원에너지 | 케이앤씨벨에포크 | 케이에이치테크단북1호 | 외삼1호 | 솔라트리1호 | 지티씨솔라13호 | 강구16호 | 어량리 | 솔라팩토리10호 | 알이엔네트웍스 | 에스이피브 | 케이앤씨헤르메스 | 모두에너지 | 알이씨에너지 | 솔라팩토리22호 | 솔라시너지햇빛1호 | 이인메가태양광 | 유현그린 | 케이앤씨그린북 | 디앤피상주 | 외삼2호 | 비케이솔라 | 윈즈에너지 | 적화솔라 | 에이치엠솔라1 | 이에스에이치12 | 다산1 | 에스지 | 김송하 | 와이알에너지 | 씨에스에너텍 | 솔빛에너지 | 에스와이솔라 | 솔라팩토리19호,112584,4690035030101370003,126.145784395077,34.4273962344761,전라남도 진도군 지산면 와우리 137-3,112584,435호,이지스일반사모투자신탁435호(태양광),특별자산,9,케이앤씨벨에포크,특별자산,전라남도,진도군,"전라남도 진도군 지산면 와우리 137-3, 140-1",운용,국내,Fund
ast_0bbbe8c5910d,이지스일반사모투자신탁435호(태양광),split_or_drawer_list,진이엔지 | 현대산업쏠라5호 | 리에너지 | 지우태양광 | 케이앤스틸테크놀로지 | 동서발전 | 이큐에너지 | 봉산햇빛 | 행암에너지일호 | 도원에너지 | 케이앤씨벨에포크 | 케이에이치테크단북1호 | 외삼1호 | 솔라트리1호 | 지티씨솔라13호 | 강구16호 | 어량리 | 솔라팩토리10호 | 알이엔네트웍스 | 에스이피브 | 케이앤씨헤르메스 | 모두에너지 | 알이씨에너지 | 솔라팩토리22호 | 솔라시너지햇빛1호 | 이인메가태양광 | 유현그린 | 케이앤씨그린북 | 디앤피상주 | 외삼2호 | 비케이솔라 | 윈즈에너지 | 적화솔라 | 에이치엠솔라1 | 이에스에이치12 | 다산1 | 에스지 | 김송하 | 와이알에너지 | 씨에스에너텍 | 솔빛에너지 | 에스와이솔라 | 솔라팩토리19호,112584,4790041024103560000,128.321153420258,36.5046457796687,경상북도 예천군 풍양면 흥천리 356,112584,435호,이지스일반사모투자신탁435호(태양광),특별자산,10,케이에이치테크단북1호,특별자산,경상북도,예천군,"경상북도 예천군 풍양면 홍천리 356, 357, 390",운용,국내,Fund
ast_0bbbe8c5910d,이지스일반사모투자신탁435호(태양광),split_or_drawer_list,진이엔지 | 현대산업쏠라5호 | 리에너지 | 지우태양광 | 케이앤스틸테크놀로지 | 동서발전 | 이큐에너지 | 봉산햇빛 | 행암에너지일호 | 도원에너지 | 케이앤씨벨에포크 | 케이에이치테크단북1호 | 외삼1호 | 솔라트리1호 | 지티씨솔라13호 | 강구16호 | 어량리 | 솔라팩토리10호 | 알이엔네트웍스 | 에스이피브 | 케이앤씨헤르메스 | 모두에너지 | 알이씨에너지 | 솔라팩토리22호 | 솔라시너지햇빛1호 | 이인메가태양광 | 유현그린 | 케이앤씨그린북 | 디앤피상주 | 외삼2호 | 비케이솔라 | 윈즈에너지 | 적화솔라 | 에이치엠솔라1 | 이에스에이치12 | 다산1 | 에스지 | 김송하 | 와이알에너지 | 씨에스에너텍 | 솔빛에너지 | 에스와이솔라 | 솔라팩토리19호,112584,4721011000103460000,128.626195302659,36.8736398842617,경상북도 영주시 조와동 346,112584,435호,이지스일반사모투자신탁435호(태양광),특별자산,11,미션,특별자산,경상북도,영주시,경상북도 영주시 조와동 346 일원,운용,국내,Fund
ast_0bbbe8c5910d,이지스일반사모투자신탁435호(태양광),split_or_drawer_list,진이엔지 | 현대산업쏠라5호 | 리에너지 | 지우태양광 | 케이앤스틸테크놀로지 | 동서발전 | 이큐에너지 | 봉산햇빛 | 행암에너지일호 | 도원에너지 | 케이앤씨벨에포크 | 케이에이치테크단북1호 | 외삼1호 | 솔라트리1호 | 지티씨솔라13호 | 강구16호 | 어량리 | 솔라팩토리10호 | 알이엔네트웍스 | 에스이피브 | 케이앤씨헤르메스 | 모두에너지 | 알이씨에너지 | 솔라팩토리22호 | 솔라시너지햇빛1호 | 이인메가태양광 | 유현그린 | 케이앤씨그린북 | 디앤피상주 | 외삼2호 | 비케이솔라 | 윈즈에너지 | 적화솔라 | 에이치엠솔라1 | 이에스에이치12 | 다산1 | 에스지 | 김송하 | 와이알에너지 | 씨에스에너텍 | 솔빛에너지 | 에스와이솔라 | 솔라팩토리19호,112584,4721011000103460000,128.626195302659,36.8736398842617,경상북도 영주시 조와동 346,112584,435호,이지스일반사모투자신탁435호(태양광),특별자산,12,윈즈에너지,특별자산,경상북도,영주시,경상북도 영주시 조와동 346 일원,운용,국내,Fund
ast_0bbbe8c5910d,이지스일반사모투자신탁435호(태양광),split_or_drawer_list,진이엔지 | 현대산업쏠라5호 | 리에너지 | 지우태양광 | 케이앤스틸테크놀로지 | 동서발전 | 이큐에너지 | 봉산햇빛 | 행암에너지일호 | 도원에너지 | 케이앤씨벨에포크 | 케이에이치테크단북1호 | 외삼1호 | 솔라트리1호 | 지티씨솔라13호 | 강구16호 | 어량리 | 솔라팩토리10호 | 알이엔네트웍스 | 에스이피브 | 케이앤씨헤르메스 | 모두에너지 | 알이씨에너지 | 솔라팩토리22호 | 솔라시너지햇빛1호 | 이인메가태양광 | 유현그린 | 케이앤씨그린북 | 디앤피상주 | 외삼2호 | 비케이솔라 | 윈즈에너지 | 적화솔라 | 에이치엠솔라1 | 이에스에이치12 | 다산1 | 에스지 | 김송하 | 와이알에너지 | 씨에스에너텍 | 솔빛에너지 | 에스와이솔라 | 솔라팩토리19호,112584,4721011000103460000,128.626195302659,36.8736398842617,경상북도 영주시 조와동 346,112584,435호,이지스일반사모투자신탁435호(태양광),특별자산,13,이큐에너지,특별자산,경상북도,영주시,경상북도 영주시 조와동 346 일원,운용,국내,Fund
ast_0bbbe8c5910d,이지스일반사모투자신탁435호(태양광),split_or_drawer_list,진이엔지 | 현대산업쏠라5호 | 리에너지 | 지우태양광 | 케이앤스틸테크놀로지 | 동서발전 | 이큐에너지 | 봉산햇빛 | 행암에너지일호 | 도원에너지 | 케이앤씨벨에포크 | 케이에이치테크단북1호 | 외삼1호 | 솔라트리1호 | 지티씨솔라13호 | 강구16호 | 어량리 | 솔라팩토리10호 | 알이엔네트웍스 | 에스이피브 | 케이앤씨헤르메스 | 모두에너지 | 알이씨에너지 | 솔라팩토리22호 | 솔라시너지햇빛1호 | 이인메가태양광 | 유현그린 | 케이앤씨그린북 | 디앤피상주 | 외삼2호 | 비케이솔라 | 윈즈에너지 | 적화솔라 | 에이치엠솔라1 | 이에스에이치12 | 다산1 | 에스지 | 김송하 | 와이알에너지 | 씨에스에너텍 | 솔빛에너지 | 에스와이솔라 | 솔라팩토리19호,112584,4477041025200790001,126.581342387506,36.1688014842476,충청남도 서천군 서면 원두리 산79-1,112584,435호,이지스일반사모투자신탁435호(태양광),특별자산,14,소망,특별자산,충청남도,서천군,"충청남도 서천군 서면 원두리 산79-1, 80",운용,국내,Fund
ast_0bbbe8c5910d,이지스일반사모투자신탁435호(태양광),split_or_drawer_list,진이엔지 | 현대산업쏠라5호 | 리에너지 | 지우태양광 | 케이앤스틸테크놀로지 | 동서발전 | 이큐에너지 | 봉산햇빛 | 행암에너지일호 | 도원에너지 | 케이앤씨벨에포크 | 케이에이치테크단북1호 | 외삼1호 | 솔라트리1호 | 지티씨솔라13호 | 강구16호 | 어량리 | 솔라팩토리10호 | 알이엔네트웍스 | 에스이피브 | 케이앤씨헤르메스 | 모두에너지 | 알이씨에너지 | 솔라팩토리22호 | 솔라시너지햇빛1호 | 이인메가태양광 | 유현그린 | 케이앤씨그린북 | 디앤피상주 | 외삼2호 | 비케이솔라 | 윈즈에너지 | 적화솔라 | 에이치엠솔라1 | 이에스에이치12 | 다산1 | 에스지 | 김송하 | 와이알에너지 | 씨에스에너텍 | 솔빛에너지 | 에스와이솔라 | 솔라팩토리19호,112584,4477041025200790001,126.581342387506,36.1688014842476,충청남도 서천군 서면 원두리 산79-1,112584,435호,이지스일반사모투자신탁435호(태양광),특별자산,15,청수,특별자산,충청남도,서천군,"충청남도 서천군 서면 원두리 산79-1, 80",운용,국내,Fund
ast_0bbbe8c5910d,이지스일반사모투자신탁435호(태양광),split_or_drawer_list,진이엔지 | 현대산업쏠라5호 | 리에너지 | 지우태양광 | 케이앤스틸테크놀로지 | 동서발전 | 이큐에너지 | 봉산햇빛 | 행암에너지일호 | 도원에너지 | 케이앤씨벨에포크 | 케이에이치테크단북1호 | 외삼1호 | 솔라트리1호 | 지티씨솔라13호 | 강구16호 | 어량리 | 솔라팩토리10호 | 알이엔네트웍스 | 에스이피브 | 케이앤씨헤르메스 | 모두에너지 | 알이씨에너지 | 솔라팩토리22호 | 솔라시너지햇빛1호 | 이인메가태양광 | 유현그린 | 케이앤씨그린북 | 디앤피상주 | 외삼2호 | 비케이솔라 | 윈즈에너지 | 적화솔라 | 에이치엠솔라1 | 이에스에이치12 | 다산1 | 에스지 | 김송하 | 와이알에너지 | 씨에스에너텍 | 솔빛에너지 | 에스와이솔라 | 솔라팩토리19호,112584,5178025630201660000,127.312215136116,38.2394423378619,강원특별자치도 철원군 갈말읍 동막리 산166,112584,435호,이지스일반사모투자신탁435호(태양광),특별자산,16,봉산햇빛,특별자산,강원도,철원군,강원도 철원군 갈말읍 동막리 산166,운용,국내,Fund
ast_0bbbe8c5910d,이지스일반사모투자신탁435호(태양광),split_or_drawer_list,진이엔지 | 현대산업쏠라5호 | 리에너지 | 지우태양광 | 케이앤스틸테크놀로지 | 동서발전 | 이큐에너지 | 봉산햇빛 | 행암에너지일호 | 도원에너지 | 케이앤씨벨에포크 | 케이에이치테크단북1호 | 외삼1호 | 솔라트리1호 | 지티씨솔라13호 | 강구16호 | 어량리 | 솔라팩토리10호 | 알이엔네트웍스 | 에스이피브 | 케이앤씨헤르메스 | 모두에너지 | 알이씨에너지 | 솔라팩토리22호 | 솔라시너지햇빛1호 | 이인메가태양광 | 유현그린 | 케이앤씨그린북 | 디앤피상주 | 외삼2호 | 비케이솔라 | 윈즈에너지 | 적화솔라 | 에이치엠솔라1 | 이에스에이치12 | 다산1 | 에스지 | 김송하 | 와이알에너지 | 씨에스에너텍 | 솔빛에너지 | 에스와이솔라 | 솔라팩토리19호,112584,4413137000104010008,127.349987101045,36.8097902273754,충청남도 천안시 동남구 동면 401-8,112584,435호,이지스일반사모투자신탁435호(태양광),특별자산,17,행암에너지일호,특별자산,충청남도,천안시,충청남도 천안시 동남구 동면 행암리 401-8 외,운용,국내,Fund
ast_0bbbe8c5910d,이지스일반사모투자신탁435호(태양광),split_or_drawer_list,진이엔지 | 현대산업쏠라5호 | 리에너지 | 지우태양광 | 케이앤스틸테크놀로지 | 동서발전 | 이큐에너지 | 봉산햇빛 | 행암에너지일호 | 도원에너지 | 케이앤씨벨에포크 | 케이에이치테크단북1호 | 외삼1호 | 솔라트리1호 | 지티씨솔라13호 | 강구16호 | 어량리 | 솔라팩토리10호 | 알이엔네트웍스 | 에스이피브 | 케이앤씨헤르메스 | 모두에너지 | 알이씨에너지 | 솔라팩토리22호 | 솔라시너지햇빛1호 | 이인메가태양광 | 유현그린 | 케이앤씨그린북 | 디앤피상주 | 외삼2호 | 비케이솔라 | 윈즈에너지 | 적화솔라 | 에이치엠솔라1 | 이에스에이치12 | 다산1 | 에스지 | 김송하 | 와이알에너지 | 씨에스에너텍 | 솔빛에너지 | 에스와이솔라 | 솔라팩토리19호,112584,4885038023200850001,127.829534398816,35.0825899467748,경상남도 하동군 양보면 감당리 산85-1,112584,435호,이지스일반사모투자신탁435호(태양광),특별자산,18,도원에너지,특별자산,경상남도,하동군,경상남도 하동군 양보면 감당리 산85-1,운용,국내,Fund
ast_0bbbe8c5910d,이지스일반사모투자신탁435호(태양광),split_or_drawer_list,진이엔지 | 현대산업쏠라5호 | 리에너지 | 지우태양광 | 케이앤스틸테크놀로지 | 동서발전 | 이큐에너지 | 봉산햇빛 | 행암에너지일호 | 도원에너지 | 케이앤씨벨에포크 | 케이에이치테크단북1호 | 외삼1호 | 솔라트리1호 | 지티씨솔라13호 | 강구16호 | 어량리 | 솔라팩토리10호 | 알이엔네트웍스 | 에스이피브 | 케이앤씨헤르메스 | 모두에너지 | 알이씨에너지 | 솔라팩토리22호 | 솔라시너지햇빛1호 | 이인메가태양광 | 유현그린 | 케이앤씨그린북 | 디앤피상주 | 외삼2호 | 비케이솔라 | 윈즈에너지 | 적화솔라 | 에이치엠솔라1 | 이에스에이치12 | 다산1 | 에스지 | 김송하 | 와이알에너지 | 씨에스에너텍 | 솔빛에너지 | 에스와이솔라 | 솔라팩토리19호,112584,4873032030106590000,128.335500235149,35.299076463718,경상남도 함안군 군북면 장지리 659,112584,435호,이지스일반사모투자신탁435호(태양광),특별자산,19,솔빛에너지,특별자산,경상남도,함안군,"경상남도 함안군 군북면 장지리 659, 유현리 1365 일원",운용,국내,Fund
ast_0bbbe8c5910d,이지스일반사모투자신탁435호(태양광),split_or_drawer_list,진이엔지 | 현대산업쏠라5호 | 리에너지 | 지우태양광 | 케이앤스틸테크놀로지 | 동서발전 | 이큐에너지 | 봉산햇빛 | 행암에너지일호 | 도원에너지 | 케이앤씨벨에포크 | 케이에이치테크단북1호 | 외삼1호 | 솔라트리1호 | 지티씨솔라13호 | 강구16호 | 어량리 | 솔라팩토리10호 | 알이엔네트웍스 | 에스이피브 | 케이앤씨헤르메스 | 모두에너지 | 알이씨에너지 | 솔라팩토리22호 | 솔라시너지햇빛1호 | 이인메가태양광 | 유현그린 | 케이앤씨그린북 | 디앤피상주 | 외삼2호 | 비케이솔라 | 윈즈에너지 | 적화솔라 | 에이치엠솔라1 | 이에스에이치12 | 다산1 | 에스지 | 김송하 | 와이알에너지 | 씨에스에너텍 | 솔빛에너지 | 에스와이솔라 | 솔라팩토리19호,112584,2644010100116190000,128.954259138838,35.2131309772713,부산광역시 강서구 대저1동 1619,112584,435호,이지스일반사모투자신탁435호(태양광),특별자산,20,에스와이솔라,특별자산,부산광역시,강서구,부산광역시 강서구 낙동북로 236,운용,국내,Fund
ast_0bbbe8c5910d,이지스일반사모투자신탁435호(태양광),split_or_drawer_list,진이엔지 | 현대산업쏠라5호 | 리에너지 | 지우태양광 | 케이앤스틸테크놀로지 | 동서발전 | 이큐에너지 | 봉산햇빛 | 행암에너지일호 | 도원에너지 | 케이앤씨벨에포크 | 케이에이치테크단북1호 | 외삼1호 | 솔라트리1호 | 지티씨솔라13호 | 강구16호 | 어량리 | 솔라팩토리10호 | 알이엔네트웍스 | 에스이피브 | 케이앤씨헤르메스 | 모두에너지 | 알이씨에너지 | 솔라팩토리22호 | 솔라시너지햇빛1호 | 이인메가태양광 | 유현그린 | 케이앤씨그린북 | 디앤피상주 | 외삼2호 | 비케이솔라 | 윈즈에너지 | 적화솔라 | 에이치엠솔라1 | 이에스에이치12 | 다산1 | 에스지 | 김송하 | 와이알에너지 | 씨에스에너텍 | 솔빛에너지 | 에스와이솔라 | 솔라팩토리19호,112584,5113025029122550002,127.798699195572,37.2977858883412,강원특별자치도 원주시 문막읍 반계리 2255-2,112584,435호,이지스일반사모투자신탁435호(태양광),특별자산,21,에이치엠솔라1,특별자산,강원도,원주시,"강원도 원주시 문막읍 반계리 2255-2, 2255-3",운용,국내,Fund
ast_0bbbe8c5910d,이지스일반사모투자신탁435호(태양광),split_or_drawer_list,진이엔지 | 현대산업쏠라5호 | 리에너지 | 지우태양광 | 케이앤스틸테크놀로지 | 동서발전 | 이큐에너지 | 봉산햇빛 | 행암에너지일호 | 도원에너지 | 케이앤씨벨에포크 | 케이에이치테크단북1호 | 외삼1호 | 솔라트리1호 | 지티씨솔라13호 | 강구16호 | 어량리 | 솔라팩토리10호 | 알이엔네트웍스 | 에스이피브 | 케이앤씨헤르메스 | 모두에너지 | 알이씨에너지 | 솔라팩토리22호 | 솔라시너지햇빛1호 | 이인메가태양광 | 유현그린 | 케이앤씨그린북 | 디앤피상주 | 외삼2호 | 비케이솔라 | 윈즈에너지 | 적화솔라 | 에이치엠솔라1 | 이에스에이치12 | 다산1 | 에스지 | 김송하 | 와이알에너지 | 씨에스에너텍 | 솔빛에너지 | 에스와이솔라 | 솔라팩토리19호,112584,4623025034122240000,127.596397170066,34.8966180963216,전라남도 광양시 광양읍 세풍리 2224,112584,435호,이지스일반사모투자신탁435호(태양광),특별자산,22,이에스에이치12,특별자산,전라남도,광양시,전남 광양시 광양읍 세풍리 2224,운용,국내,Fund
ast_0bbbe8c5910d,이지스일반사모투자신탁435호(태양광),split_or_drawer_list,진이엔지 | 현대산업쏠라5호 | 리에너지 | 지우태양광 | 케이앤스틸테크놀로지 | 동서발전 | 이큐에너지 | 봉산햇빛 | 행암에너지일호 | 도원에너지 | 케이앤씨벨에포크 | 케이에이치테크단북1호 | 외삼1호 | 솔라트리1호 | 지티씨솔라13호 | 강구16호 | 어량리 | 솔라팩토리10호 | 알이엔네트웍스 | 에스이피브 | 케이앤씨헤르메스 | 모두에너지 | 알이씨에너지 | 솔라팩토리22호 | 솔라시너지햇빛1호 | 이인메가태양광 | 유현그린 | 케이앤씨그린북 | 디앤피상주 | 외삼2호 | 비케이솔라 | 윈즈에너지 | 적화솔라 | 에이치엠솔라1 | 이에스에이치12 | 다산1 | 에스지 | 김송하 | 와이알에너지 | 씨에스에너텍 | 솔빛에너지 | 에스와이솔라 | 솔라팩토리19호,112584,5179034024106020000,127.537474128221,38.0836900241721,강원특별자치도 화천군 사내면 용담리 602,112584,435호,이지스일반사모투자신탁435호(태양광),특별자산,23,지티씨솔라13호,특별자산,강원도,화천군,"강원도 화천군 사내면 용담리 602, 603, 604, 605",운용,국내,Fund
