relationship_status,asset_name,fund_name,project_name,asset_address,fund_asset_name,asset_kind,asset_type,fund_status,project_status,missing_parts,asset_id,fund_id,project_id,fund_short_name,fund_sector,project_type,fund_relation_type,project_relation_type,fund_exposure_role,fund_directness,fund_relation_confidence,project_relation_confidence,fund_lookup_status,project_lookup_status,project_lookup_source,fund_relation_source_table,fund_relation_source_id,project_relation_source_table,project_relation_source_id,asset_review_status,asset_source_confidence,current_asset_name,proposed_asset_name,asset_name_resolution_status,asset_name_action,is_fund_or_vehicle_fallback_asset,direct_fund_asset_candidates,same_fund_underlying_candidates,fund_asset_field_candidates,project_name_candidates,alias_name_candidates,drawer_behavior_hint
missing_one_or_more_names,케이에이치테크단북1호,이지스일반사모투자신탁435호(태양광),,"경상북도 예천군 풍양면 홍천리 356, 357, 390","다산1, 동서발전, 진이엔지, 현대산업쏠라5호, 케이앤스틸테크놀로지, 리에너지, 지우태양광, 에스지, 케이앤씨벨에포크, 케이에이치테크단북1호, 미션, 윈즈에너지, 이큐에너지, 소망, 청수, 봉산햇빛, 행암에너지일호, 도원에너지, 솔빛에너지, 에스와이솔라, 에이치엠솔라1, 이에스에이치12, 지티씨솔라13호, 강구16호, 외삼1호, 외삼2호, 솔라트리1호, 김송하, 에스이피브, 케이앤씨헤르메스, 모두에너지, 솔라팩토리10호, 씨에스에너텍, 알이씨에너지, 알이엔네트웍스, 어량리, 비케이솔라, 와이알에너지, 유현그린, 케이앤씨그린북, 디앤피상주, 적화솔라, 솔라시너지햇빛1호, 이인메가태양광, 솔라팩토리22호, 솔라팩토리19호",physical_asset,,운용,,project_name,ast_181f610edf73,112584,,435호,특별자산,,underlying_asset,,direct_owner,direct,0.94,,resolved,no_project_link,no_project_link,fund_assets,58420,,,verified,0.94,케이에이치테크단북1호,케이에이치테크단북1호,current_asset_name_ok,keep,false,케이에이치테크단북1호,진이엔지 | 현대산업쏠라5호 | 리에너지 | 지우태양광 | 케이앤스틸테크놀로지 | 동서발전 | 이큐에너지 | 봉산햇빛 | 행암에너지일호 | 도원에너지 | 케이앤씨벨에포크 | 케이에이치테크단북1호 | 외삼1호 | 솔라트리1호 | 지티씨솔라13호 | 강구16호 | 어량리 | 솔라팩토리10호 | 알이엔네트웍스 | 에스이피브 | 케이앤씨헤르메스 | 모두에너지 | 알이씨에너지 | 솔라팩토리22호 | 솔라시너지햇빛1호 | 이인메가태양광 | 유현그린 | 케이앤씨그린북 | 디앤피상주 | 외삼2호 | 비케이솔라 | 윈즈에너지 | 적화솔라 | 에이치엠솔라1 | 이에스에이치12 | 다산1 | 에스지 | 김송하 | 와이알에너지 | 씨에스에너텍 | 솔빛에너지 | 에스와이솔라 | 솔라팩토리19호,다산1 | 동서발전 | 진이엔지 | 현대산업쏠라5호 | 케이앤스틸테크놀로지 | 리에너지 | 지우태양광 | 에스지 | 케이앤씨벨에포크 | 케이에이치테크단북1호 | 윈즈에너지 | 이큐에너지 | 봉산햇빛 | 행암에너지일호 | 도원에너지 | 솔빛에너지 | 에스와이솔라 | 에이치엠솔라1 | 이에스에이치12 | 지티씨솔라13호 | 강구16호 | 외삼1호 | 외삼2호 | 솔라트리1호 | 김송하 | 에스이피브 | 케이앤씨헤르메스 | 모두에너지 | 솔라팩토리10호 | 씨에스에너텍 | 알이씨에너지 | 알이엔네트웍스 | 어량리 | 비케이솔라 | 와이알에너지 | 유현그린 | 케이앤씨그린북 | 디앤피상주 | 적화솔라 | 솔라시너지햇빛1호 | 이인메가태양광 | 솔라팩토리22호 | 솔라팩토리19호,,"케이에이치테크단북1호 | 다산1, 동서발전, 진이엔지, 현대산업쏠라5호, 케이앤스틸테크놀로지, 리에너지, 지우태양광, 에스지, 케이앤씨벨에포크, 케이에이치테크단북1호, 미션, 윈즈에너지, 이큐에너지, 소망, 청수, 봉산햇빛, 행암에너지일호, 도원에너지, 솔빛에너지, 에스와이솔라, 에이치엠솔라1, 이에스에이치12, 지티씨솔라13호, 강구16호, 외삼1호, 외삼2호, 솔라트리1호, 김송하, 에스이피브, 케이앤씨헤르메스, 모두에너지, 솔라팩토리10호, 씨에스에너텍, 알이씨에너지, 알이엔네트웍스, 어량리, 비케이솔라, 와이알에너지, 유현그린, 케이앤씨그린북, 디앤피상주, 적화솔라, 솔라시너지햇빛1호, 이인메가태양광, 솔라팩토리22호, 솔라팩토리19호",entity_click_opens_detail
missing_one_or_more_names,이지스제542호부동산일반사모투자회사(제1종),,,,,physical_asset,주거,,,fund_name; project_name,ast_18332a11a1f7,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,,이지스제542호부동산일반사모투자회사(제1종),이지스제542호부동산일반사모투자회사(제1종),current_asset_name_ok,keep,false,,,,,,entity_click_opens_detail
missing_one_or_more_names,이지스 코어에너지인프라 1호 수익증권,,,,,physical_asset,,,,fund_name; project_name,ast_19343fe25554,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,,이지스 코어에너지인프라 1호 수익증권,이지스 코어에너지인프라 1호 수익증권,current_asset_name_ok,keep,false,,,,,,entity_click_opens_detail
missing_one_or_more_names,"MRP Buyer, LLC에 대한 선순위 대출",,,,,physical_asset,,,,fund_name; project_name,ast_199ba4e0626d,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,,"MRP Buyer, LLC에 대한 선순위 대출","MRP Buyer, LLC에 대한 선순위 대출",current_asset_name_ok,keep,false,,,,,,entity_click_opens_detail
missing_one_or_more_names,"AA- 이상 채권,  메자닌, 리츠IPO, 국내 상장 리츠, 공모주, 스팩",,,,,physical_asset,,,,fund_name; project_name,ast_19dc673946e8,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,,"AA- 이상 채권,  메자닌, 리츠IPO, 국내 상장 리츠, 공모주, 스팩","AA- 이상 채권,  메자닌, 리츠IPO, 국내 상장 리츠, 공모주, 스팩",current_asset_name_ok,keep,false,,,,,,entity_click_opens_detail
missing_one_or_more_names,서영빌딩 (투자),이지스 KORIF 사모부동산투자신탁 22호,,경기도 성남시 분당구 수내동 6-3,"서영빌딩, 탑빌딩, 트리스빌딩, 호수빌딩",physical_asset,,청산,,project_name,ast_19e5bba5f247,112025,,22호,오피스,,underlying_asset,,direct_owner,direct,0.98,,resolved,no_project_link,no_project_link,fund_assets,57896,,,auto_created,0.98,서영빌딩 (투자),서영빌딩 (투자),current_asset_name_ok,keep,false,서영빌딩,호수빌딩 | 트리스빌딩 | 서영빌딩 | 탑빌딩,서영빌딩 | 탑빌딩 | 트리스빌딩 | 호수빌딩,,"서영빌딩 | 서영빌딩, 탑빌딩, 트리스빌딩, 호수빌딩",entity_click_opens_detail
missing_one_or_more_names,더강남832PFV의 지분증권 및 대출채권,,,서울 강남구 강남대로 330,,physical_asset,오피스,,,fund_name; project_name,ast_1a20ea59c075,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,,더강남832PFV의 지분증권 및 대출채권,더강남832PFV의 지분증권 및 대출채권,current_asset_name_ok,keep,false,,,,,,entity_click_opens_detail
missing_one_or_more_names,청수,이지스일반사모투자신탁435호(태양광),,"충청남도 서천군 서면 원두리 산79-1, 80","다산1, 동서발전, 진이엔지, 현대산업쏠라5호, 케이앤스틸테크놀로지, 리에너지, 지우태양광, 에스지, 케이앤씨벨에포크, 케이에이치테크단북1호, 미션, 윈즈에너지, 이큐에너지, 소망, 청수, 봉산햇빛, 행암에너지일호, 도원에너지, 솔빛에너지, 에스와이솔라, 에이치엠솔라1, 이에스에이치12, 지티씨솔라13호, 강구16호, 외삼1호, 외삼2호, 솔라트리1호, 김송하, 에스이피브, 케이앤씨헤르메스, 모두에너지, 솔라팩토리10호, 씨에스에너텍, 알이씨에너지, 알이엔네트웍스, 어량리, 비케이솔라, 와이알에너지, 유현그린, 케이앤씨그린북, 디앤피상주, 적화솔라, 솔라시너지햇빛1호, 이인메가태양광, 솔라팩토리22호, 솔라팩토리19호",physical_asset,,운용,,project_name,ast_1a611af09927,112584,,435호,특별자산,,underlying_asset,,direct_owner,direct,0.94,,resolved,no_project_link,no_project_link,fund_assets,58425,,,verified,0.94,청수,청수,current_asset_name_ok,keep,false,,진이엔지 | 현대산업쏠라5호 | 리에너지 | 지우태양광 | 케이앤스틸테크놀로지 | 동서발전 | 이큐에너지 | 봉산햇빛 | 행암에너지일호 | 도원에너지 | 케이앤씨벨에포크 | 케이에이치테크단북1호 | 외삼1호 | 솔라트리1호 | 지티씨솔라13호 | 강구16호 | 어량리 | 솔라팩토리10호 | 알이엔네트웍스 | 에스이피브 | 케이앤씨헤르메스 | 모두에너지 | 알이씨에너지 | 솔라팩토리22호 | 솔라시너지햇빛1호 | 이인메가태양광 | 유현그린 | 케이앤씨그린북 | 디앤피상주 | 외삼2호 | 비케이솔라 | 윈즈에너지 | 적화솔라 | 에이치엠솔라1 | 이에스에이치12 | 다산1 | 에스지 | 김송하 | 와이알에너지 | 씨에스에너텍 | 솔빛에너지 | 에스와이솔라 | 솔라팩토리19호,다산1 | 동서발전 | 진이엔지 | 현대산업쏠라5호 | 케이앤스틸테크놀로지 | 리에너지 | 지우태양광 | 에스지 | 케이앤씨벨에포크 | 케이에이치테크단북1호 | 윈즈에너지 | 이큐에너지 | 봉산햇빛 | 행암에너지일호 | 도원에너지 | 솔빛에너지 | 에스와이솔라 | 에이치엠솔라1 | 이에스에이치12 | 지티씨솔라13호 | 강구16호 | 외삼1호 | 외삼2호 | 솔라트리1호 | 김송하 | 에스이피브 | 케이앤씨헤르메스 | 모두에너지 | 솔라팩토리10호 | 씨에스에너텍 | 알이씨에너지 | 알이엔네트웍스 | 어량리 | 비케이솔라 | 와이알에너지 | 유현그린 | 케이앤씨그린북 | 디앤피상주 | 적화솔라 | 솔라시너지햇빛1호 | 이인메가태양광 | 솔라팩토리22호 | 솔라팩토리19호,,"다산1, 동서발전, 진이엔지, 현대산업쏠라5호, 케이앤스틸테크놀로지, 리에너지, 지우태양광, 에스지, 케이앤씨벨에포크, 케이에이치테크단북1호, 미션, 윈즈에너지, 이큐에너지, 소망, 청수, 봉산햇빛, 행암에너지일호, 도원에너지, 솔빛에너지, 에스와이솔라, 에이치엠솔라1, 이에스에이치12, 지티씨솔라13호, 강구16호, 외삼1호, 외삼2호, 솔라트리1호, 김송하, 에스이피브, 케이앤씨헤르메스, 모두에너지, 솔라팩토리10호, 씨에스에너텍, 알이씨에너지, 알이엔네트웍스, 어량리, 비케이솔라, 와이알에너지, 유현그린, 케이앤씨그린북, 디앤피상주, 적화솔라, 솔라시너지햇빛1호, 이인메가태양광, 솔라팩토리22호, 솔라팩토리19호",entity_click_opens_detail
missing_one_or_more_names,ARDIAN ASF IX Infrastructure SWF,,,,,physical_asset,,,,fund_name; project_name,ast_1a6da4237f05,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,,ARDIAN ASF IX Infrastructure SWF,ARDIAN ASF IX Infrastructure SWF,current_asset_name_ok,keep,false,,,,,,entity_click_opens_detail
missing_one_or_more_names,Bristol Logistics Amazon,이지스글로벌일반사모부동산투자신탁281-1호,,"Unit 4, Central Park, Central Avenue, Severn Beach, Bristol, UK","Paris Logistics Amazon , Bristol Logistics Amazon , Barcelona Logistics Amazon",physical_asset,물류센터,운용,,project_name,ast_1a7bbfa76876,112324,,281-1호,물류,,underlying_asset,,direct_owner,direct,0.94,,resolved,no_project_link,no_project_link,fund_assets,58162,,,verified,0.94,Bristol Logistics Amazon,Bristol Logistics Amazon,current_asset_name_ok,keep,false,Bristol Logistics Amazon,Paris Logistics Amazon | Barcelona Logistics Amazon | Bristol Logistics Amazon,Paris Logistics Amazon | Bristol Logistics Amazon | Barcelona Logistics Amazon,,"Bristol Logistics Amazon | Paris Logistics Amazon , Bristol Logistics Amazon , Barcelona Logistics Amazon | Paris Logistics Amazon , Barcelona Logistics Amazon , Bristol Logistics Amazon",asset_click_opens_fund_list
missing_one_or_more_names,Bristol Logistics Amazon,이지스글로벌공모부동산투자신탁281호(파생형),,"Unit 4, Central Park, Central Avenue, Severn Beach, Bristol, UK","Paris Logistics Amazon , Barcelona Logistics Amazon , Bristol Logistics Amazon",physical_asset,물류센터,운용,,project_name,ast_1a7bbfa76876,112325,,281호,물류,,underlying_asset,,direct_owner,direct,0.94,,resolved,no_project_link,no_project_link,fund_assets,58166,,,verified,0.94,Bristol Logistics Amazon,Bristol Logistics Amazon,current_asset_name_ok,keep,false,Bristol Logistics Amazon,Paris Logistics Amazon | Barcelona Logistics Amazon | Bristol Logistics Amazon,Paris Logistics Amazon | Bristol Logistics Amazon | Barcelona Logistics Amazon,,"Bristol Logistics Amazon | Paris Logistics Amazon , Bristol Logistics Amazon , Barcelona Logistics Amazon | Paris Logistics Amazon , Barcelona Logistics Amazon , Bristol Logistics Amazon",asset_click_opens_fund_list
asset_fund_project_connected,남양주 다산진건지구 오피스텔,이지스전문투자형사모부동산투자신탁186호,남양주 다산진건지구 오피스텔,"경기도 남양주 다산진건지구상업3 5-1, 5-2블럭",남양주 다산진건지구 오피스텔,physical_asset,주거,청산,,,ast_1a7e1fbe1ed6,112190,112190,186호,주거,,underlying_asset,related_project,direct_owner,direct,0.94,0.95,resolved,resolved,asset_project_links.metadata,fund_assets,58054,projects,112190,verified,0.94,남양주 다산진건지구 오피스텔,남양주 다산진건지구 오피스텔,current_asset_name_ok,keep,false,남양주 다산진건지구 오피스텔,남양주 다산진건지구 오피스텔,남양주 다산진건지구 오피스텔,남양주 다산진건지구 오피스텔,남양주 다산진건지구 오피스텔,entity_click_opens_detail
asset_fund_project_connected,NY Brooklyn MF SpringCreek Tower,이지스글로벌일반사모부동산투자신탁427호,NY Brooklyn MF SpringCreek Tower,,NY Brooklyn MF SpringCreek Tower,physical_asset,주거복합,운용,,,ast_1a8c028a5e37,112585,project_notion_3258ced4-3c47-810e-a1aa-fd3ef4e7a20d,427호,주거,,underlying_asset,related_project,direct_owner,direct,0.94,0.95,resolved,resolved,projects,fund_assets,58457,projects,project_notion_3258ced4-3c47-810e-a1aa-fd3ef4e7a20d,verified,0.94,NY Brooklyn MF SpringCreek Tower,NY Brooklyn MF SpringCreek Tower,current_asset_name_ok,keep,false,NY Brooklyn MF SpringCreek Tower,NY Brooklyn MF SpringCreek Tower,NY Brooklyn MF SpringCreek Tower,NY Brooklyn MF SpringCreek Tower,NY Brooklyn MF SpringCreek Tower,asset_click_opens_project_list
asset_fund_project_connected,NY Brooklyn MF SpringCreek Tower,이지스글로벌일반사모부동산투자신탁427호,NY Brooklyn MF SpringCreek Tower,,NY Brooklyn MF SpringCreek Tower,physical_asset,주거복합,운용,,,ast_1a8c028a5e37,112585,112585,427호,주거,,underlying_asset,related_project,direct_owner,direct,0.94,0.95,resolved,resolved,asset_project_links.metadata,fund_assets,58457,projects,112585,verified,0.94,NY Brooklyn MF SpringCreek Tower,NY Brooklyn MF SpringCreek Tower,current_asset_name_ok,keep,false,NY Brooklyn MF SpringCreek Tower,NY Brooklyn MF SpringCreek Tower,NY Brooklyn MF SpringCreek Tower,NY Brooklyn MF SpringCreek Tower,NY Brooklyn MF SpringCreek Tower,asset_click_opens_project_list
missing_one_or_more_names,SK명동빌딩,,,서울시 중구 명동1가 59-5외 8필지,,physical_asset,오피스복합,,,fund_name; project_name,ast_1a8c0ab8b13b,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,,SK명동빌딩,SK명동빌딩,current_asset_name_ok,keep,false,,,,,,entity_click_opens_detail
missing_one_or_more_names,성리태양광발전소,이지스일반사모투자신탁392호(태양광),,경상남도 합천군 대병면 성리 산 117,"참빛솔라 태양광발전소, 최강일 태양광발전소, 신명솔라 태양광발전소, 성리태양광발전소, 새금풍력태양광발전소, 엠아이파워, 해량에너지, 시온솔라, 의령1호, 의령2호, 의령3호, 나눔과사랑, 건화솔라, 투태모에너지3호, 비취정보기술, 은하수솔라, 화성솔라, 임원, 누리, 평화와번영, 옥스포드, 미래화희망, 해바라기, 디앤피입암리1호, 한려, 해담은삼척1호",physical_asset,,운용,,project_name,ast_1aa61ea72a74,112504,,392호,특별자산,,underlying_asset,,direct_owner,direct,0.94,,resolved,no_project_link,no_project_link,fund_assets,58331,,,verified,0.94,성리태양광발전소,성리태양광발전소,current_asset_name_ok,keep,false,성리태양광발전소,새금풍력태양광발전소 | 신명솔라 태양광발전소 | 최강일 태양광발전소 | 참빛솔라 태양광발전소 | 성리태양광발전소 | 의령1호 | 의령2호 | 의령3호 | 나눔과사랑 | 건화솔라 | 비취정보기술 | 해량에너지 | 시온솔라 | 투태모에너지3호 | 엠아이파워 | 평화와번영 | 디앤피입암리1호 | 해담은삼척1호 | 은하수솔라 | 화성솔라 | 옥스포드 | 미래화희망 | 해바라기,참빛솔라 태양광발전소 | 최강일 태양광발전소 | 신명솔라 태양광발전소 | 성리태양광발전소 | 새금풍력태양광발전소 | 엠아이파워 | 해량에너지 | 시온솔라 | 의령1호 | 의령2호 | 의령3호 | 나눔과사랑 | 건화솔라 | 투태모에너지3호 | 비취정보기술 | 은하수솔라 | 화성솔라 | 평화와번영 | 옥스포드 | 미래화희망 | 해바라기 | 디앤피입암리1호 | 해담은삼척1호,,"성리태양광발전소 | 참빛솔라 태양광발전소, 최강일 태양광발전소, 신명솔라 태양광발전소, 성리태양광발전소, 새금풍력태양광발전소, 엠아이파워, 해량에너지, 시온솔라, 의령1호, 의령2호, 의령3호, 나눔과사랑, 건화솔라, 투태모에너지3호, 비취정보기술, 은하수솔라, 화성솔라, 임원, 누리, 평화와번영, 옥스포드, 미래화희망, 해바라기, 디앤피입암리1호, 한려, 해담은삼척1호",entity_click_opens_detail
asset_fund_project_connected,호수빌딩,이지스 KORIF 사모부동산투자신탁 22호,기회추구2호,대구광역시 중구 동인동2가 50-3,"서영빌딩, 탑빌딩, 트리스빌딩, 호수빌딩",physical_asset,오피스,청산,설정 후,,ast_1b09ced3f5a7,112025,project_notion_3258ced4-3c47-810b-833d-ea07904bffaf,22호,오피스,Project,underlying_asset,related_project,direct_owner,direct,0.94,0.95,resolved,resolved,projects,fund_assets,57899,projects,project_notion_3258ced4-3c47-810b-833d-ea07904bffaf,verified,0.94,호수빌딩,호수빌딩,current_asset_name_ok,keep,false,호수빌딩,호수빌딩 | 트리스빌딩 | 서영빌딩 | 탑빌딩,서영빌딩 | 탑빌딩 | 트리스빌딩 | 호수빌딩 | 이지스기회추구2-1호 (330호 | OPUS407 | 舊뉴욕제과빌딩) | 이지스기회추구2-2호(353호 | OPUS459 | 舊백암빌딩) | 舊백암빌딩) 공동투자,"기회추구2호 | 서영빌딩, 탑빌딩, 트리스빌딩, 호수빌딩 | 이지스기회추구2-1호 (330호, OPUS407/舊뉴욕제과빌딩), 이지스기회추구2-2호(353호,OPUS459/舊백암빌딩) | 이지스기회추구2-2호(353호,OPUS459/舊백암빌딩) 공동투자","호수빌딩 | 서영빌딩, 탑빌딩, 트리스빌딩, 호수빌딩 | 이지스기회추구2-1호 (330호, OPUS407/舊뉴욕제과빌딩), 이지스기회추구2-2호(353호,OPUS459/舊백암빌딩) | 기회추구2호 | 이지스기회추구2-2호(353호,OPUS459/舊백암빌딩) 공동투자",entity_click_opens_asset_fund_project_picker
