asset_id,canonical_name,asset_type,address_text,current_pnu,match_status,proposed_pnu,matched_address,matched_category,match_score,match_reasons,longitude,latitude
ast_c2fde5e671a6,의령3호,,경상남도 의령군 화정면 상일리 산95,,safe,4872034025200950000,경상남도 의령군 화정면 상일리 산 95,parcel,14,token:경상남도;token:의령군;token:화정면;token:상일리;lot:산95,128.2231954640659,35.26527984485635
ast_f39c0da608b1,나눔과사랑,,충청남도 부여군 임천면 점리 산9-1(45-3),,safe,4476041028200090001,충청남도 부여군 임천면 점리 산 9-1,parcel,14,token:충청남도;token:부여군;token:임천면;token:점리;lot:산9-1,126.90068009698382,36.21768773000352
ast_419a8602469e,건화솔라,,경남 의령군 대의면 천곡리 산50,,safe,4872033029200500000,경상남도 의령군 대의면 천곡리 산 50,parcel,12,token:의령군;token:대의면;token:천곡리;lot:산50,128.13145723869047,35.344238550677574
ast_eadb0a414753,투태모에너지3호,,경상북도 군위군 소보면 도산리 산 89-5,,not_found,,,,,,,
ast_2382027b08d5,비취정보기술,,양양군 현남면 정자리,,ambiguous,5183034025100010000,강원특별자치도 양양군 현남면 정자리 1,parcel,8,token:양양군;token:현남면;token:정자리,128.74025046783174,37.96880685402323
ast_936d6d5e77d1,은하수솔라,,전라북도 남원시 보절면 사촌리 산18-3,,not_found,,,,,,,
ast_cc5aa1a95e56,화성솔라,,전북 남원시 보절면사촌리 산18-4,,not_found,,,,,,,
ast_d0ca1e8f80e8,임원,,강원도 삼척시 원덕읍 임원리 산255,,safe,5123025322202550000,강원특별자치도 삼척시 원덕읍 임원리 산 255,parcel,12,token:삼척시;token:원덕읍;token:임원리;lot:산255,129.33214794091384,37.251548819731966
ast_9b387d397c17,누리,,강원도 삼척시 원덕읍 임원리 산255,,safe,5123025322202550000,강원특별자치도 삼척시 원덕읍 임원리 산 255,parcel,12,token:삼척시;token:원덕읍;token:임원리;lot:산255,129.33214794091384,37.251548819731966
ast_211db1826682,평화와번영,,강원도 평창군 평창읍 고길리 86-1,,safe,5176025029100860001,강원특별자치도 평창군 평창읍 고길리 86-1,parcel,12,token:평창군;token:평창읍;token:고길리;lot:86-1,128.45277242087764,37.41427392378483
ast_1f7b90e8b01b,옥스포드,,전라남도 고흥군 도화면 봉룡리 산221-1,,not_found,,,,,,,
ast_d16ce1cedc18,미래화희망,,전라남도 고흥군 도화면 봉룡리 산221-1,,not_found,,,,,,,
ast_d2b681f14622,해바라기,,전라남도 고흥군 도화면 봉룡리 산221-1,,not_found,,,,,,,
ast_dd450e43e303,디앤피입암리1호,,"경상북도 의성군 옥산면 입암리 28, 29번지",,safe,4773033038100280000,경상북도 의성군 옥산면 입암리 28,parcel,14,token:경상북도;token:의성군;token:옥산면;token:입암리;lot:28,128.8406539744521,36.39581142001096
ast_dd6d598a7920,한려,,"경남 남해군 창선면 서대리 산112, 112-1, 112-2",,safe,4884039026201120000,경상남도 남해군 창선면 서대리 산 112,parcel,12,token:남해군;token:창선면;token:서대리;lot:산112,127.99127264158295,34.875471269331904
ast_3165eca06342,해담은삼척1호,,"강원도 삼척시 하장면 장전리 138, 139",,safe,5123032025101380000,강원특별자치도 삼척시 하장면 장전리 138,parcel,12,token:삼척시;token:하장면;token:장전리;lot:138,128.91719286203534,37.355564103691506
ast_50b96d931bfa,아레나스안성,물류센터,안성시 양성면 산정리 산11-4번지 외 17필지,,low_confidence,4413331032101160005,입장면 용정리 116-5,road,1,,127.18705501826682,36.921094882477625
ast_f5dcfbca1b48,디어스 명동,호텔,"서울 중구 남학동 13-2,14-2",,safe,1114014000100130002,서울특별시 중구 남학동 13-2,parcel,12,token:서울;token:중구;token:남학동;lot:13-2,126.99127075109793,37.56079878212885
ast_146d3e80165b,"신동해빌딩, NICE2사옥",주거,"서울특별시 영등포구 여의도동 15-3, 15-28",,safe,1156011000100150003,서울특별시 영등포구 여의도동 15-3,parcel,12,token:서울특별시;token:영등포구;token:여의도동;lot:15-3,126.91934137150355,37.52902329914359
ast_6447958fda73,티맥스수내타워,오피스,경기도 성남시 분당구 수내동 6-4,,safe,4113510200100060004,경기도 성남시 분당구 수내동 6-4,parcel,14,token:경기도;token:성남시;token:분당구;token:수내동;lot:6-4,127.11676692218455,37.379236820737745
ast_e47c4c7b3344,오산세교 주거시설,주거,"경기도 오산시
오산세교2지구
M1BL",,not_found,,,,,,,
ast_d67f522a279c,안성 당목리 물류 개발사업,물류센터,"경기도 안성시
죽산면 당목리
995-46번지 일원",,safe,4155040029109950046,경기도 안성시 죽산면 당목리 995-46,parcel,14,token:경기도;token:안성시;token:죽산면;token:당목리;lot:995-46,127.41577871949829,37.03642856179657
ast_3e6ab9503501,두산빌딩,오피스,서울시 강남구 언주로 726(논현동),,low_confidence,1168010800101050007,논현동 105-7,road,3,token:논현동,127.03519746408392,37.51938193705722
ast_7530c5363c92,동산물류센터,물류센터,경기도 이천시 호법면 매곡리 977-5외 6필지,,safe,4150033025109770005,경기도 이천시 호법면 매곡리 977-5,parcel,14,token:경기도;token:이천시;token:호법면;token:매곡리;lot:977-5,127.3754780547796,37.190261278605064
ast_ecfb9566d436,부국물류센터,물류센터,경기도 이천시 대월면 도리리 3-2 외 1필지,,safe,4150035029100030002,경기도 이천시 대월면 도리리 3-2,parcel,14,token:경기도;token:이천시;token:대월면;token:도리리;lot:3-2,127.49375551117004,37.21026374014664
ast_ccd25e3078c5,에이블로지스물류센터,물류센터,경기도 용인시 처인구 백암면 백봉리 767-13외 1필지,,safe,4146135023107670013,경기도 용인시 처인구 백암면 백봉리 767-13,parcel,14,token:경기도;token:용인시;token:처인구;token:백암면;lot:767-13,127.38908789652714,37.15106097803783
ast_91b68c7952e3,청라 오피스텔,주거,"인천광역시 서구
청라동 6-7, 6-8번지",,safe,2826012200100060007,인천광역시 서구 청라동 6-7,parcel,12,token:인천광역시;token:서구;token:청라동;lot:6-7,126.61944453830492,37.55174028672687
ast_46fa23347ee4,동대문구 용두동 오피스텔 PF대출채권,주거,서울특별시 동대문구 용두동 144-31번지 일원,,safe,1123010200101440031,서울특별시 동대문구 용두동 144-31,parcel,12,token:서울특별시;token:동대문구;token:용두동;lot:144-31,127.03193198622446,37.57841396970318
ast_0e81972e2bec,판교아이스퀘어D동,오피스복합,경기도 성남시 수정구 창업로 17,,low_confidence,4113111500103390000,시흥동 339,road,1,,127.09783108148085,37.41201391397718
ast_4e209ca0367c,판교아이스퀘어E동,오피스복합,경기도 성남시 창업로 17,,low_confidence,4113111500103390000,시흥동 339,road,1,,127.09783108148085,37.41201391397718
ast_47cfb7af7038,서울로타워,오피스,서울특별시 중구 퇴계로18,,low_confidence,1114012800100050002,남산동1가 5-2,road,1,,126.98502959945667,37.56042126526704
ast_7b6e6d2a39c2,완장리 물류센터,물류센터,경기도 용인시 처인구 남사읍 완장리 산100번지 일원,,safe,4146125931201000000,경기도 용인시 처인구 남사읍 완장리 산 100,parcel,14,token:경기도;token:용인시;token:처인구;token:남사읍;lot:산100,127.1773942851344,37.178913305279046
ast_f8c612d01935,티마크호텔명동,오피스,서울 중구 충무로3가 43,,safe,1114015800100430000,서울특별시 중구 충무로3가 43,parcel,12,token:서울;token:중구;token:충무로3가;lot:3,126.99260561427533,37.56257559089051
ast_bf0627d6fee0,네오밸류한남PFV의 제2종 종류주식,오피스복합,서울시 용산구 한남동 736-9 외 2필지,,safe,1117013100107360009,서울특별시 용산구 한남동 736-9,parcel,10,token:용산구;token:한남동;lot:736-9,126.99790977499076,37.53460849521397
ast_f3cb5064d76b,네오밸류한남PFV의 제3종 종류주식,오피스복합,서울시 용산구 한남동 736-9 외 2필지,,safe,1117013100107360009,서울특별시 용산구 한남동 736-9,parcel,10,token:용산구;token:한남동;lot:736-9,126.99790977499076,37.53460849521397
ast_62cb735c467e,판교아이스퀘어C1블럭상업및숙박시설,오피스복합,경기도 성남시 수정구 창업로 18,,low_confidence,4113111500103220000,시흥동 322,road,1,,127.09839492511128,37.41343433209822
ast_e7e65d3bc117,역삼AP타워,오피스,서울시 강남구 테헤란로 218,,low_confidence,1168010100107190001,역삼동 719-1,road,1,,127.04041440137365,37.501500422841836
ast_7a29ef0974d5,이지스354호 수익증권,데이터센터,"경기도 하남시  풍산동 607-2,3",,safe,4145011000106070002,경기도 하남시 풍산동 607-2,parcel,12,token:경기도;token:하남시;token:풍산동;lot:607-2,127.19493447674468,37.551314005595124
ast_73e5216b97f6,이천 마장면 물류센터,물류센터,경기도 이천시 마장면 회억리 104,,not_found,,,,,,,
ast_bfb1c5d3da5c,마곡 명소화부지 개발사업,오피스복합,"서울 강서구 마곡동 지원시설용지 DSP1, DSP2",,not_found,,,,,,,
ast_0595e7f4dccc,동서발전,,경상북도 예천군 은풍면 부초리 산44,,ambiguous,4790043029200440001,경상북도 예천군 은풍면 부초리 산 44-1,parcel,10,token:경상북도;token:예천군;token:은풍면;token:부초리,128.4504957094249,36.728581061099334
ast_119638464007,진이엔지,,충청북도 진천군 문백면 평산리 산 54,,safe,4375033025200540000,충청북도 진천군 문백면 평산리 산 54,parcel,14,token:충청북도;token:진천군;token:문백면;token:평산리;lot:산54,127.47746208343568,36.80241101065761
ast_7b19a096c506,현대산업쏠라5호,,"경북 의성군 옥산면 입암리 7,9,10",,safe,4773033038100070000,경상북도 의성군 옥산면 입암리 7,parcel,12,token:의성군;token:옥산면;token:입암리;lot:7,128.84314757261672,36.39588168332041
ast_9053eb385f92,케이앤스틸테크놀로지,,"경상북도 상주시 내서면 노류리 산141-1, 572-1, 모서면 대포리 산20-5",,not_found,,,,,,,
ast_71ccb419b102,리에너지,,경북 상주시 사벌국면 용담리 산42-1,,safe,4725032526200420001,경상북도 상주시 사벌국면 용담리 산 42-1,parcel,12,token:상주시;token:사벌국면;token:용담리;lot:산42-1,128.21824615032253,36.48635538133408
ast_5ffda8a73763,지우태양광,,"경상남도 산청군 산청읍 내수리 산49-1, 산51-4",,safe,4886025029200490001,경상남도 산청군 산청읍 내수리 산 49-1,parcel,14,token:경상남도;token:산청군;token:산청읍;token:내수리;lot:산49-1,127.91585028140304,35.43341852461886
ast_dfe3a3dedda0,에스지,,경기도 연천군 중면 합수리 122,,safe,4180037026101220000,경기도 연천군 중면 합수리 122,parcel,14,token:경기도;token:연천군;token:중면;token:합수리;lot:122,127.05340283562934,38.16781677992576
ast_49a86c456d87,케이앤씨벨에포크,,"전라남도 진도군 지산면 와우리 137-3, 140-1",,safe,4690035030101370003,전라남도 진도군 지산면 와우리 137-3,parcel,14,token:전라남도;token:진도군;token:지산면;token:와우리;lot:137-3,126.14578421229645,34.42739692083895
ast_181f610edf73,케이에이치테크단북1호,,"경상북도 예천군 풍양면 홍천리 356, 357, 390",,not_found,,,,,,,
ast_62b8dcc42c6b,미션,,경상북도 영주시 조와동 346 일원,,safe,4721011000103460000,경상북도 영주시 조와동 346,parcel,12,token:경상북도;token:영주시;token:조와동;lot:346,128.6261952230854,36.873640365846036
ast_cbe24d6ebb07,윈즈에너지,,경상북도 영주시 조와동 346 일원,,safe,4721011000103460000,경상북도 영주시 조와동 346,parcel,12,token:경상북도;token:영주시;token:조와동;lot:346,128.6261952230854,36.873640365846036
ast_7672f8ce7f37,이큐에너지,,경상북도 영주시 조와동 346 일원,,safe,4721011000103460000,경상북도 영주시 조와동 346,parcel,12,token:경상북도;token:영주시;token:조와동;lot:346,128.6261952230854,36.873640365846036
ast_dd8a51e02785,소망,,"충청남도 서천군 서면 원두리 산79-1, 80",,safe,4477041025200790001,충청남도 서천군 서면 원두리 산 79-1,parcel,14,token:충청남도;token:서천군;token:서면;token:원두리;lot:산79-1,126.58134247557315,36.16880203985384
ast_1a611af09927,청수,,"충청남도 서천군 서면 원두리 산79-1, 80",,safe,4477041025200790001,충청남도 서천군 서면 원두리 산 79-1,parcel,14,token:충청남도;token:서천군;token:서면;token:원두리;lot:산79-1,126.58134247557315,36.16880203985384
ast_b5b2968544d4,봉산햇빛,,강원도 철원군 갈말읍 동막리 산166,,safe,5178025630201660001,강원특별자치도 철원군 갈말읍 동막리 산 166-1,parcel,8,token:철원군;token:갈말읍;token:동막리,127.31221517260187,38.239442696978195
ast_fc066c8daedb,행암에너지일호,,충청남도 천안시 동남구 동면 행암리 401-8 외,,safe,4413137026104010008,충청남도 천안시 동남구 동면 행암리 401-8,parcel,14,token:충청남도;token:천안시;token:동남구;token:동면;lot:401-8,127.34998685109976,36.80979068210651
ast_cb14a8027ca3,도원에너지,,경상남도 하동군 양보면 감당리 산85-1,,safe,4885038023200850001,경상남도 하동군 양보면 감당리 산 85-1,parcel,14,token:경상남도;token:하동군;token:양보면;token:감당리;lot:산85-1,127.82953436791024,35.082590588221734
ast_401a2a614838,솔빛에너지,,"경상남도 함안군 군북면 장지리 659, 유현리 1365 일원",,safe,4873032030106590000,경상남도 함안군 군북면 장지리 659,parcel,14,token:경상남도;token:함안군;token:군북면;token:장지리;lot:659,128.33550030293006,35.299077011920616
ast_fd6c2781e217,에스와이솔라,,부산광역시 강서구 낙동북로 236,,low_confidence,2644010100116190000,대저1동 1619,road,1,,128.95471707351425,35.20967328291486
ast_7e82a79ae501,에이치엠솔라1,,"강원도 원주시 문막읍 반계리 2255-2, 2255-3",,safe,5113025029122550002,강원특별자치도 원주시 문막읍 반계리 2255-2,parcel,12,token:원주시;token:문막읍;token:반계리;lot:2255-2,127.79869918727447,37.2977863340131
ast_b4b61550017e,이에스에이치12,,전남 광양시 광양읍 세풍리 2224,,safe,4623025034122240000,전라남도 광양시 광양읍 세풍리 2224,parcel,12,token:광양시;token:광양읍;token:세풍리;lot:2224,127.59639715501493,34.89661875622599
ast_f0b3bee2e7f8,지티씨솔라13호,,"강원도 화천군 사내면 용담리 602, 603, 604, 605",,safe,5179034024106020000,강원특별자치도 화천군 사내면 용담리 602,parcel,12,token:화천군;token:사내면;token:용담리;lot:602,127.53747386662738,38.0836903595802
ast_ecbd3dcd5c8a,강구16호,,경북 안동시 길안면 현하리 1115-19,,safe,4717039033111150019,경상북도 안동시 길안면 현하리 1115-19,parcel,12,token:안동시;token:길안면;token:현하리;lot:1115-19,128.84242966640824,36.428576979692075
ast_d1b08df14213,외삼1호,,경상북도 봉화군 봉성면 외삼리 793 외,,safe,4792032023107930000,경상북도 봉화군 봉성면 외삼리 793,parcel,14,token:경상북도;token:봉화군;token:봉성면;token:외삼리;lot:793,128.78366983407705,36.889241619576175
ast_0db517682813,외삼2호,,경상북도 봉화군 봉성면 외삼리 792 외,,safe,4792032023107920000,경상북도 봉화군 봉성면 외삼리 792,parcel,14,token:경상북도;token:봉화군;token:봉성면;token:외삼리;lot:792,128.78385856206393,36.88894793337303
ast_5d805aade4f5,솔라트리1호,,충청북도 제천시 봉양읍 공전리 359-1 외,,safe,4315025034103590001,충청북도 제천시 봉양읍 공전리 359-1,parcel,14,token:충청북도;token:제천시;token:봉양읍;token:공전리;lot:359-1,128.08112671073454,37.10790185786783
ast_c22cfc14fece,김송하,,강원도 영월군 상동읍 구래리 194-9번지 외 3필지,,safe,5175025322101940009,강원특별자치도 영월군 상동읍 구래리 194-9,parcel,12,token:영월군;token:상동읍;token:구래리;lot:194-9,128.8106435390379,37.16785201171412
ast_eb9fef2fb0a9,에스이피브,,"경기 연천군 중면 합수리 661, 662, 663",,safe,4180037026106610000,경기도 연천군 중면 합수리 661,parcel,14,token:경기;token:연천군;token:중면;token:합수리;lot:661,127.04365929330362,38.137280787663
ast_abdd62503393,케이앤씨헤르메스,,"전라북도 남원시 대강면 송대리 3-7, 3-9, 3-13, 3-19, 보절면 괴양리 45-17, 4-19",,safe,5219036026100030007,전북특별자치도 남원시 대강면 송대리 3-7,parcel,12,token:남원시;token:대강면;token:송대리;lot:3-7,127.24201471723168,35.375715961077674
ast_57c1d0a7ef1e,모두에너지,,"경주시 강동면 왕신리 산 141-1, 2-1, 2-2, 141-3",,safe,4713037028201410001,경상북도 경주시 강동면 왕신리 산 141-1,parcel,14,token:경주시;token:강동면;token:왕신리;token:산;lot:산141-1,129.3220034184486,35.935716094766505
ast_1e2221e5e270,솔라팩토리10호,,"포천시 자작동 595, 596, 709-77 외 7개사 지붕",,safe,4165010300105950000,경기도 포천시 자작동 595,parcel,10,token:포천시;token:자작동;lot:595,127.16457033371015,37.872222510878956
ast_b63d20942515,씨에스에너텍,,"경산시 진량읍 다문로 188-9, 경산시 진량읍 공단6로 42, 42-1",,low_confidence,4729025321111860007,진량읍 신상리 1186-7,road,3,token:진량읍,128.83209150127004,35.87650350142211
ast_97b4c5674171,알이씨에너지,,"경기도 가평군 설악면 천안리 21-2, 21, 19-1, 19-10, 19-11",,safe,4182031034100210002,경기도 가평군 설악면 천안리 21-2,parcel,14,token:경기도;token:가평군;token:설악면;token:천안리;lot:21-2,127.49247113709464,37.630987065072574
ast_fcf7c1ac3c6e,알이엔네트웍스,,경기도 가평군 설악면 천안리 14-1 외,,safe,4182031034100140001,경기도 가평군 설악면 천안리 14-1,parcel,14,token:경기도;token:가평군;token:설악면;token:천안리;lot:14-1,127.48993999591622,37.63228789143137
ast_dafd8d7ea9a9,어량리,,"전라북도 익산시 밍상면 어량리 1743-14, 906-47, 906-46, 1743-13",,not_found,,,,,,,
ast_5a8751925824,비케이솔라,,충북 진천군 문백면 계산리 359-1,,safe,4375033026103590001,충청북도 진천군 문백면 계산리 359-1,parcel,12,token:진천군;token:문백면;token:계산리;lot:359-1,127.40032069640179,36.79033656758517
ast_fa5c29f90c9f,와이알에너지,,충북 진천군 문백면 계산리 359-1,,safe,4375033026103590001,충청북도 진천군 문백면 계산리 359-1,parcel,12,token:진천군;token:문백면;token:계산리;lot:359-1,127.40032069640179,36.79033656758517
ast_71e2c09c8e7e,유현그린,,충북 진천군 문백면 계산리 359-1,,safe,4375033026103590001,충청북도 진천군 문백면 계산리 359-1,parcel,12,token:진천군;token:문백면;token:계산리;lot:359-1,127.40032069640179,36.79033656758517
ast_77ede44aa23a,케이앤씨그린북,,"충남 논산시 은진면 용산리 296, 299-5",,safe,4423041025102960000,충청남도 논산시 은진면 용산리 296,parcel,12,token:논산시;token:은진면;token:용산리;lot:296,127.1203903784596,36.15818784836582
ast_60fde6988245,디앤피상주,,"경북 상주시 화동면 어산리 524-1, 524-9",,safe,4725040024105240001,경상북도 상주시 화동면 어산리 524-1,parcel,12,token:상주시;token:화동면;token:어산리;lot:524-1,128.00369432608866,36.39561220550246
ast_af81a8c4e0a3,적화솔라,,충남 부여군 장암면 지토리 산26번지,,safe,4476042028200260000,충청남도 부여군 장암면 지토리 산 26,parcel,12,token:부여군;token:장암면;token:지토리;lot:산26,126.921282150808,36.212017199702274
ast_ebcbfb2a0ea5,솔라시너지햇빛1호,,충청남도 보령시 천북면 신죽리 645-11,,safe,4418033028106450011,충청남도 보령시 천북면 신죽리 645-11,parcel,14,token:충청남도;token:보령시;token:천북면;token:신죽리;lot:645-11,126.57882930609293,36.486638152944664
ast_4a41b5cdfb00,이인메가태양광,,"충남 공주시 이인면 오룡리 산 2-32, 264, 265, 406-2, 219-2, 262-1, 262-2, 406-3",,safe,4415031023200020032,충청남도 공주시 이인면 오룡리 산 2-32,parcel,12,token:공주시;token:이인면;token:오룡리;lot:산2-32,127.07430830981123,36.41454248340855
ast_88157f8599f7,솔라팩토리22호,,경북 김천시 어모면 남신리 213번지,,not_found,,,,,,,
ast_09cbe4380781,솔라팩토리19호,,"충북 충주시 대소원면 완오리 1165, 1166, 1167(건물 위), 충주시 대소원면 완오리 1155(건물위), 충주시 대소원면 영평리 840 (건물 위)",,safe,4313033530111650000,충청북도 충주시 대소원면 완오리 1165,parcel,12,token:충주시;token:대소원면;token:완오리;lot:1165,127.8372973549448,36.99839515342012
ast_b03e4a6447f9,후너스빌딩,오피스,경기도 성남시 분당구 수내동 22-2,,safe,4113510200100220002,경기도 성남시 분당구 수내동 22-2,parcel,14,token:경기도;token:성남시;token:분당구;token:수내동;lot:22-2,127.11107863630905,37.37710969977037
ast_74c55ca84e27,원그로브(마곡CP4 복합개발사업),오피스복합,"서울시 강서구 마곡동 769,769-1",,ambiguous,1150010500107690000,서울특별시 강서구 마곡동 769,parcel,10,token:강서구;token:마곡동;lot:769,126.8248082365593,37.561383518730054
ast_6ce950493e21,롯데마트대덕점,리테일,대전광역시 유성구 관평동 887,,safe,3020014600108870000,대전광역시 유성구 관평동 887,parcel,12,token:대전광역시;token:유성구;token:관평동;lot:887,127.38679409990091,36.4268313744394
ast_9a12d0c2189f,영보빌딩1,오피스,"서울시 강남구 삼성동 168-1, 168-2",,safe,1168010500101680001,서울특별시 강남구 삼성동 168-1,parcel,10,token:강남구;token:삼성동;lot:168-1,127.06297270848482,37.51036829959628
ast_d5c833a503e2,영보빌딩2,오피스,서울시 강남구 삼성동 168-20,,safe,1168010500101680020,서울특별시 강남구 삼성동 168-20,parcel,10,token:강남구;token:삼성동;lot:168-20,127.06340117283045,37.51019762637186
ast_03f61e21a973,여주 본두리 물류센터,물류센터,경기도 여주시 가남읍 본두리 18-3,,safe,4167025032100180003,경기도 여주시 가남읍 본두리 18-3,parcel,14,token:경기도;token:여주시;token:가남읍;token:본두리;lot:18-3,127.58958046476516,37.24959289106097
ast_6c274653ed0b,고양삼송데이터센터,데이터센터,경기도 고양시 덕양구 오금동 690,,safe,4128111000106900000,경기도 고양시 덕양구 오금동 690,parcel,14,token:경기도;token:고양시;token:덕양구;token:오금동;lot:690,126.92121790170717,37.665509018851424
ast_2ab8e79a6c7d,효제동 오피스텔 사업부지,주거,서울특별시 종로구 효제동 24-3 외 26필지,,safe,1111016200100240003,서울특별시 종로구 효제동 24-3,parcel,12,token:서울특별시;token:종로구;token:효제동;lot:24-3,127.00168517366313,37.574479157984115
ast_4ed0982904a0,구리 수택동 오피스텔 사업부지,주거,경기도 구리시 수택동 370 외 4필지,,safe,4131010500103700000,경기도 구리시 수택동 370,parcel,12,token:경기도;token:구리시;token:수택동;lot:370,127.13623113013615,37.600259964131766
ast_37199617fe59,울산KTX역 오피스텔 사업부지,주거,울산광역시 울주군 삼남읍 교동리 1682-1번지,,safe,3171026521116820001,울산광역시 울주군 삼남읍 교동리 1682-1,parcel,14,token:울산광역시;token:울주군;token:삼남읍;token:교동리;lot:1682-1,129.13541419016929,35.55447636834116
ast_386a43afd1af,서초동 오피스텔 개발 사업,주거,"서울시 서초구 서초동 1454-1, 2",,not_found,,,,,,,
ast_559d02c0218e,인천가좌동데이터센터,데이터센터,인천광역시 서구 가좌동 585-49,,safe,2826011200105850049,인천광역시 서구 가좌동 585-49,parcel,12,token:인천광역시;token:서구;token:가좌동;lot:585-49,126.66631999100991,37.48662294278081
ast_7a24bbf34ad5,화성 석포리 물류센터,물류센터,경기도 화성시 장안면 석포리 147-12,,safe,4159135022101470012,경기도 화성시 만세구 장안면 석포리 147-12,parcel,14,token:경기도;token:화성시;token:장안면;token:석포리;lot:147-12,126.83595694712692,37.120873065799486
ast_fb643944b2a8,B스퀘어,오피스,부산광역시 부산진구 중앙대로 639,,low_confidence,2623010400108630001,범천동 863-1,road,1,,129.05877948074672,35.14971549206719
ast_586b7ab8eae7,웨스트게이트타워 선순위 담보대출,오피스,서울특별시 서대문구 충정로70,,safe,1141010100100700000,서울특별시 서대문구 충정로2가 70,parcel,10,token:서울특별시;token:서대문구;lot:70,126.96373048763766,37.565230441944095
ast_55e5920ab1cd,당산 지식산업센터 개발사업 PF대출,,서울특별시 영등포구 당산동5가 9-9번지 일원,,safe,1156011500100090009,서울특별시 영등포구 당산동5가 9-9,parcel,12,token:서울특별시;token:영등포구;token:당산동5가;lot:5,126.8987185844976,37.53442357937764
ast_05fbe6b353fb,여의도 유수홀딩스부지 오피스텔 개발사업 PF대출,,서울특별시 영등포구 여의도동 25-11,,safe,1156011000100250011,서울특별시 영등포구 여의도동 25-11,parcel,12,token:서울특별시;token:영등포구;token:여의도동;lot:25-11,126.92543189432101,37.52352964324636
ast_7f15dadaebbf,카이트타워 선순위 담보대출,오피스,서울특별시 강남구 테헤란로 306,,low_confidence,1168010100107060001,역삼동 706-1,road,1,,127.04395236367787,37.50248290594915
ast_0d7b28ca87e1,성수동 오피스 개발사업 선순위 브릿지론,,서울특별시 성동구 성수동2가 279,,ambiguous,1120011500102790000,서울특별시 성동구 성수동2가 279,parcel,12,token:서울특별시;token:성동구;token:성수동2가;lot:2,127.0621981135995,37.54630351556979
ast_9ecfbd60d856,펨코제17호기업구조조정부동산투자회사의 주식,오피스복합,서울특별시 구로구 경인로 662(신도림동 692),,safe,1153010100106920000,신도림동 692,road,7,token:신도림동;lot:692,126.8882062279938,37.50813449853483
ast_d2b153d30e56,㈜동방 보유 유엔씨티㈜ 대출채권 매입,,울산광역시 남구 신항로716번길 1(황성동),,low_confidence,3114011400108300000,황성동 830,road,3,token:황성동,129.36389469924748,35.45836242449394
ast_a98062ccc3a8,서울시티타워,오피스,서울특별시 중구 후암로 110(남대문로5가),,safe,1114011800105810000,남대문로5가 581,road,7,token:남대문로5가;lot:5,126.97405691059154,37.55431925535258
ast_6a1d2d5f164d,페어필드 메리어트 서울,호텔,서울 영등포구 경인로 870,,low_confidence,1156010200101430003,영등포동1가 143-3,road,1,,126.90932189230759,37.51701833308587
ast_a9ed8293cd98,안성홈플러스물류센터,물류센터,경기도 안성시 원곡면 칠곡리 941번지,,safe,4155038022109410000,경기도 안성시 원곡면 칠곡리 941,parcel,14,token:경기도;token:안성시;token:원곡면;token:칠곡리;lot:941,127.16739772363374,37.0487099308822
ast_59d30ecfb664,인천석남물류센터,물류센터,인천시 서구 석남동 224-8번지 일원,,safe,2826011000102240008,인천광역시 서구 석남동 224-8,parcel,10,token:서구;token:석남동;lot:224-8,126.66341987433077,37.50806729813526
ast_a90871f38856,안산 초지동 데이터센터,데이터센터,경기도 안산시 초지동 624-3,,safe,4127310700106240003,경기도 안산시 단원구 초지동 624-3,parcel,12,token:경기도;token:안산시;token:초지동;lot:624-3,126.80134009752774,37.30366558671015
ast_0bab0f479396,김포DC 개발사업,데이터센터,경기도 김포시 장기동 2008-6,,safe,4157010400120080006,경기도 김포시 장기동 2008-6,parcel,12,token:경기도;token:김포시;token:장기동;lot:2008-6,126.68505327778573,37.6410154540659
ast_a8d37cc1f751,펨코제17호기업구조조정부동산투자회사의 주식,오피스복합,서울특별시 구로구 경인로 662(신도림동 692),,safe,1153010100106920000,신도림동 692,road,7,token:신도림동;lot:692,126.8882062279938,37.50813449853483
ast_32b8e4125074,㈜동방 보유 유엔씨티㈜ 대출채권 매입,,울산광역시 남구 신항로716번길 1(황성동),,low_confidence,3114011400108300000,황성동 830,road,3,token:황성동,129.36389469924748,35.45836242449394
ast_7dbf61112b72,서울시티타워,오피스,서울특별시 중구 후암로 110(남대문로5가),,safe,1114011800105810000,남대문로5가 581,road,7,token:남대문로5가;lot:5,126.97405691059154,37.55431925535258
ast_b67c10418036,우덕빌딩,오피스,서울특별시 강남구 역삼동 832-2,,safe,1168010100108320002,서울특별시 강남구 역삼동 832-2,parcel,12,token:서울특별시;token:강남구;token:역삼동;lot:832-2,127.03065932084635,37.492691450895755
ast_fd6bb3b0a59c,영등포역 오피스텔 개발사업,주거,서울특별시 영등포구 영등포동1가 143-3,,safe,1156010200101430003,서울특별시 영등포구 영등포동1가 143-3,parcel,12,token:서울특별시;token:영등포구;token:영등포동1가;lot:1,126.90927187949978,37.517020485792756
ast_7de62416869e,롯데마트(대전대덕),리테일,대전시 유성구 관평동 887,,safe,3020014600108870000,대전광역시 유성구 관평동 887,parcel,10,token:유성구;token:관평동;lot:887,127.38679409990091,36.4268313744394
ast_97346b281c40,롯데마트(제주),리테일,제주시 노형동 708,,safe,5011012200107080000,제주특별자치도 제주시 노형동 708,parcel,10,token:제주시;token:노형동;lot:708,126.48140491293728,33.48246855399216
