asset_id,canonical_name,asset_type,address_text,current_pnu,match_status,proposed_pnu,matched_address,matched_category,match_score,match_reasons,longitude,latitude,updated_rows
ast_0db517682813,외삼2호,,경상북도 봉화군 봉성면 외삼리 792 외,,safe,4792032023107920000,경상북도 봉화군 봉성면 외삼리 792,parcel,14,token:경상북도;token:봉화군;token:봉성면;token:외삼리;lot:792,128.78385856206393,36.88894793337303,1
ast_5d805aade4f5,솔라트리1호,,충청북도 제천시 봉양읍 공전리 359-1 외,,safe,4315025034103590001,충청북도 제천시 봉양읍 공전리 359-1,parcel,14,token:충청북도;token:제천시;token:봉양읍;token:공전리;lot:359-1,128.08112671073454,37.10790185786783,1
ast_c22cfc14fece,김송하,,강원도 영월군 상동읍 구래리 194-9번지 외 3필지,,safe,5175025322101940009,강원특별자치도 영월군 상동읍 구래리 194-9,parcel,12,token:영월군;token:상동읍;token:구래리;lot:194-9,128.8106435390379,37.16785201171412,1
ast_eb9fef2fb0a9,에스이피브,,"경기 연천군 중면 합수리 661, 662, 663",,safe,4180037026106610000,경기도 연천군 중면 합수리 661,parcel,14,token:경기;token:연천군;token:중면;token:합수리;lot:661,127.04365929330362,38.137280787663,1
ast_abdd62503393,케이앤씨헤르메스,,"전라북도 남원시 대강면 송대리 3-7, 3-9, 3-13, 3-19, 보절면 괴양리 45-17, 4-19",,safe,5219036026100030007,전북특별자치도 남원시 대강면 송대리 3-7,parcel,12,token:남원시;token:대강면;token:송대리;lot:3-7,127.24201471723168,35.375715961077674,1
ast_57c1d0a7ef1e,모두에너지,,"경주시 강동면 왕신리 산 141-1, 2-1, 2-2, 141-3",,safe,4713037028201410001,경상북도 경주시 강동면 왕신리 산 141-1,parcel,14,token:경주시;token:강동면;token:왕신리;token:산;lot:산141-1,129.3220034184486,35.935716094766505,1
ast_1e2221e5e270,솔라팩토리10호,,"포천시 자작동 595, 596, 709-77 외 7개사 지붕",,safe,4165010300105950000,경기도 포천시 자작동 595,parcel,10,token:포천시;token:자작동;lot:595,127.16457033371015,37.872222510878956,1
ast_97b4c5674171,알이씨에너지,,"경기도 가평군 설악면 천안리 21-2, 21, 19-1, 19-10, 19-11",,safe,4182031034100210002,경기도 가평군 설악면 천안리 21-2,parcel,14,token:경기도;token:가평군;token:설악면;token:천안리;lot:21-2,127.49247113709464,37.630987065072574,1
ast_fcf7c1ac3c6e,알이엔네트웍스,,경기도 가평군 설악면 천안리 14-1 외,,safe,4182031034100140001,경기도 가평군 설악면 천안리 14-1,parcel,14,token:경기도;token:가평군;token:설악면;token:천안리;lot:14-1,127.48993999591622,37.63228789143137,1
ast_5a8751925824,비케이솔라,,충북 진천군 문백면 계산리 359-1,,safe,4375033026103590001,충청북도 진천군 문백면 계산리 359-1,parcel,12,token:진천군;token:문백면;token:계산리;lot:359-1,127.40032069640179,36.79033656758517,1
ast_fa5c29f90c9f,와이알에너지,,충북 진천군 문백면 계산리 359-1,,safe,4375033026103590001,충청북도 진천군 문백면 계산리 359-1,parcel,12,token:진천군;token:문백면;token:계산리;lot:359-1,127.40032069640179,36.79033656758517,1
ast_71e2c09c8e7e,유현그린,,충북 진천군 문백면 계산리 359-1,,safe,4375033026103590001,충청북도 진천군 문백면 계산리 359-1,parcel,12,token:진천군;token:문백면;token:계산리;lot:359-1,127.40032069640179,36.79033656758517,1
ast_77ede44aa23a,케이앤씨그린북,,"충남 논산시 은진면 용산리 296, 299-5",,safe,4423041025102960000,충청남도 논산시 은진면 용산리 296,parcel,12,token:논산시;token:은진면;token:용산리;lot:296,127.1203903784596,36.15818784836582,1
ast_60fde6988245,디앤피상주,,"경북 상주시 화동면 어산리 524-1, 524-9",,safe,4725040024105240001,경상북도 상주시 화동면 어산리 524-1,parcel,12,token:상주시;token:화동면;token:어산리;lot:524-1,128.00369432608866,36.39561220550246,1
ast_af81a8c4e0a3,적화솔라,,충남 부여군 장암면 지토리 산26번지,,safe,4476042028200260000,충청남도 부여군 장암면 지토리 산 26,parcel,12,token:부여군;token:장암면;token:지토리;lot:산26,126.921282150808,36.212017199702274,1
ast_ebcbfb2a0ea5,솔라시너지햇빛1호,,충청남도 보령시 천북면 신죽리 645-11,,safe,4418033028106450011,충청남도 보령시 천북면 신죽리 645-11,parcel,14,token:충청남도;token:보령시;token:천북면;token:신죽리;lot:645-11,126.57882930609293,36.486638152944664,1
ast_4a41b5cdfb00,이인메가태양광,,"충남 공주시 이인면 오룡리 산 2-32, 264, 265, 406-2, 219-2, 262-1, 262-2, 406-3",,safe,4415031023200020032,충청남도 공주시 이인면 오룡리 산 2-32,parcel,12,token:공주시;token:이인면;token:오룡리;lot:산2-32,127.07430830981123,36.41454248340855,1
ast_09cbe4380781,솔라팩토리19호,,"충북 충주시 대소원면 완오리 1165, 1166, 1167(건물 위), 충주시 대소원면 완오리 1155(건물위), 충주시 대소원면 영평리 840 (건물 위)",,safe,4313033530111650000,충청북도 충주시 대소원면 완오리 1165,parcel,12,token:충주시;token:대소원면;token:완오리;lot:1165,127.8372973549448,36.99839515342012,1
ast_b03e4a6447f9,후너스빌딩,오피스,경기도 성남시 분당구 수내동 22-2,,safe,4113510200100220002,경기도 성남시 분당구 수내동 22-2,parcel,14,token:경기도;token:성남시;token:분당구;token:수내동;lot:22-2,127.11107863630905,37.37710969977037,1
ast_6ce950493e21,롯데마트대덕점,리테일,대전광역시 유성구 관평동 887,,safe,3020014600108870000,대전광역시 유성구 관평동 887,parcel,12,token:대전광역시;token:유성구;token:관평동;lot:887,127.38679409990091,36.4268313744394,1
ast_9a12d0c2189f,영보빌딩1,오피스,"서울시 강남구 삼성동 168-1, 168-2",,safe,1168010500101680001,서울특별시 강남구 삼성동 168-1,parcel,10,token:강남구;token:삼성동;lot:168-1,127.06297270848482,37.51036829959628,1
ast_d5c833a503e2,영보빌딩2,오피스,서울시 강남구 삼성동 168-20,,safe,1168010500101680020,서울특별시 강남구 삼성동 168-20,parcel,10,token:강남구;token:삼성동;lot:168-20,127.06340117283045,37.51019762637186,1
ast_03f61e21a973,여주 본두리 물류센터,물류센터,경기도 여주시 가남읍 본두리 18-3,,safe,4167025032100180003,경기도 여주시 가남읍 본두리 18-3,parcel,14,token:경기도;token:여주시;token:가남읍;token:본두리;lot:18-3,127.58958046476516,37.24959289106097,1
ast_6c274653ed0b,고양삼송데이터센터,데이터센터,경기도 고양시 덕양구 오금동 690,,safe,4128111000106900000,경기도 고양시 덕양구 오금동 690,parcel,14,token:경기도;token:고양시;token:덕양구;token:오금동;lot:690,126.92121790170717,37.665509018851424,1
ast_2ab8e79a6c7d,효제동 오피스텔 사업부지,주거,서울특별시 종로구 효제동 24-3 외 26필지,,safe,1111016200100240003,서울특별시 종로구 효제동 24-3,parcel,12,token:서울특별시;token:종로구;token:효제동;lot:24-3,127.00168517366313,37.574479157984115,1
ast_4ed0982904a0,구리 수택동 오피스텔 사업부지,주거,경기도 구리시 수택동 370 외 4필지,,safe,4131010500103700000,경기도 구리시 수택동 370,parcel,12,token:경기도;token:구리시;token:수택동;lot:370,127.13623113013615,37.600259964131766,1
ast_37199617fe59,울산KTX역 오피스텔 사업부지,주거,울산광역시 울주군 삼남읍 교동리 1682-1번지,,safe,3171026521116820001,울산광역시 울주군 삼남읍 교동리 1682-1,parcel,14,token:울산광역시;token:울주군;token:삼남읍;token:교동리;lot:1682-1,129.13541419016929,35.55447636834116,1
ast_559d02c0218e,인천가좌동데이터센터,데이터센터,인천광역시 서구 가좌동 585-49,,safe,2826011200105850049,인천광역시 서구 가좌동 585-49,parcel,12,token:인천광역시;token:서구;token:가좌동;lot:585-49,126.66631999100991,37.48662294278081,1
ast_7a24bbf34ad5,화성 석포리 물류센터,물류센터,경기도 화성시 장안면 석포리 147-12,,safe,4159135022101470012,경기도 화성시 만세구 장안면 석포리 147-12,parcel,14,token:경기도;token:화성시;token:장안면;token:석포리;lot:147-12,126.83595694712692,37.120873065799486,1
ast_586b7ab8eae7,웨스트게이트타워 선순위 담보대출,오피스,서울특별시 서대문구 충정로70,,safe,1141010100100700000,서울특별시 서대문구 충정로2가 70,parcel,10,token:서울특별시;token:서대문구;lot:70,126.96373048763766,37.565230441944095,1
ast_55e5920ab1cd,당산 지식산업센터 개발사업 PF대출,,서울특별시 영등포구 당산동5가 9-9번지 일원,,safe,1156011500100090009,서울특별시 영등포구 당산동5가 9-9,parcel,12,token:서울특별시;token:영등포구;token:당산동5가;lot:5,126.8987185844976,37.53442357937764,1
ast_05fbe6b353fb,여의도 유수홀딩스부지 오피스텔 개발사업 PF대출,,서울특별시 영등포구 여의도동 25-11,,safe,1156011000100250011,서울특별시 영등포구 여의도동 25-11,parcel,12,token:서울특별시;token:영등포구;token:여의도동;lot:25-11,126.92543189432101,37.52352964324636,1
ast_9ecfbd60d856,펨코제17호기업구조조정부동산투자회사의 주식,오피스복합,서울특별시 구로구 경인로 662(신도림동 692),,safe,1153010100106920000,신도림동 692,road,7,token:신도림동;lot:692,126.8882062279938,37.50813449853483,1
ast_a98062ccc3a8,서울시티타워,오피스,서울특별시 중구 후암로 110(남대문로5가),,safe,1114011800105810000,남대문로5가 581,road,7,token:남대문로5가;lot:5,126.97405691059154,37.55431925535258,1
ast_a9ed8293cd98,안성홈플러스물류센터,물류센터,경기도 안성시 원곡면 칠곡리 941번지,,safe,4155038022109410000,경기도 안성시 원곡면 칠곡리 941,parcel,14,token:경기도;token:안성시;token:원곡면;token:칠곡리;lot:941,127.16739772363374,37.0487099308822,1
ast_59d30ecfb664,인천석남물류센터,물류센터,인천시 서구 석남동 224-8번지 일원,,safe,2826011000102240008,인천광역시 서구 석남동 224-8,parcel,10,token:서구;token:석남동;lot:224-8,126.66341987433077,37.50806729813526,1
ast_a90871f38856,안산 초지동 데이터센터,데이터센터,경기도 안산시 초지동 624-3,,safe,4127310700106240003,경기도 안산시 단원구 초지동 624-3,parcel,12,token:경기도;token:안산시;token:초지동;lot:624-3,126.80134009752774,37.30366558671015,1
ast_0bab0f479396,김포DC 개발사업,데이터센터,경기도 김포시 장기동 2008-6,,safe,4157010400120080006,경기도 김포시 장기동 2008-6,parcel,12,token:경기도;token:김포시;token:장기동;lot:2008-6,126.68505327778573,37.6410154540659,1
ast_a8d37cc1f751,펨코제17호기업구조조정부동산투자회사의 주식,오피스복합,서울특별시 구로구 경인로 662(신도림동 692),,safe,1153010100106920000,신도림동 692,road,7,token:신도림동;lot:692,126.8882062279938,37.50813449853483,1
ast_7dbf61112b72,서울시티타워,오피스,서울특별시 중구 후암로 110(남대문로5가),,safe,1114011800105810000,남대문로5가 581,road,7,token:남대문로5가;lot:5,126.97405691059154,37.55431925535258,1
ast_b67c10418036,우덕빌딩,오피스,서울특별시 강남구 역삼동 832-2,,safe,1168010100108320002,서울특별시 강남구 역삼동 832-2,parcel,12,token:서울특별시;token:강남구;token:역삼동;lot:832-2,127.03065932084635,37.492691450895755,1
ast_fd6bb3b0a59c,영등포역 오피스텔 개발사업,주거,서울특별시 영등포구 영등포동1가 143-3,,safe,1156010200101430003,서울특별시 영등포구 영등포동1가 143-3,parcel,12,token:서울특별시;token:영등포구;token:영등포동1가;lot:1,126.90927187949978,37.517020485792756,1
ast_7de62416869e,롯데마트(대전대덕),리테일,대전시 유성구 관평동 887,,safe,3020014600108870000,대전광역시 유성구 관평동 887,parcel,10,token:유성구;token:관평동;lot:887,127.38679409990091,36.4268313744394,1
ast_97346b281c40,롯데마트(제주),리테일,제주시 노형동 708,,safe,5011012200107080000,제주특별자치도 제주시 노형동 708,parcel,10,token:제주시;token:노형동;lot:708,126.48140491293728,33.48246855399216,1
ast_f634fefd3182,롯데팩토리아울렛(인천),리테일,인천시 중구 항동7가 76-2,,safe,2811011800100760002,인천광역시 중구 항동7가 76-2,parcel,10,token:중구;token:항동7가;lot:7,126.6221947437956,37.44801390688702,1
ast_30a89c098710,씨티플라자,오피스,서울특별시 영등포구 여의도동 여의도동 25,,safe,1156011000100250000,서울특별시 영등포구 여의도동 25,parcel,14,token:서울특별시;token:영등포구;token:여의도동;token:여의도동;lot:25,126.92602374592425,37.524077371873496,1
ast_28ca5c846449,롯데마트(포항),리테일,경상북도 포항시 남구 지곡동 481-1,,safe,4711111500104810001,경상북도 포항시 남구 지곡동 481-1,parcel,14,token:경상북도;token:포항시;token:남구;token:지곡동;lot:481-1,129.32469995560982,36.02757681525665,1
ast_ed3ecf35259b,수서 역세권B1-3BL B/L(이지스수서PF재구조화 2종 수익증권),주거,서울특별시 강남구 자곡동 198 (수서역세권 공공주택지구 B1-3BL),,safe,1168011200101980000,서울특별시 강남구 자곡동 198,parcel,12,token:서울특별시;token:강남구;token:자곡동;lot:198,127.10611587399231,37.48088795098583,1
ast_7cf20a80bc30,쌈지길,리테일,"서울특별시 종로구 관훈동 38, 44",,safe,1111012800100380000,서울특별시 종로구 관훈동 38,parcel,12,token:서울특별시;token:종로구;token:관훈동;lot:38,126.98489738114375,37.57426475963893,1
ast_91c206cb4478,위례Senior Living 개발사업,주거,서울시 송파구 거여동 573-1 일원,,safe,1171011300105730001,서울특별시 송파구 거여동 573-1,parcel,10,token:송파구;token:거여동;lot:573-1,127.15534808977841,37.49096846138515,1
ast_58653579359f,경산 쿠팡물류센터,물류센터,경상북도 경산시 진량읍 문천리 903번지 (경산4일반산업단지내지원시설부지),,safe,4729025330109030000,경상북도 경산시 진량읍 문천리 903,parcel,14,token:경상북도;token:경산시;token:진량읍;token:문천리;lot:903,128.84141065704432,35.87370587200543,1
ast_5eb6a1cf88bd,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지,주거,서울 서초구 반포동 64-1번지 일원,,safe,1165010700100640001,서울특별시 서초구 반포동 64-1,parcel,12,token:서울;token:서초구;token:반포동;lot:64-1,127.00169879220564,37.5007955335506,1
ast_e1569e444936,안성홈플러스물류센터,물류센터,경기도 안성시 원곡면 칠곡리 941번지,,safe,4155038022109410000,경기도 안성시 원곡면 칠곡리 941,parcel,14,token:경기도;token:안성시;token:원곡면;token:칠곡리;lot:941,127.16739772363374,37.0487099308822,1
ast_a0c153e36050,서영빌딩,오피스,경기도 성남시 분당구 수내동 6-3,,safe,4113510200100060003,경기도 성남시 분당구 수내동 6-3,parcel,14,token:경기도;token:성남시;token:분당구;token:수내동;lot:6-3,127.11702712907129,37.37942352789002,1
ast_47df51a6036d,호수빌딩,오피스,대구광역시 중구 동인동2가 50-3,,safe,2711010200100500003,대구광역시 중구 동인동2가 50-3,parcel,12,token:대구광역시;token:중구;token:동인동2가;lot:2,128.60120426938542,35.86922954976167,1
ast_d7cf5a8a230f,유림빌딩,리테일,서울특별시 마포구 동교동 165-4,,safe,1144012100101650004,서울특별시 마포구 동교동 165-4,parcel,12,token:서울특별시;token:마포구;token:동교동;lot:165-4,126.92408516212947,37.55651208566914,1
ast_8964bf5b27c4,NC백화점(야탑),리테일,경기도 성남시 분당구 야탑동 356,,safe,4113510700103560000,경기도 성남시 분당구 야탑동 356,parcel,14,token:경기도;token:성남시;token:분당구;token:야탑동;lot:356,127.12745913841377,37.41089585149441,1
ast_585e399aa10a,뉴코아아울렛(평촌),리테일,경기도 안양시 동안구 호계동 1039-3,,safe,4117310400110390003,경기도 안양시 동안구 호계동 1039-3,parcel,14,token:경기도;token:안양시;token:동안구;token:호계동;lot:1039-3,126.95123648788098,37.38926371192653,1
ast_366f9df25803,뉴코아아울렛(일산),리테일,경기도 고양시 일산동구 마두동 797,,safe,4128510500107970000,경기도 고양시 일산동구 마두동 797,parcel,14,token:경기도;token:고양시;token:일산동구;token:마두동;lot:797,126.7770780062971,37.65482433705132,1
ast_bc6a604e91d6,평촌G스퀘어,오피스복합,경기도 안양시 동안구 호계동 1039 외 2필지,,safe,4117310400110390000,경기도 안양시 동안구 호계동 1039,parcel,14,token:경기도;token:안양시;token:동안구;token:호계동;lot:1039,126.9506318628633,37.390291646150864,1
ast_e58f637f20d9,신도림핀포인트,오피스,서울특별시 구로구 신도림동 337,,safe,1153010100103370000,서울특별시 구로구 신도림동 337,parcel,12,token:서울특별시;token:구로구;token:신도림동;lot:337,126.88775265410224,37.50941868611462,1
ast_c4abd15d239e,용산전자상가 특별계획구역8 B/L (이지스용산PF재구조화1호 2종 수익증권),,서울특별시 용산구 한강로2가 15-2,,safe,1117012500100150002,서울특별시 용산구 한강로2가 15-2,parcel,12,token:서울특별시;token:용산구;token:한강로2가;lot:2,126.96567150810358,37.533912596241706,1
ast_31591298f257,안성산하3지구물류센터개발사업,,경기도 안성시 원곡면 산하리500번지 외 168필지,,safe,4155038024105000000,경기도 안성시 원곡면 산하리 500,parcel,12,token:경기도;token:안성시;token:원곡면;lot:500,127.12752394453037,37.07609917278354,1
ast_124d02c64658,은평 시니어리빙 복합시설 개발,오피스복합,서울특별시 은평구 진관동 160 번지 일원,,safe,1138011400101600000,서울특별시 은평구 진관동 160,parcel,12,token:서울특별시;token:은평구;token:진관동;lot:160,126.93059220485284,37.62960668968559,1
ast_6d43f949aadc,가산 임대형기숙사개발사업,주거,서울시 금천구 가산동 319-18,,safe,1154510100103190018,서울특별시 금천구 가산동 319-18,parcel,10,token:금천구;token:가산동;lot:319-18,126.88580130232825,37.469525382965315,1
ast_223406583df1,The-K호텔서울 부지 재개발사업,오피스복합,서울시 서초구 양재동 202외 3 필지,,safe,1165010200102020000,서울특별시 서초구 양재동 202,parcel,10,token:서초구;token:양재동;lot:202,127.03266601231705,37.46672648547049,1
ast_91e7a3c81910,포천정교리물류센터,물류센터,경기도 포천시 가산면 정교리 272-1번지 외 12필지,,safe,4165033025102720001,경기도 포천시 가산면 정교리 272-1,parcel,14,token:경기도;token:포천시;token:가산면;token:정교리;lot:272-1,127.1818132159945,37.811634408016545,1
ast_930b2bd97924,공동주택,주거,부산시 해운대 중동 256-5번지 일원,,safe,2635010600102560005,부산광역시 해운대구 중동 256-5,parcel,10,token:해운대;token:중동;lot:256-5,129.17235662182054,35.16954320981566,1
ast_ff8814218ffe,부천카스퀘어담보대출,특별자산,"경기도 부천시 오정구 삼정동 366-1, 366-10 토지 및 건물 전체 *366-1번지 일부",,safe,4119610700103660001,경기도 부천시 오정구 삼정동 366-1,parcel,14,token:경기도;token:부천시;token:오정구;token:삼정동;lot:366-1,126.76166078816411,37.52308684318345,1
ast_cc2317cd4c2a,인천석남물류센터,물류센터,인천시 서구 석남동 224-8번지 일원,,safe,2826011000102240008,인천광역시 서구 석남동 224-8,parcel,10,token:서구;token:석남동;lot:224-8,126.66341987433077,37.50806729813526,1
ast_512881449c97,안산 초지동 데이터센터,데이터센터,경기도 안산시 초지동 624-3,,safe,4127310700106240003,경기도 안산시 단원구 초지동 624-3,parcel,12,token:경기도;token:안산시;token:초지동;lot:624-3,126.80134009752774,37.30366558671015,1
ast_f5db0e416467,인천석남물류센터,물류센터,인천시 서구 석남동 224-8번지 일원,,safe,2826011000102240008,인천광역시 서구 석남동 224-8,parcel,10,token:서구;token:석남동;lot:224-8,126.66341987433077,37.50806729813526,1
ast_6d6422bca00c,두동 LG전자 통합물류센터,물류센터,경상남도 창원시 진해구 두동 1875,,safe,4812916100118750000,경상남도 창원시 진해구 두동 1875,parcel,14,token:경상남도;token:창원시;token:진해구;token:두동;lot:1875,128.8023462379993,35.11985113866744,1
ast_d92e2b93a0fd,대전 둔산파이낸스빌딩,오피스,대전광역시 서구 둔산동 1413,,safe,3017011200114130000,대전광역시 서구 둔산동 1413,parcel,12,token:대전광역시;token:서구;token:둔산동;lot:1413,127.38712608586172,36.35101009308151,1
ast_e658d751f1bd,판교 테크원타워,오피스,경기도 성남시 분당구 백현동 534,,safe,4113511000105340000,경기도 성남시 분당구 백현동 534,parcel,14,token:경기도;token:성남시;token:분당구;token:백현동;lot:534,127.1121297523635,37.395459700746066,1
ast_71252a1db077,수서 역세권B1-3BL B/L(이지스수서PF재구조화 2종 수익증권),주거,서울특별시 강남구 자곡동 198 (수서역세권 공공주택지구 B1-3BL),,safe,1168011200101980000,서울특별시 강남구 자곡동 198,parcel,12,token:서울특별시;token:강남구;token:자곡동;lot:198,127.10611587399231,37.48088795098583,1
ast_1e6db3434a24,위례Senior Living 개발사업,주거,서울시 송파구 거여동 573-1 일원,,safe,1171011300105730001,서울특별시 송파구 거여동 573-1,parcel,10,token:송파구;token:거여동;lot:573-1,127.15534808977841,37.49096846138515,1
ast_2fd5f7d4daa1,경산 쿠팡물류센터,물류센터,경상북도 경산시 진량읍 문천리 903번지 (경산4일반산업단지내지원시설부지),,safe,4729025330109030000,경상북도 경산시 진량읍 문천리 903,parcel,14,token:경상북도;token:경산시;token:진량읍;token:문천리;lot:903,128.84141065704432,35.87370587200543,1
ast_90c2fcf7c1e0,용산전자상가 특별계획구역8 B/L (이지스용산PF재구조화1호 2종 수익증권),,서울특별시 용산구 한강로2가 15-2,,safe,1117012500100150002,서울특별시 용산구 한강로2가 15-2,parcel,12,token:서울특별시;token:용산구;token:한강로2가;lot:2,126.96567150810358,37.533912596241706,1
ast_004573bcb481,안성산하3지구물류센터개발사업,,경기도 안성시 원곡면 산하리500번지 외 168필지,,safe,4155038024105000000,경기도 안성시 원곡면 산하리 500,parcel,12,token:경기도;token:안성시;token:원곡면;lot:500,127.12752394453037,37.07609917278354,1
ast_13b334c7bf6b,은평 시니어리빙 복합시설 개발,오피스복합,서울특별시 은평구 진관동 160 번지 일원,,safe,1138011400101600000,서울특별시 은평구 진관동 160,parcel,12,token:서울특별시;token:은평구;token:진관동;lot:160,126.93059220485284,37.62960668968559,1
ast_37df20b9e30d,가산 임대형기숙사개발사업,주거,서울시 금천구 가산동 319-18,,safe,1154510100103190018,서울특별시 금천구 가산동 319-18,parcel,10,token:금천구;token:가산동;lot:319-18,126.88580130232825,37.469525382965315,1
ast_475081c32f39,The-K호텔서울 부지 재개발사업,오피스복합,서울시 서초구 양재동 202외 3 필지,,safe,1165010200102020000,서울특별시 서초구 양재동 202,parcel,10,token:서초구;token:양재동;lot:202,127.03266601231705,37.46672648547049,1
ast_deef81e70ae6,포천정교리물류센터,물류센터,경기도 포천시 가산면 정교리 272-1번지 외 12필지,,safe,4165033025102720001,경기도 포천시 가산면 정교리 272-1,parcel,14,token:경기도;token:포천시;token:가산면;token:정교리;lot:272-1,127.1818132159945,37.811634408016545,1
ast_7b9ae18fb951,명지녹산데이터센터개발사업,데이터센터,부산광역시 강서구 송정동 1711-4번지 외 4필지,,safe,2644010900117110004,부산광역시 강서구 송정동 1711-4,parcel,12,token:부산광역시;token:강서구;token:송정동;lot:1711-4,128.84124204723014,35.085979295842876,1
ast_35c0d3505765,동산물류센터,물류센터,경기도 이천시 호법면 매곡리 977-5외 6필지,,safe,4150033025109770005,경기도 이천시 호법면 매곡리 977-5,parcel,14,token:경기도;token:이천시;token:호법면;token:매곡리;lot:977-5,127.3754780547796,37.190261278605064,1
ast_b5ddd770a044,명지녹산데이터센터개발사업,데이터센터,부산광역시 강서구 송정동 1711-4번지 외 4필지,,safe,2644010900117110004,부산광역시 강서구 송정동 1711-4,parcel,12,token:부산광역시;token:강서구;token:송정동;lot:1711-4,128.84124204723014,35.085979295842876,1
ast_77c2451f5139,동삭센토피아 지역주택조합 아파트,주거,경기도 평택시 동삭동 342번지 일원,,safe,4122011900103420000,경기도 평택시 동삭동 342,parcel,12,token:경기도;token:평택시;token:동삭동;lot:342,127.09539021720572,37.021030070484024,1
ast_024953888c95,판교 테크원타워,오피스,경기도 성남시 분당구 백현동 534,,safe,4113511000105340000,경기도 성남시 분당구 백현동 534,parcel,14,token:경기도;token:성남시;token:분당구;token:백현동;lot:534,127.1121297523635,37.395459700746066,1
ast_b3cbbcaf74d0,종로구 시니어주택 리모델링,주거,서울시 종로구 평창동 153-3,,safe,1111018300101530003,서울특별시 종로구 평창동 153-3,parcel,10,token:종로구;token:평창동;lot:153-3,126.97079019415543,37.60726793713343,1
ast_bd9afab36d26,이지스일반사모부동산투자신탁제439호,데이터센터,경기도 고양시 덕양구 오금동 690번지,,safe,4128111000106900000,경기도 고양시 덕양구 오금동 690,parcel,14,token:경기도;token:고양시;token:덕양구;token:오금동;lot:690,126.92121790170717,37.665509018851424,1
ast_d4a56bde92c8,순화타워,오피스,서울특별시 중구 순화동 66,,safe,1114016800100660000,서울특별시 중구 순화동 66,parcel,12,token:서울특별시;token:중구;token:순화동;lot:66,126.97225946107426,37.561074309120116,1
ast_e43315f52192,업스퀘어,오피스복합,울산광역시 남구 삼산동 1569-1,,safe,3114010600115690001,울산광역시 남구 삼산동 1569-1,parcel,12,token:울산광역시;token:남구;token:삼산동;lot:1569-1,129.33882876632254,35.541962694418544,1
ast_dc0316795e8e,트레블로지명동시티홀호텔,호텔,서울특별시 중구 세종대로16길 22(북창동 17-1외 2필지),,safe,1114011300100170001,북창동 17-1,road,7,token:북창동;lot:17-1,126.97807849949422,37.563066818669355,1
ast_0e748b87e46f,반포이수화학본사사옥,오피스,서울시 서초구 반포동 112-4 외 8필지,,safe,1165010700101120004,서울특별시 서초구 반포동 112-4,parcel,10,token:서초구;token:반포동;lot:112-4,126.9936790555514,37.498090110115086,1
ast_5ed13d6feb57,타임테라스동탄,리테일,경기도 화성시 반송동 96/98번지,,safe,4159710200100960000,경기도 화성시 동탄구 반송동 96,parcel,12,token:경기도;token:화성시;token:반송동;lot:96,127.06888415853673,37.20497699459012,1
ast_b94e03e88d51,에이블로지스물류센터,물류센터,경기도 용인시 처인구 백암면 백봉리 767-13외 1필지,,safe,4146135023107670013,경기도 용인시 처인구 백암면 백봉리 767-13,parcel,14,token:경기도;token:용인시;token:처인구;token:백암면;lot:767-13,127.38908789652714,37.15106097803783,1
ast_7a55d14dbec0,롯데마트대덕점,리테일,대전광역시 유성구 관평동 887,,safe,3020014600108870000,대전광역시 유성구 관평동 887,parcel,12,token:대전광역시;token:유성구;token:관평동;lot:887,127.38679409990091,36.4268313744394,1
ast_e4475dc34369,을지로부림빌딩,오피스,서울특별시 중구 을지로1가 71-9번지,,safe,1114010400100710009,서울특별시 중구 을지로1가 71-9,parcel,12,token:서울특별시;token:중구;token:을지로1가;lot:1,126.98014049302466,37.56652357487495,1
ast_2544de51ae5f,디앤피영천신기,,경북 영천시 신기동 산 14외,,safe,4723012900200140000,경상북도 영천시 신기동 산 14,parcel,12,token:영천시;token:신기동;token:산;lot:산14,128.95423902896516,36.01520636109517,1
ast_2235d1489ae1,부천카스퀘어,특별자산,"경기도 부천시 오정구 삼정동 366-1, 366-10 토지 및 건물 전체 *366-1번지 일부",,safe,4119610700103660001,경기도 부천시 오정구 삼정동 366-1,parcel,14,token:경기도;token:부천시;token:오정구;token:삼정동;lot:366-1,126.76166078816411,37.52308684318345,1
ast_60152580f0fe,의령1호,,경상남도 의령군 화정면 상일리 산95,,safe,4872034025200950000,경상남도 의령군 화정면 상일리 산 95,parcel,14,token:경상남도;token:의령군;token:화정면;token:상일리;lot:산95,128.2231954640659,35.26527984485635,1
ast_60101a85f070,공동주택,주거,부산시 해운대 중동 256-5번지 일원,,safe,2635010600102560005,부산광역시 해운대구 중동 256-5,parcel,10,token:해운대;token:중동;lot:256-5,129.17235662182054,35.16954320981566,1
ast_60cc7b32c8c0,에이스쏠라,,경상북도 영주시 조와동 133,,safe,4721011000101330000,경상북도 영주시 조와동 133,parcel,12,token:경상북도;token:영주시;token:조와동;lot:133,128.64608751316325,36.868787521489,1
ast_51a8d2035467,성수 빅트라이앵글B/L(이지스성수PF재구조화 2종 수익증권),오피스,서울특별시 성동구 성수동 268-2번지 외 2필지,,safe,1120011500102680002,서울특별시 성동구 성수동2가 268-2,parcel,12,token:서울특별시;token:성동구;token:성수동;lot:268-2,127.05910603421964,37.54009477675163,1
