asset_id,canonical_name,address_text,fund_count,project_count,linked_fund_ids,linked_project_ids
ast_6943582c5ffa,명동청휘빌딩,서울특별시 중구 명동2가 33-1,1,3,112165,"112165, project_notion_3258ced4-3c47-8127-8ac0-c2f491cf0eec, project_notion_3268ced4-3c47-81e5-a59f-dca9ade179d4"
ast_6a798e5e30ee,태양광설비회사 대출채권,-,1,1,112142,112142
ast_6b047e815c5e,해운대구 재송동 한진 CY부지 공동주택 등 개발사업 선순위 BrLoan 담보대출,부산시 해운대구 재송동 856-1번지 일원,1,1,112309,112309
ast_6b75948563b6,Prologis Targeted European Logistics Fund,-,2,2,"112050, 112125","112050, 112125"
ast_6c15b114075c,용산더프라임,서울특별시 용산구 원효로1가 121-90,3,5,"120008, 120009, 120010","120008, 120009, 120010, project_notion_3258ced4-3c47-814f-8090-fc2a4dd7a5ac, project_notion_3268ced4-3c47-818b-8630-ff8cfc5a364a"
ast_6c274653ed0b,고양삼송데이터센터,경기도 고양시 덕양구 오금동 690,5,7,"112608, 112609, 112610, 112804, 112805","112608, 112609, 112610, 112804, 112805, project_notion_3258ced4-3c47-817a-8d9d-ca7fa218d56f, project_notion_3268ced4-3c47-8155-b7a0-c18626b30479"
ast_6d4a384539b2,Hines Poland Sustainable Income Fund,-,4,3,"112051, 112084, 112151, 112640","112051, 112640, project_notion_3258ced4-3c47-81d0-a607-e5864be9c30d"
ast_6d51cde27e33,해운대 L7,부산광역시 해운대구 우동 626-14번지 일원,1,2,P00004,"P00004, project_notion_3258ced4-3c47-81ca-ace9-dffaaaa858a5"
ast_6df0b80f71d4,이지스10호(2종)의  수익증권,-,1,1,120070,120070
ast_6e943e2850e9,고양시 화정동 아이씨티일산,경기도 고양시 덕양구 화정동 1148-6,1,1,112194,112194
ast_6f4f44b4c3aa,도지물류센터 (투자),경기도 이천시 백사면 조읍리 25,3,2,"112245, 112265, 112266","112245, project_notion_3258ced4-3c47-8125-9baf-d111888996fe"
ast_701635aba4fc,송도 센토피아더샵 공동주택 및 근린생활시설 개발사업 PF Refinancing,인천광역시 연수구 송도동 308-1,1,1,112373,112373
ast_7045c219d59c,Nuveen RE-PCCP U.S. Core-Plus Real Estate Debt Fund,-,1,3,112247,"112247, project_notion_3258ced4-3c47-81c6-8e94-dc4d1e0afe7c, project_notion_3268ced4-3c47-813f-aac2-f88af864f231"
ast_71252a1db077,수서 역세권B1-3BL B/L(이지스수서PF재구조화 2종 수익증권),서울특별시 강남구 자곡동 198 (수서역세권 공공주택지구 B1-3BL),1,1,120049,120049
ast_713f8b4e24da,Paris Logistics Amazon,"Base Aerienne 217, 91220 Bretigny-sur-Orge, Paris, France",4,9,"112324, 112325, 112326, 112327","112324, 112325, 112326, project_notion_3258ced4-3c47-8116-b1d2-e72db33d5b84, project_notion_3258ced4-3c47-8118-ae0f-dd60c937a8f8, project_notion_3258ced4-3c47-8193-adc6-c875a6aec45a, project_notion_3268ced4-3c47-815d-bd05-ff3741cc9101, project_notion_3268ced4-3c47-81d7-82d1-d7c0c8e09216, project_notion_3268ced4-3c47-81f9-9bbf-c9aa5f8afcbd"
ast_71e4c2f1e642,ARES Special Opportunities Fund,-,1,3,112645,"112645, project_notion_3258ced4-3c47-81ba-aaae-e4387fce5d2e, project_notion_3268ced4-3c47-811f-932e-e289eb608c23"
ast_72434a85fc8f,강서 마곡지구 근린생활시설 개발사업 PF대출,서울특별시 마곡지구 지원시설용지 DS9BL,3,1,"112199, 112203, 112204",112199
ast_726cfaffb03f,신영문봉PFV의 대출채권 및 지분증권,경기도 고양시 일산동구 문봉동 16-21 외,1,1,120018,120018
ast_7384f101a20f,Jersey City 65 Bay Street A2-Note Loan,"65 Bay Street, Jersey City, NJ",1,2,112200,"112200, project_notion_3258ced4-3c47-814b-85e3-c2241d3a7342"
ast_73e5216b97f6,이천 마장면 물류센터,경기도 이천시 마장면 회억리 104,4,3,"112573, 112574, 112575, 190010","112573, 190010, project_notion_3258ced4-3c47-816d-8098-c44b060c2e72"
ast_73f09d84ccfa,한남동 외국인아파트부지 재개발사업 PF대출,서울특별시 용산구 한남동 680-1,3,1,"112166, 112167, 112168",112166
ast_74b58d4dd7c7,"Albany, Cleveland, Omaha BTS Logistics",-,2,4,"112582, 112583","112582, 112583, project_notion_3258ced4-3c47-81da-956e-e833fece1802, project_notion_3268ced4-3c47-8117-ae0e-f6a2eeb1c294"
ast_74fc8d406c81,이지스일반사모부동산투자신탁14호,울산광역시 남구 달동 1247-1,2,2,"112011, 120119","112011, project_notion_3258ced4-3c47-812c-8a70-d7b048349279"
ast_75c6cda594b3,타임테라스동탄,경기도 화성시 동탄구 반송동 96,3,4,"112237, 112290, 112291","112290, 112291, project_notion_3258ced4-3c47-81e8-94a9-fa596740cf42, project_notion_3268ced4-3c47-8136-bc2c-f9aa4ed4f6d8"
ast_7658ea6ef139,독일 프랑크푸르트 소재 개발사업부지,Mainzer Landstrasse 23,1,1,112343,112343
ast_78dab1be1bf0,New York 20 Times Square Senior Loan,701 7th Ave New York NY,1,2,112208,"112208, project_notion_3258ced4-3c47-8144-9e19-c7e9bc6fd9d8"
ast_7a413edaa9cb,Glennmont REBS Europe Fund I,-,1,2,112250,"112250, project_notion_3258ced4-3c47-81bb-9562-d93cb535570e"
ast_7a41b6b1cb32,Washington D.C. Washington Square Mezzanine Loan,"1050 Connecticut Avenue NW, Washington, D.C.",1,3,112063,"112063, project_notion_3258ced4-3c47-8110-9810-c4c422e5c402, project_notion_3268ced4-3c47-8186-ae59-ccdbad5d7d04"
ast_7ab6aebd7878,검단 오피스텔 개발,"인천광역시 서구 원당동 3203-104, 105",1,2,P00020,"P00020, project_notion_3258ced4-3c47-813d-b3bd-d68aceae3c84"
ast_7b6e6d2a39c2,완장리 물류센터,경기도 용인시 처인구 남사읍 완장리 산100번지 일원,4,3,"112547, 112548, 112549, 112550","112547, project_notion_3258ced4-3c47-815f-a7e6-d5193cd0cdfc, project_notion_3268ced4-3c47-8147-b112-f45702c90f42"
ast_7b9ae18fb951,명지녹산데이터센터개발사업,부산광역시 강서구 송정동 1711-4번지 외 4필지,1,3,190014,"190014, project_notion_3258ced4-3c47-8146-a972-deb45e2e5bb9, project_notion_3268ced4-3c47-812b-88e3-e4f6d552d62c"
ast_7dc6f67bfd0a,은평 시니어레지던스,은평구 진관동 208-10 일원,1,3,P00033,"P00033, project_notion_3258ced4-3c47-817a-977f-f625bb42318f, project_notion_3268ced4-3c47-8105-b042-c36e53c4117d"
ast_7f15b2995cda,신도림 디큐브시티 백화점,-,1,1,R00014,R00014
ast_7ff7300b8ef6,Nuveen Global Real Estate Debt Partners Fund II (UK),-,2,4,"112182, 112273","112182, 112273, project_notion_3258ced4-3c47-816e-b5d5-c4598a11f0d5, project_notion_3268ced4-3c47-819d-ab18-e5b6425eeb89"
ast_8037c5fed7e0,"Macquarie Infrasturcture Partners V, L.P",-,1,2,112576,"112576, project_notion_3258ced4-3c47-8177-983d-f35f6e258775"
ast_8058fee6124d,Sun Crest Kameari,"3-10-14 Kameari, Katsushika-ku, Tokyo",1,1,112188,112188
ast_808ae65372f4,오시리아타워레지던스,-,1,2,P00003,"P00003, project_notion_3258ced4-3c47-8178-a538-d3245bf6d565"
ast_8237a62aef6a,신라스테이서대문,서울특별시 서대문구 미근동 163,1,3,112042,"112042, project_notion_3258ced4-3c47-8123-8145-d71caeb10a11, project_notion_3268ced4-3c47-81c8-b742-e7c0a9c0085c"
ast_82a02139e4fd,동삭센토피아 지역주택조합 아파트,경기도 평택시 동삭동 342번지 일원,1,1,112249,112249
ast_834d830d4c5a,Manhattan Meatpacking Plaza Senior + Mezz Loan,44-54 Ninth Avenue,1,2,112560,"112560, project_notion_3258ced4-3c47-81a5-8cc1-e2bbe54725d8"
ast_835e9f381ae3,이지스아레나스전문투자형사모부동산투자신탁4호,인천광역시 서구 오류동 1549-4,1,2,112299,"112299, project_notion_3258ced4-3c47-81a6-9bb7-f9719c5ff02d"
ast_84491d5860d7,하남데이터센터,경기도 하남시 풍산동 607-2,9,10,"112442, 112443, 112444, 112569, 112570, 112571, 112572, 112594, 112595","112442, 112443, 112444, 112569, 112570, 112571, 112572, 112594, 112595, project_notion_3258ced4-3c47-81bc-8394-d41b2f69b8f2"
ast_8463e9312b39,이지스 코어에너지인프라 1호 수익증권,-,2,2,"120046, 120047","120046, 120047"
ast_854de4d7b05b,하남미사 지식산업센터,경기도 하남시 하남미사 자족시설용지 12-2/3BL,1,1,112297,112297
ast_8574787ff3ec,성수 빅트라이앵글B/L(이지스성수PF재구조화 2종 수익증권),서울특별시 성동구 성수동 268-2번지 외 2필지,1,1,120038,120038
ast_859c72f41f43,Clarion Lion Properties Fund,-,1,2,112501,"112501, project_notion_3258ced4-3c47-811d-9754-feba4504bba8"
ast_864ff5655978,TIKEHAU Capital이운용하는TIKEHAU Direct Lending 6L의수익증권,-,1,3,200014,"200014, project_notion_3258ced4-3c47-8197-b5da-ff934491f875, project_notion_3268ced4-3c47-813a-9904-f96bb264a48b"
ast_867da725ab6d,Brookfield Super-Core Infrastructure Partners Partnership L.P.,-,1,1,200022,200022
ast_86bf4722d494,US Courtyard by Marriott Portfolio Rescue Capital Loan,아래 자산별 상세 내역,1,3,112478,"112478, project_notion_3258ced4-3c47-81dc-8c41-fd98a32e2344, project_notion_3268ced4-3c47-8125-98b6-fdc24490a505"
ast_86f45a70b070,이지스 353호 (OPUS 459/舊백암빌딩),-,1,1,112470,112470
ast_8870b9567bcd,애월 복합관광단지 개발,제주특별자치도 제주시 애월읍 상가리 17-6,4,6,"120023, 120024, 120025, P00038","120023, 120024, 120025, P00038, project_notion_3258ced4-3c47-81d0-aae6-fed0986cadd7, project_notion_3268ced4-3c47-81fb-b3b0-d1d716899402"
ast_89a1de3b387b,Rockpoint Growth and Income Real Estate Fund II,-,1,4,112147,"112147, 112162, project_notion_3258ced4-3c47-8121-8e24-c851bc7ebcb6, project_notion_3258ced4-3c47-817e-a599-d1294e05518a"
ast_89a55348d21e,"Ardian Americas Infrastructure Fund V S.C.S., SICAV-RAIF",-,2,4,"112577, 112601","112577, 112601, project_notion_3258ced4-3c47-8154-be8d-ec7a529bfce4, project_notion_3268ced4-3c47-813d-98b2-c476ce584208"
ast_89fe99414d33,Townsend Europe Logistics Venture II Korea Feeder,-,1,3,112347,"112347, project_notion_3258ced4-3c47-8101-aad6-de7498fabf39, project_notion_3268ced4-3c47-81d8-b739-d3e53faac7dd"
ast_8a013a44ba44,Dallas Office One AT&T Plaza,"208 South Akard Street, Dallas, Texas 75201",1,3,112333,"112333, project_notion_3258ced4-3c47-81a4-bf1c-d0bb8e56df6a, project_notion_3268ced4-3c47-81a1-8fba-f225c28fa9e0"
ast_8a2bc4422178,UBS Trumbull Property Income Fund,-,1,3,112180,"112180, project_notion_3258ced4-3c47-817d-bebf-d3487e98e8a7, project_notion_3268ced4-3c47-8170-b1cf-fb18043205ae"
ast_8a93d35b0890,디오션259피에프브이 주식회사,강원특별자치도 강릉시 송정동 259,1,1,P00011,P00011
ast_8bd8d91c9bb8,천안성성동피에프브이주식회사,충청남도 천안시 서북구 성성동 366-3,1,3,P00017,"P00017, project_notion_3258ced4-3c47-8168-b61b-f37e347025ae, project_notion_3268ced4-3c47-81c8-8825-e93d7e438b4e"
ast_8c1cc2a2dfa8,PMBK가 운용하는 APAC Sustainable Infrastructure Fund LP의 수익증권,-,1,1,200029,200029
ast_8d2911b657d8,이지스전문투자형사모부동산투자신탁259호,경기도 파주시 와동동 1433,1,1,112277,112277
ast_8e254bfe7df1,런던원우드스트리트 Prime오피스,"One Wood Street, London, EC2",2,2,"112009, 112010","112009, 112010"
ast_8f4a16aa66fa,이지스로지스틱스리츠,경기도 여주시 점봉동 204-3,1,1,R00007,R00007
ast_8f71aef30468,도농역 오피스텔,경기도 남양주시 도농동 56-7,1,1,112275,112275
ast_8fdf7890a11b,판교 알파돔시티 중심상업용지 7-1BL/주차장용지17BL 오피스텔 및 근린생활시설 개발사업 선순위 PF대출,경기 성남시 분당구 백현동 알파돔시티 중심상업용지 7-1BL/주차장용지17BL,1,1,112259,112259
ast_8fe5e8aa8a5f,"ARDIAN Infrastructure Fund VI S.C.S., SICAV-RAIF",-,2,4,"200016, 200024","200016, 200024, project_notion_3258ced4-3c47-81e5-8a70-da8f98aad94b, project_notion_3268ced4-3c47-8138-851b-c845a969b162"
ast_90a7471e6e20,수원 이비스 앰배서더 수원 호텔 후순위,경기도 수원시 팔달구 인계동 1132-12,1,1,112294,112294
ast_91459997fbb8,"CollerCredit Secondaries - Opportunities Fund II-B, L.P.",-,1,2,200019,"200019, project_notion_3258ced4-3c47-81bd-8ae5-ceb54a6c7000"
ast_91b68c7952e3,청라 오피스텔,"인천광역시 서구
청라동 6-7, 6-8번지",1,1,112528,112528
ast_92af696ba01e,Chicago Student Housing Illini Tower,"409E Chalmers St, Champaign, IL",2,4,"112657, R00010","112657, project_notion_3258ced4-3c47-8190-9788-dc95e11ee98a, project_notion_3268ced4-3c47-81ac-bde6-d38709d5ed72, R00010"
ast_92f36c01f427,DWS Four Columns Junior Capital Fund Ⅵ,-,1,2,112663,"112663, project_notion_3258ced4-3c47-8184-aaff-fa2e50f9f0d5"
ast_930b2bd97924,공동주택,부산시 해운대 중동 256-5번지 일원,1,3,112719,"112719, project_notion_3258ced4-3c47-8161-8177-ee47f831c551, project_notion_3258ced4-3c47-81e0-ac7b-f1c642311b48"
ast_931a2e2ed032,Partners Group Private Loan SICAV-SIF,-,1,1,200033,200033
ast_99b63c12cc89,국내 리츠,-,3,6,"112495, 300015, 300038","112495, 112587, 112596, 112629, 300015, 300038"
ast_9a70bf0b0afd,가로골목,서울특별시 강남구 신사동 545-18,3,5,"112153, 112792, 112793","112153, 112792, 112793, project_notion_3258ced4-3c47-8156-aa12-c6b4bc475222, project_notion_3268ced4-3c47-81df-830c-da1c411dce6b"
ast_9b0de0a4a118,성수동2가오피스,서울시 성동구 성수동2가 269-208 일원,2,2,"P00026, P00036","P00026, P00036"
ast_9b294af79693,광교 아이파크 주상복합 내 판매시설 선순위 담보,경기도 수원시 영통구 원천동 593,1,1,112296,112296
ast_9bedafe14895,두동 LG전자 통합물류센터 (투자),경상남도 창원시 진해구 두동 1875,1,3,112755,"112755, project_notion_3258ced4-3c47-81fc-841c-c91c6aabb9b9, project_notion_3268ced4-3c47-81a9-bdb2-d84fc8a343c5"
ast_9c85ee271a7f,이지스경산로지스1호(보통주),-,3,1,"120081, 120082, 120083",120081
ast_9cf4a8abd36c,평택 고덕 업무12-2-3BL PF 선순위 대출채권,경기도 평택시 고덕면 고덕 국제화계획지구 업무용지 12-2-3BL,1,1,112342,112342
ast_9de000745f5e,US Courtyard by Marriott Portfolio Mezzanine A Loan,1 Day Hill Road,1,3,112223,"112223, project_notion_3258ced4-3c47-8139-9590-ed11ea9d7b29, project_notion_3268ced4-3c47-8165-bc3d-fcfa6daf78ae"
ast_9e287de54a5c,Pantheon PGSF VII,-,2,4,"200004, 200005","200004, 200005, project_notion_3258ced4-3c47-81e5-aec3-f801e7ff1b6e, project_notion_3268ced4-3c47-813f-980a-f4da8d9b9edb"
ast_9e54163d0926,롯데마트대덕점,대전광역시 유성구 관평동 887,2,1,"112054, 112592",112592
ast_9e6791cd4061,성내동 개발부지 담보대출(브릿지론),-,3,5,"112798, 112799, 112800","112798, 112799, 112800, project_notion_3258ced4-3c47-813e-9d58-d1d583860844, project_notion_3268ced4-3c47-8109-8697-d7c4ca7b70ca"
ast_9ea926bd721a,HSBC Senior UK Direct Lending Fund 2020 RAIF SICAV-S.A.,-,2,3,"112667, 112668","112667, 112668, project_notion_3258ced4-3c47-8155-a72c-d249de555360"
ast_a01ce9c12e6b,Quarterra Lennar Multifamily Venture II,-,1,2,112206,"112206, project_notion_3258ced4-3c47-8124-a375-fb1476185f09"
ast_a08672efd868,하남강변미사지구 업무4BL 3LOT,경기도 하남시 하남미사지구 업무시설용지 4-3 (2043-3),1,1,112163,112163
ast_a26d74763046,"Ku'damm 12, 13-15","Ku'damm 12, 13-15, 10719 Berlin",1,1,112300,112300
ast_a422589fe744,업스퀘어 (투자),울산광역시 남구 삼산동 1569-1,1,2,112080,"112080, project_notion_3258ced4-3c47-81a5-982e-f0cf241f9070"
ast_a48eb6e898c0,Nuveen C-PACE Lending Fund III,-,1,3,200035,"200035, project_notion_3258ced4-3c47-811c-9ec1-ce2e311dd7b4, project_notion_3268ced4-3c47-81d8-80e7-d5887c88a363"
ast_a497abe03a47,Atlanta Data Center PwC,"2480 Rock House Road, Lithia Springs, GA, USA",1,2,112600,"112600, project_notion_3258ced4-3c47-81ca-a7a2-e8439c07cef7"
ast_a56330cfa5d8,환성2호태양광발전소,충청남도 서산시 지곡면 환성리 777-90,1,1,112466,112466
ast_a5ca6d81dcd9,서리풀개발사업,서울시 서초구 서초동 1005-1 외,1,3,P00005,"P00005, project_notion_3258ced4-3c47-81aa-adde-cf3478b10198, project_notion_3268ced4-3c47-8124-9d19-f74df970af1b"
ast_a5d1e84522ed,진해오션리조트 선순위 대출,경상남도 창원시 진해구 제덕동 일원,1,1,112117,112117
