merge_action,risk_level,merge_reason,target_tables,asset_id,current_asset_name,db_asset_master_name,accepted_asset_name,asset_name_action,asset_semantics_hint,adoption_source,recommended_db_action,safe_to_update_existing_asset_master,linked_fund_ids,source_fund_code,source_fund_name,source_seq,source_asset_category,source_investment_asset_type,proposed_address,db_address_text,address_compare,proposed_pnu,db_pnu,pnu_compare,proposed_longitude,db_longitude,longitude_compare,proposed_latitude,db_latitude,latitude_compare,has_proposed_location,has_current_asset_master_location,has_current_ledger_for_asset,has_current_ledger_for_proposed_pnu,has_any_ledger_for_proposed_pnu,needs_asset_master_location_update,needs_building_ledger_fetch_by_pnu,fund_assets_id,fund_assets_pnu,fund_assets_address,fund_assets_longitude,fund_assets_latitude,fund_assets_has_building_ledger_metadata
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),청수,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),15,특별자산,특별자산,충청남도 서천군 서면 원두리 산79-1,대저1동 1619,different,4477041025200790001,2644010100116190000,different,126.581342387506,128.954717074,different,36.1688014842476,35.209673248,different,True,True,True,False,False,True,True,58425,,충청남도 서천군 서면 원두리 산 79-1,126.581342475573,36.168802003673,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),봉산햇빛,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),16,특별자산,특별자산,강원특별자치도 철원군 갈말읍 동막리 산166,대저1동 1619,different,5178025630201660000,2644010100116190000,different,127.312215136116,128.954717074,different,38.2394423378619,35.209673248,different,True,True,True,False,False,True,True,58426,,강원특별자치도 철원군 갈말읍 동막리 산 166-1,127.312215172602,38.2394426585278,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),행암에너지일호,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),17,특별자산,특별자산,충청남도 천안시 동남구 동면 401-8,대저1동 1619,different,4413137000104010008,2644010100116190000,different,127.349987101045,128.954717074,different,36.8097902273754,35.209673248,different,True,True,True,False,False,True,True,58427,,충청남도 천안시 동남구 동면 행암리 401-8,127.3499868511,36.809790645171,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),도원에너지,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),18,특별자산,특별자산,경상남도 하동군 양보면 감당리 산85-1,대저1동 1619,different,4885038023200850001,2644010100116190000,different,127.829534398816,128.954717074,different,35.0825899467748,35.209673248,different,True,True,True,False,False,True,True,58428,,경상남도 하동군 양보면 감당리 산 85-1,127.82953436791,35.0825905534168,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),솔빛에너지,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),19,특별자산,특별자산,경상남도 함안군 군북면 장지리 659,대저1동 1619,different,4873032030106590000,2644010100116190000,different,128.335500235149,128.954717074,different,35.299076463718,35.209673248,different,True,True,True,False,False,True,True,58429,,경상남도 함안군 군북면 장지리 659,128.33550030293,35.2990769768325,False
link_existing_underlying_asset_same_asset_pnu,review,candidate pnu already exists for same asset_id; create/link relationship only after review,"asset_fund_links, fund_assets",ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),에스와이솔라,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),20,특별자산,특별자산,부산광역시 강서구 대저1동 1619,대저1동 1619,different,2644010100116190000,2644010100116190000,same,128.954259138838,128.954717074,different,35.2131309772713,35.209673248,different,True,True,True,True,True,True,False,58430,2644010100116190000,대저1동 1619,128.954717074,35.209673248,True
link_existing_underlying_asset_by_pnu,medium,same pnu exists elsewhere in DB; prefer linking/merging existing asset before creating,"asset_master, asset_fund_links, fund_assets",ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),에이치엠솔라1,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),21,특별자산,특별자산,강원특별자치도 원주시 문막읍 반계리 2255-2,대저1동 1619,different,5113025029122550002,2644010100116190000,different,127.798699195572,128.954717074,different,37.2977858883412,35.209673248,different,True,True,True,False,True,True,True,58431,5113025029122550002,강원특별자치도 원주시 문막읍 반계리 2255-2,127.798699187274,37.2977862965336,True
link_existing_underlying_asset_by_pnu,medium,same pnu exists elsewhere in DB; prefer linking/merging existing asset before creating,"asset_master, asset_fund_links, fund_assets",ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),이에스에이치12,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),22,특별자산,특별자산,전라남도 광양시 광양읍 세풍리 2224,대저1동 1619,different,4623025034122240000,2644010100116190000,different,127.596397170066,128.954717074,different,34.8966180963216,35.209673248,different,True,True,True,False,True,True,True,58432,4623025034122240000,전라남도 광양시 광양읍 세풍리 2224,127.596397155015,34.8966187216681,True
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),지티씨솔라13호,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),23,특별자산,특별자산,강원특별자치도 화천군 사내면 용담리 602,대저1동 1619,different,5179034024106020000,2644010100116190000,different,127.537474128221,128.954717074,different,38.0836900241721,35.209673248,different,True,True,True,False,False,True,True,58433,,강원특별자치도 화천군 사내면 용담리 602,127.537473866627,38.083690321283,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),강구16호,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),24,특별자산,특별자산,경상북도 안동시 길안면 현하리 1115-19,대저1동 1619,different,4717039033111150019,2644010100116190000,different,128.842429765427,128.954717074,different,36.4285764602799,35.209673248,different,True,True,True,False,False,True,True,58434,,경상북도 안동시 길안면 현하리 1115-19,128.842429666407,36.4285769432021,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),외삼1호,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),25,특별자산,특별자산,경상북도 봉화군 봉성면 외삼리 793,대저1동 1619,different,4792032023107930000,2644010100116190000,different,128.78366992654,128.954717074,different,36.8892411396545,35.209673248,different,True,True,True,False,False,True,True,58435,,경상북도 봉화군 봉성면 외삼리 793,128.783669834076,36.889241582552,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),외삼2호,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),26,특별자산,특별자산,경상북도 봉화군 봉성면 외삼리 792,대저1동 1619,different,4792032023107920000,2644010100116190000,different,128.783858932297,128.954717074,different,36.8889474904447,35.209673248,different,True,True,True,False,False,True,True,58436,,경상북도 봉화군 봉성면 외삼리 792,128.783858562063,36.8889478963492,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),솔라트리1호,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),27,특별자산,특별자산,충청북도 제천시 봉양읍 공전리 359-1,대저1동 1619,different,4315025034103590001,2644010100116190000,different,128.081126743899,128.954717074,different,37.1079013957364,35.209673248,different,True,True,True,False,False,True,True,58437,,충청북도 제천시 봉양읍 공전리 359-1,128.081126710735,37.1079018205968,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),김송하,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),28,특별자산,특별자산,강원특별자치도 영월군 상동읍 구래리 194-9,대저1동 1619,different,5175025322101940009,2644010100116190000,different,128.810643633155,128.954717074,different,37.1678515560276,35.209673248,different,True,True,True,False,False,True,True,58438,,강원특별자치도 영월군 상동읍 구래리 194-9,128.810643539037,37.1678519743788,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),에스이피브,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),29,특별자산,특별자산,경기도 연천군 중면 합수리 661,대저1동 1619,different,4180037026106610000,2644010100116190000,different,127.043659510198,128.954717074,different,38.1372804571045,35.209673248,different,True,True,True,False,False,True,True,58439,,경기도 연천군 중면 합수리 661,127.043659295094,38.1372807538152,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),케이앤씨헤르메스,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),30,특별자산,특별자산,전라북도 남원시 대강면 송대리 3-7,대저1동 1619,different,4519036026100030007,2644010100116190000,different,127.242014696092,128.954717074,different,35.3757153395264,35.209673248,different,True,True,True,False,False,True,True,58440,,전북특별자치도 남원시 대강면 송대리 3-7,127.242014717232,35.37571592589,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),모두에너지,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),31,특별자산,특별자산,경상북도 경주시 강동면 왕신리 산141-1,대저1동 1619,different,4713037028201410001,2644010100116190000,different,129.322003835782,128.954717074,different,35.9357155715035,35.209673248,different,True,True,True,False,False,True,True,58441,,경상북도 경주시 강동면 왕신리 산 141-1,129.322003418445,35.9357160588788,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),솔라팩토리10호,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),32,특별자산,특별자산,경기도 포천시 자작동 595,대저1동 1619,different,4165010300105950000,2644010100116190000,different,127.164579436744,128.954717074,different,37.8722221551578,35.209673248,different,True,True,True,False,False,True,True,58442,,경기도 포천시 자작동 595,127.16457033371,37.8722224727945,False
link_existing_underlying_asset_by_pnu,medium,same pnu exists elsewhere in DB; prefer linking/merging existing asset before creating,"asset_master, asset_fund_links, fund_assets",ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),씨에스에너텍,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),33,특별자산,특별자산,경상북도 경산시 진량읍 신상리 1186-7,대저1동 1619,different,4729025321111860007,2644010100116190000,different,128.832009344151,128.954717074,different,35.876536295234,35.209673248,different,True,True,True,False,True,True,True,58443,4729025321111860007,진량읍 신상리 1186-7,128.831477243,35.876417663,True
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),알이씨에너지,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),34,특별자산,특별자산,경기도 가평군 설악면 천안리 21-2,대저1동 1619,different,4182031034100210002,2644010100116190000,different,127.492471395353,128.954717074,different,37.6309866871406,35.209673248,different,True,True,True,False,False,True,True,58444,,경기도 가평군 설악면 천안리 21-2,127.492471137095,37.6309870272374,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),알이엔네트웍스,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),35,특별자산,특별자산,경기도 가평군 설악면 천안리 14-1,대저1동 1619,different,4182031034100140001,2644010100116190000,different,127.489940253948,128.954717074,different,37.6322875136165,35.209673248,different,True,True,True,False,False,True,True,58445,,경기도 가평군 설악면 천안리 14-1,127.489939995916,37.6322878535948,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),어량리,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),36,특별자산,특별자산,전라북도 익산시 망성면 어량리 1743-14,대저1동 1619,different,4514038024117430014,2644010100116190000,different,127.03057297657,128.954717074,different,36.0915082310654,35.209673248,different,True,True,True,False,False,True,True,58446,,"전라북도 익산시 밍상면 어량리 1743-14, 906-47, 906-46, 1743-13",,,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),비케이솔라,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),37,특별자산,특별자산,충청북도 진천군 문백면 계산리 359-1,대저1동 1619,different,4375033026103590001,2644010100116190000,different,127.400320673083,128.954717074,different,36.7903360743981,35.209673248,different,True,True,True,False,False,True,True,58447,,충청북도 진천군 문백면 계산리 359-1,127.400320696402,36.7903365306719,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),와이알에너지,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),38,특별자산,특별자산,충청북도 진천군 문백면 계산리 359-1,대저1동 1619,different,4375033026103590001,2644010100116190000,different,127.400320673083,128.954717074,different,36.7903360743981,35.209673248,different,True,True,True,False,False,True,True,58448,,충청북도 진천군 문백면 계산리 359-1,127.400320696402,36.7903365306719,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),유현그린,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),39,특별자산,특별자산,충청북도 진천군 문백면 계산리 359-1,대저1동 1619,different,4375033026103590001,2644010100116190000,different,127.400320673083,128.954717074,different,36.7903360743981,35.209673248,different,True,True,True,False,False,True,True,58449,,충청북도 진천군 문백면 계산리 359-1,127.400320696402,36.7903365306719,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),케이앤씨그린북,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),40,특별자산,특별자산,충청남도 논산시 은진면 용산리 296,대저1동 1619,different,4423041025102960000,2644010100116190000,different,127.120390614737,128.954717074,different,36.1581873321686,35.209673248,different,True,True,True,False,False,True,True,58450,,충청남도 논산시 은진면 용산리 296,127.12039037846,36.1581878121978,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),디앤피상주,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),41,특별자산,특별자산,경상북도 상주시 화동면 어산리 524-1,대저1동 1619,different,4725040024105240001,2644010100116190000,different,128.003694356758,128.954717074,different,36.3956116798158,35.209673248,different,True,True,True,False,False,True,True,58451,,경상북도 상주시 화동면 어산리 524-1,128.003694326089,36.3956121690495,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),적화솔라,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),42,특별자산,특별자산,충청남도 부여군 장암면 지토리 산26,대저1동 1619,different,4476042028200260000,2644010100116190000,different,126.921282091648,128.954717074,different,36.2120166507773,35.209673248,different,True,True,True,False,False,True,True,58452,,충청남도 부여군 장암면 지토리 산 26,126.921282150808,36.2120171634691,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),솔라시너지햇빛1호,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),43,특별자산,특별자산,충청남도 보령시 천북면 신죽리 645-11,대저1동 1619,different,4418033028106450011,2644010100116190000,different,126.578829214012,128.954717074,different,36.4866376268523,35.209673248,different,True,True,True,False,False,True,True,58453,,충청남도 보령시 천북면 신죽리 645-11,126.578829306093,36.486638116384,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),이인메가태양광,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),44,특별자산,특별자산,충청남도 공주시 이인면 오룡리 산2-32,대저1동 1619,different,4415031023200020032,2644010100116190000,different,127.074308261653,128.954717074,different,36.4145419540869,35.209673248,different,True,True,True,False,False,True,True,58454,,충청남도 공주시 이인면 오룡리 산 2-32,127.074308309811,36.4145424469331,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),솔라팩토리22호,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),45,특별자산,특별자산,경상북도 김천시 어모면 남산리 2033,대저1동 1619,different,4715036023120330000,2644010100116190000,different,128.131889016506,128.954717074,different,36.1612622229727,35.209673248,different,True,True,True,False,False,True,True,58455,,경북 김천시 어모면 남신리 213번지,,,False
link_existing_underlying_asset_by_pnu,medium,same pnu exists elsewhere in DB; prefer linking/merging existing asset before creating,"asset_master, asset_fund_links, fund_assets",ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),솔라팩토리19호,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),46,대출채권,특별자산,충청북도 충주시 대소원면 완오리 1165,대저1동 1619,different,4313033530111650000,2644010100116190000,different,127.837297367833,128.954717074,different,36.9983946807878,35.209673248,different,True,True,True,False,True,True,True,58456,4313033530111650000,충청북도 충주시 대소원면 완오리 1165,127.837297354945,36.9983951162712,True
update_asset_master_location,low,safe existing asset update; ledger already present for asset+pnu,asset_master,ast_74fc8d406c81,이지스일반사모부동산투자신탁14호,이지스일반사모부동산투자신탁14호,신라스테이울산,update_asset_name,,domestic_excel_fund_code_match,update_existing_asset_master_location,True,112011 | 120119,112011,이지스일반사모부동산투자신탁14호,1,호텔,호텔,울산광역시 남구 달동 1247-1,울산광역시 남구 달동 1247-1,same,3114010500112470001,3114010500112470001,same,129.329257608933,129.329257188218,same,35.5374851317199,35.5374856528665,same,True,True,True,True,True,False,False,57882,3114010500112470001,울산광역시 남구 달동 1247-1,129.329257188218,35.5374856528665,True
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_765cc3a1898a,이지스코어리테일부동산투자신탁302호(운용),이지스코어리테일부동산투자신탁302호(운용),홈플러스 인천인하점,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112344,112344,이지스코어리테일부동산투자신탁302호(운용),1,리테일,리테일,인천광역시 미추홀구 용현동 648,전북특별자치도 전주시 완산구 중노송동 495-6,different,2817710200106480000,5211112000104950006,different,126.65077699908,127.150069862002,different,37.447735380318,35.823561447076,different,True,True,True,False,False,True,True,58180,,인천광역시 미추홀구 용현동 648,,,False
link_existing_underlying_asset_by_pnu,medium,same pnu exists elsewhere in DB; prefer linking/merging existing asset before creating,"asset_master, asset_fund_links, fund_assets",ast_765cc3a1898a,이지스코어리테일부동산투자신탁302호(운용),이지스코어리테일부동산투자신탁302호(운용),홈플러스 대전문화점,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112344,112344,이지스코어리테일부동산투자신탁302호(운용),2,리테일,리테일,대전광역시 중구 문화동 1-17,전북특별자치도 전주시 완산구 중노송동 495-6,different,3014011600100010017,5211112000104950006,different,127.407663122728,127.150069862002,different,36.3203749665009,35.823561447076,different,True,True,True,False,True,True,True,58181,3014011600100010017,대전광역시 중구 문화동 1-17,127.407663141452,36.3203754658686,True
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_765cc3a1898a,이지스코어리테일부동산투자신탁302호(운용),이지스코어리테일부동산투자신탁302호(운용),홈플러스 전주완산점,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112344,112344,이지스코어리테일부동산투자신탁302호(운용),3,리테일,리테일,전라북도 전주시 완산구 중노송동 495-6,전북특별자치도 전주시 완산구 중노송동 495-6,different,4511112000104950006,5211112000104950006,different,127.150069827049,127.150069862002,same,35.8235609004745,35.823561447076,same,True,True,True,False,False,True,True,58182,5211112000104950006,전북특별자치도 전주시 완산구 중노송동 495-6,127.150069862002,35.823561447076,True
link_existing_underlying_asset_same_asset_pnu,review,candidate pnu already exists for same asset_id; create/link relationship only after review,"asset_fund_links, fund_assets",ast_7a35fc542c9f,이지스데이터센터위탁관리부동산투자회사 주식회사,이지스데이터센터위탁관리부동산투자회사 주식회사,분당Hostway IDC,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,R00006,R00006,이지스데이터센터위탁관리부동산투자회사 주식회사,1,데이터센터,기타,경기도 성남시 분당구 야탑동 343-1,야탑동 343-1,different,4113510700103430001,4113510700103430001,same,127.124490364288,127.124501255,different,37.41348313634,37.413521277,different,True,True,True,True,True,True,False,58754,4113510700103430001,야탑동 343-1,127.124501255,37.413521277,True
update_asset_name_only,low,safe existing asset name update but no address/pnu/xy candidate,asset_master,ast_808ae65372f4,오시리아타워레지던스,오시리아타워레지던스,오시리아타워레지던스,update_asset_name,,worklist_proposed_name_unmatched,update_name_only_pending_location,True,P00003,,,,,,,,no_proposed_value,,,no_proposed_value,,129.215212006,no_proposed_value,,35.188692083,no_proposed_value,False,False,False,False,False,False,False,,,,,,False
