entity_type,entity_id,token_type,search_text,search_key,display_text,related_asset_id,related_fund_id,related_project_id,result_behavior,source
fund,120041,fund_name,이지스 성수PF재구조화 일반사모부동산투자신탁(2종),이지스성수pf재구조화일반사모부동산투자신탁,이지스 성수PF재구조화 일반사모부동산투자신탁(2종),ast_38527bcff111,120041,120037,open_fund_drawer,funds.fund_name
fund,120041,fund_short_name,성수 PF재구조화(2종),성수pf재구조화,이지스 성수PF재구조화 일반사모부동산투자신탁(2종),ast_38527bcff111,120041,120037,open_fund_drawer,funds.short_name
project_context,120037,project_or_business_label,성수동2가 268-2 업무시설 개발사업 브릿지대출,성수동2가2682업무시설개발사업브릿지대출,성수동2가 268-2 업무시설 개발사업 브릿지대출,ast_38527bcff111,120041,120037,open_context_drawer,funds.project_mission_name
asset,ast_386a43afd1af,asset_name,서초동 오피스텔 개발 사업,서초동오피스텔개발사업,서초동 오피스텔 개발 사업,ast_386a43afd1af,112616,112616,open_asset_drawer,project_name_cleanup_basis.final_asset_name
fund,112616,fund_name,이지스일반사모투자신탁446호,이지스일반사모투자신탁446호,이지스일반사모투자신탁446호,ast_386a43afd1af,112616,112616,open_fund_drawer,funds.fund_name
fund,112616,fund_short_name,446호,446호,이지스일반사모투자신탁446호,ast_386a43afd1af,112616,112616,open_fund_drawer,funds.short_name
project_context,112616,project_or_business_label,서초동 오피스텔 개발 사업,서초동오피스텔개발사업,서초동 오피스텔 개발 사업,ast_386a43afd1af,112616,112616,open_context_drawer,funds.project_mission_name
address,ast_386a43afd1af,address_region,서울시,서울시,"서초동 오피스텔 개발 사업 · 서울시 서초구 서초동 1454-1, 2",ast_386a43afd1af,112616,112616,open_asset_drawer,asset_address.region_token
address,ast_386a43afd1af,address_region,서초구,서초구,"서초동 오피스텔 개발 사업 · 서울시 서초구 서초동 1454-1, 2",ast_386a43afd1af,112616,112616,open_asset_drawer,asset_address.region_token
address,ast_386a43afd1af,address_region,서초동,서초동,"서초동 오피스텔 개발 사업 · 서울시 서초구 서초동 1454-1, 2",ast_386a43afd1af,112616,112616,open_asset_drawer,asset_address.region_token
address,ast_386a43afd1af,address_region,1454-1,14541,"서초동 오피스텔 개발 사업 · 서울시 서초구 서초동 1454-1, 2",ast_386a43afd1af,112616,112616,open_asset_drawer,asset_address.region_token
address,ast_386a43afd1af,address_region,서울시 서초구,서울시서초구,"서초동 오피스텔 개발 사업 · 서울시 서초구 서초동 1454-1, 2",ast_386a43afd1af,112616,112616,open_asset_drawer,asset_address.region_token
asset,ast_391dd76fd3b8,asset_name,Unico Core Plus Partners,unicocorepluspartners,Unico Core Plus Partners,ast_391dd76fd3b8,,,open_asset_drawer,project_name_cleanup_basis.final_asset_name
project_context,ast_391dd76fd3b8:,project_or_business_label,Unico Core Plus Partners,unicocorepluspartners,Unico Core Plus Partners,ast_391dd76fd3b8,,,open_context_drawer,derived.available_name
asset,ast_3970a929aade,asset_name,"ARDIAN Infrastructure Fund VI S.C.S., SICAV-RAIF",ardianinfrastructurefundviscssicavraif,"ARDIAN Infrastructure Fund VI S.C.S., SICAV-RAIF",ast_3970a929aade,,,open_asset_drawer,project_name_cleanup_basis.final_asset_name
project_context,ast_3970a929aade:,project_or_business_label,"ARDIAN Infrastructure Fund VI S.C.S., SICAV-RAIF",ardianinfrastructurefundviscssicavraif,"ARDIAN Infrastructure Fund VI S.C.S., SICAV-RAIF",ast_3970a929aade,,,open_context_drawer,derived.available_name
asset,ast_39ccf4397829,asset_name,Sanofi 본사(파리) 대출,sanofi본사대출,Sanofi 본사(파리) 대출,ast_39ccf4397829,112036,project_notion_3258ced4-3c47-81d7-9f1b-c67b57b58026,open_asset_drawer,project_name_cleanup_basis.final_asset_name
fund,112036,fund_name,이지스글로벌사모부동산투자신탁37-2호,이지스글로벌사모부동산투자신탁372호,이지스글로벌사모부동산투자신탁37-2호,ast_39ccf4397829,112036,project_notion_3258ced4-3c47-81d7-9f1b-c67b57b58026,open_fund_drawer,funds.fund_name
fund,112036,fund_short_name,37-2호,372호,이지스글로벌사모부동산투자신탁37-2호,ast_39ccf4397829,112036,project_notion_3258ced4-3c47-81d7-9f1b-c67b57b58026,open_fund_drawer,funds.short_name
project,project_notion_3258ced4-3c47-81d7-9f1b-c67b57b58026,project_or_business_label,"Sanofi 본사(파리) 대출, Bell 본사(몬트리올) 대출, OJP사옥(워싱턴) 대출",sanofi본사대출bell본사대출ojp사옥대출,"Sanofi 본사(파리) 대출, Bell 본사(몬트리올) 대출, OJP사옥(워싱턴) 대출",ast_39ccf4397829,112036,project_notion_3258ced4-3c47-81d7-9f1b-c67b57b58026,open_project_drawer,actual_projects.project_name
address,ast_39ccf4397829,address_region,54/56,5456,"Sanofi 본사(파리) 대출 · 54/56 Rue la Boetie, Paris, France",ast_39ccf4397829,112036,project_notion_3258ced4-3c47-81d7-9f1b-c67b57b58026,open_asset_drawer,asset_address.region_token
address,ast_39ccf4397829,address_region,Rue,rue,"Sanofi 본사(파리) 대출 · 54/56 Rue la Boetie, Paris, France",ast_39ccf4397829,112036,project_notion_3258ced4-3c47-81d7-9f1b-c67b57b58026,open_asset_drawer,asset_address.region_token
address,ast_39ccf4397829,address_region,la,la,"Sanofi 본사(파리) 대출 · 54/56 Rue la Boetie, Paris, France",ast_39ccf4397829,112036,project_notion_3258ced4-3c47-81d7-9f1b-c67b57b58026,open_asset_drawer,asset_address.region_token
address,ast_39ccf4397829,address_region,Boetie,boetie,"Sanofi 본사(파리) 대출 · 54/56 Rue la Boetie, Paris, France",ast_39ccf4397829,112036,project_notion_3258ced4-3c47-81d7-9f1b-c67b57b58026,open_asset_drawer,asset_address.region_token
address,ast_39ccf4397829,address_region,54/56 Rue,5456rue,"Sanofi 본사(파리) 대출 · 54/56 Rue la Boetie, Paris, France",ast_39ccf4397829,112036,project_notion_3258ced4-3c47-81d7-9f1b-c67b57b58026,open_asset_drawer,asset_address.region_token
project_context,112036,project_or_business_label,"Sanofi 본사(파리) 대출, Bell 본사(몬트리올) 대출, OJP사옥(워싱턴) 대출",sanofi본사대출bell본사대출ojp사옥대출,"Sanofi 본사(파리) 대출, Bell 본사(몬트리올) 대출, OJP사옥(워싱턴) 대출",ast_39ccf4397829,112036,112036,open_context_drawer,funds.project_mission_name
asset,ast_39df6f35071a,asset_name,신라스테이해운대,신라스테이해운대,신라스테이해운대,ast_39df6f35071a,112678,project_notion_3258ced4-3c47-8157-9c3e-ef6d1102c77c,open_asset_drawer,project_name_cleanup_basis.final_asset_name
fund,112678,fund_name,이지스일반사모부동산투자신탁47호(2종),이지스일반사모부동산투자신탁47호,이지스일반사모부동산투자신탁47호(2종),ast_39df6f35071a,112678,project_notion_3258ced4-3c47-8157-9c3e-ef6d1102c77c,open_fund_drawer,funds.fund_name
fund,112678,fund_short_name,47호(2종),47호,이지스일반사모부동산투자신탁47호(2종),ast_39df6f35071a,112678,project_notion_3258ced4-3c47-8157-9c3e-ef6d1102c77c,open_fund_drawer,funds.short_name
project,project_notion_3258ced4-3c47-8157-9c3e-ef6d1102c77c,project_or_business_label,신라스테이 해운대,신라스테이해운대,신라스테이 해운대,ast_39df6f35071a,112678,project_notion_3258ced4-3c47-8157-9c3e-ef6d1102c77c,open_project_drawer,actual_projects.project_name
address,ast_39df6f35071a,address_region,부산광역시,부산광역시,신라스테이해운대 · 부산광역시 해운대구 우동 629-6,ast_39df6f35071a,112678,project_notion_3258ced4-3c47-8157-9c3e-ef6d1102c77c,open_asset_drawer,asset_address.region_token
address,ast_39df6f35071a,address_region,해운대구,해운대구,신라스테이해운대 · 부산광역시 해운대구 우동 629-6,ast_39df6f35071a,112678,project_notion_3258ced4-3c47-8157-9c3e-ef6d1102c77c,open_asset_drawer,asset_address.region_token
address,ast_39df6f35071a,address_region,우동,우동,신라스테이해운대 · 부산광역시 해운대구 우동 629-6,ast_39df6f35071a,112678,project_notion_3258ced4-3c47-8157-9c3e-ef6d1102c77c,open_asset_drawer,asset_address.region_token
address,ast_39df6f35071a,address_region,629-6,6296,신라스테이해운대 · 부산광역시 해운대구 우동 629-6,ast_39df6f35071a,112678,project_notion_3258ced4-3c47-8157-9c3e-ef6d1102c77c,open_asset_drawer,asset_address.region_token
address,ast_39df6f35071a,address_region,부산광역시 해운대구,부산광역시해운대구,신라스테이해운대 · 부산광역시 해운대구 우동 629-6,ast_39df6f35071a,112678,project_notion_3258ced4-3c47-8157-9c3e-ef6d1102c77c,open_asset_drawer,asset_address.region_token
project,project_notion_3268ced4-3c47-8138-ace2-e1b46fc2739d,project_or_business_label,신라스테이 해운대,신라스테이해운대,신라스테이 해운대,ast_39df6f35071a,112678,project_notion_3268ced4-3c47-8138-ace2-e1b46fc2739d,open_project_drawer,actual_projects.project_name
project_context,112048,project_or_business_label,신라스테이해운대,신라스테이해운대,신라스테이해운대,ast_39df6f35071a,112678,112048,open_context_drawer,funds.project_mission_name
project_context,112677,project_or_business_label,신라스테이해운대,신라스테이해운대,신라스테이해운대,ast_39df6f35071a,112678,112677,open_context_drawer,funds.project_mission_name
project_context,112678,project_or_business_label,신라스테이해운대,신라스테이해운대,신라스테이해운대,ast_39df6f35071a,112678,112678,open_context_drawer,funds.project_mission_name
asset,ast_39df6f35071a,asset_name,신라스테이해운대,신라스테이해운대,신라스테이해운대,ast_39df6f35071a,112677,project_notion_3258ced4-3c47-8157-9c3e-ef6d1102c77c,open_asset_drawer,project_name_cleanup_basis.final_asset_name
fund,112677,fund_name,이지스사모부동산투자신탁47호(1종),이지스사모부동산투자신탁47호,이지스사모부동산투자신탁47호(1종),ast_39df6f35071a,112677,project_notion_3258ced4-3c47-8157-9c3e-ef6d1102c77c,open_fund_drawer,funds.fund_name
fund,112677,fund_short_name,47호(1종),47호,이지스사모부동산투자신탁47호(1종),ast_39df6f35071a,112677,project_notion_3258ced4-3c47-8157-9c3e-ef6d1102c77c,open_fund_drawer,funds.short_name
project,project_notion_3258ced4-3c47-8157-9c3e-ef6d1102c77c,project_or_business_label,신라스테이 해운대,신라스테이해운대,신라스테이 해운대,ast_39df6f35071a,112677,project_notion_3258ced4-3c47-8157-9c3e-ef6d1102c77c,open_project_drawer,actual_projects.project_name
address,ast_39df6f35071a,address_region,부산광역시,부산광역시,신라스테이해운대 · 부산광역시 해운대구 우동 629-6,ast_39df6f35071a,112677,project_notion_3258ced4-3c47-8157-9c3e-ef6d1102c77c,open_asset_drawer,asset_address.region_token
address,ast_39df6f35071a,address_region,해운대구,해운대구,신라스테이해운대 · 부산광역시 해운대구 우동 629-6,ast_39df6f35071a,112677,project_notion_3258ced4-3c47-8157-9c3e-ef6d1102c77c,open_asset_drawer,asset_address.region_token
address,ast_39df6f35071a,address_region,우동,우동,신라스테이해운대 · 부산광역시 해운대구 우동 629-6,ast_39df6f35071a,112677,project_notion_3258ced4-3c47-8157-9c3e-ef6d1102c77c,open_asset_drawer,asset_address.region_token
address,ast_39df6f35071a,address_region,629-6,6296,신라스테이해운대 · 부산광역시 해운대구 우동 629-6,ast_39df6f35071a,112677,project_notion_3258ced4-3c47-8157-9c3e-ef6d1102c77c,open_asset_drawer,asset_address.region_token
address,ast_39df6f35071a,address_region,부산광역시 해운대구,부산광역시해운대구,신라스테이해운대 · 부산광역시 해운대구 우동 629-6,ast_39df6f35071a,112677,project_notion_3258ced4-3c47-8157-9c3e-ef6d1102c77c,open_asset_drawer,asset_address.region_token
project,project_notion_3268ced4-3c47-8138-ace2-e1b46fc2739d,project_or_business_label,신라스테이 해운대,신라스테이해운대,신라스테이 해운대,ast_39df6f35071a,112677,project_notion_3268ced4-3c47-8138-ace2-e1b46fc2739d,open_project_drawer,actual_projects.project_name
project_context,112048,project_or_business_label,신라스테이해운대,신라스테이해운대,신라스테이해운대,ast_39df6f35071a,112677,112048,open_context_drawer,funds.project_mission_name
project_context,112677,project_or_business_label,신라스테이해운대,신라스테이해운대,신라스테이해운대,ast_39df6f35071a,112677,112677,open_context_drawer,funds.project_mission_name
project_context,112678,project_or_business_label,신라스테이해운대,신라스테이해운대,신라스테이해운대,ast_39df6f35071a,112677,112678,open_context_drawer,funds.project_mission_name
asset,ast_39df6f35071a,asset_name,신라스테이해운대,신라스테이해운대,신라스테이해운대,ast_39df6f35071a,112048,project_notion_3258ced4-3c47-8157-9c3e-ef6d1102c77c,open_asset_drawer,project_name_cleanup_basis.final_asset_name
fund,112048,fund_name,이지스일반사모부동산투자신탁47호(운용),이지스일반사모부동산투자신탁47호,이지스일반사모부동산투자신탁47호(운용),ast_39df6f35071a,112048,project_notion_3258ced4-3c47-8157-9c3e-ef6d1102c77c,open_fund_drawer,funds.fund_name
fund,112048,fund_short_name,47호,47호,이지스일반사모부동산투자신탁47호(운용),ast_39df6f35071a,112048,project_notion_3258ced4-3c47-8157-9c3e-ef6d1102c77c,open_fund_drawer,funds.short_name
project,project_notion_3258ced4-3c47-8157-9c3e-ef6d1102c77c,project_or_business_label,신라스테이 해운대,신라스테이해운대,신라스테이 해운대,ast_39df6f35071a,112048,project_notion_3258ced4-3c47-8157-9c3e-ef6d1102c77c,open_project_drawer,actual_projects.project_name
address,ast_39df6f35071a,address_region,부산광역시,부산광역시,신라스테이해운대 · 부산광역시 해운대구 우동 629-6,ast_39df6f35071a,112048,project_notion_3258ced4-3c47-8157-9c3e-ef6d1102c77c,open_asset_drawer,asset_address.region_token
address,ast_39df6f35071a,address_region,해운대구,해운대구,신라스테이해운대 · 부산광역시 해운대구 우동 629-6,ast_39df6f35071a,112048,project_notion_3258ced4-3c47-8157-9c3e-ef6d1102c77c,open_asset_drawer,asset_address.region_token
address,ast_39df6f35071a,address_region,우동,우동,신라스테이해운대 · 부산광역시 해운대구 우동 629-6,ast_39df6f35071a,112048,project_notion_3258ced4-3c47-8157-9c3e-ef6d1102c77c,open_asset_drawer,asset_address.region_token
address,ast_39df6f35071a,address_region,629-6,6296,신라스테이해운대 · 부산광역시 해운대구 우동 629-6,ast_39df6f35071a,112048,project_notion_3258ced4-3c47-8157-9c3e-ef6d1102c77c,open_asset_drawer,asset_address.region_token
address,ast_39df6f35071a,address_region,부산광역시 해운대구,부산광역시해운대구,신라스테이해운대 · 부산광역시 해운대구 우동 629-6,ast_39df6f35071a,112048,project_notion_3258ced4-3c47-8157-9c3e-ef6d1102c77c,open_asset_drawer,asset_address.region_token
project,project_notion_3268ced4-3c47-8138-ace2-e1b46fc2739d,project_or_business_label,신라스테이 해운대,신라스테이해운대,신라스테이 해운대,ast_39df6f35071a,112048,project_notion_3268ced4-3c47-8138-ace2-e1b46fc2739d,open_project_drawer,actual_projects.project_name
project_context,112048,project_or_business_label,신라스테이해운대,신라스테이해운대,신라스테이해운대,ast_39df6f35071a,112048,112048,open_context_drawer,funds.project_mission_name
project_context,112677,project_or_business_label,신라스테이해운대,신라스테이해운대,신라스테이해운대,ast_39df6f35071a,112048,112677,open_context_drawer,funds.project_mission_name
project_context,112678,project_or_business_label,신라스테이해운대,신라스테이해운대,신라스테이해운대,ast_39df6f35071a,112048,112678,open_context_drawer,funds.project_mission_name
asset,ast_3a33a41d444e,asset_name,충북 청주시 서원구 잠두봉근린공원 공동주택 개발사업 PF,충북청주시서원구잠두봉근린공원공동주택개발사업pf,충북 청주시 서원구 잠두봉근린공원 공동주택 개발사업 PF,ast_3a33a41d444e,112387,112387,open_asset_drawer,project_name_cleanup_basis.final_asset_name
fund,112387,fund_name,이지스전문투자형사모투자신탁326호,이지스전문투자형사모투자신탁326호,이지스전문투자형사모투자신탁326호,ast_3a33a41d444e,112387,112387,open_fund_drawer,funds.fund_name
fund,112387,fund_short_name,326호,326호,이지스전문투자형사모투자신탁326호,ast_3a33a41d444e,112387,112387,open_fund_drawer,funds.short_name
project_context,112387,project_or_business_label,충북 청주시 서원구 잠두봉근린공원 공동주택 개발사업 PF 대출채권,충북청주시서원구잠두봉근린공원공동주택개발사업pf대출채권,충북 청주시 서원구 잠두봉근린공원 공동주택 개발사업 PF 대출채권,ast_3a33a41d444e,112387,112387,open_context_drawer,funds.project_mission_name
address,ast_3a33a41d444e,address_region,충청북도,충청북도,충북 청주시 서원구 잠두봉근린공원 공동주택 개발사업 PF · 충청북도 청주시 서원구 수곡동 산 22,ast_3a33a41d444e,112387,112387,open_asset_drawer,asset_address.region_token
address,ast_3a33a41d444e,address_region,청주시,청주시,충북 청주시 서원구 잠두봉근린공원 공동주택 개발사업 PF · 충청북도 청주시 서원구 수곡동 산 22,ast_3a33a41d444e,112387,112387,open_asset_drawer,asset_address.region_token
address,ast_3a33a41d444e,address_region,서원구,서원구,충북 청주시 서원구 잠두봉근린공원 공동주택 개발사업 PF · 충청북도 청주시 서원구 수곡동 산 22,ast_3a33a41d444e,112387,112387,open_asset_drawer,asset_address.region_token
address,ast_3a33a41d444e,address_region,수곡동,수곡동,충북 청주시 서원구 잠두봉근린공원 공동주택 개발사업 PF · 충청북도 청주시 서원구 수곡동 산 22,ast_3a33a41d444e,112387,112387,open_asset_drawer,asset_address.region_token
address,ast_3a33a41d444e,address_region,충청북도 청주시,충청북도청주시,충북 청주시 서원구 잠두봉근린공원 공동주택 개발사업 PF · 충청북도 청주시 서원구 수곡동 산 22,ast_3a33a41d444e,112387,112387,open_asset_drawer,asset_address.region_token
asset,ast_3a760d38807f,asset_name,"AA- 이상 채권, 국내 상장 리츠, 공모주, 스팩",aa이상채권국내상장리츠공모주스팩,"AA- 이상 채권, 국내 상장 리츠, 공모주, 스팩",ast_3a760d38807f,112740,112740,open_asset_drawer,project_name_cleanup_basis.final_asset_name
fund,112740,fund_name,이지스 멀티인컴 일반사모투자신탁 제2호(운용),이지스멀티인컴일반사모투자신탁제2호,이지스 멀티인컴 일반사모투자신탁 제2호(운용),ast_3a760d38807f,112740,112740,open_fund_drawer,funds.fund_name
fund,112740,fund_short_name,멀티인컴2호,멀티인컴2호,이지스 멀티인컴 일반사모투자신탁 제2호(운용),ast_3a760d38807f,112740,112740,open_fund_drawer,funds.short_name
project_context,112740,project_or_business_label,"AA- 이상 채권, 국내 상장 리츠, 공모주, 스팩",aa이상채권국내상장리츠공모주스팩,"AA- 이상 채권, 국내 상장 리츠, 공모주, 스팩",ast_3a760d38807f,112740,112740,open_context_drawer,funds.project_mission_name
asset,ast_3a760d38807f,asset_name,"AA- 이상 채권, 국내 상장 리츠, 공모주, 스팩",aa이상채권국내상장리츠공모주스팩,"AA- 이상 채권, 국내 상장 리츠, 공모주, 스팩",ast_3a760d38807f,112741,112740,open_asset_drawer,project_name_cleanup_basis.final_asset_name
fund,112741,fund_name,이지스 멀티인컴 일반사모투자신탁 제2호 Class A,이지스멀티인컴일반사모투자신탁제2호classa,이지스 멀티인컴 일반사모투자신탁 제2호 Class A,ast_3a760d38807f,112741,112740,open_fund_drawer,funds.fund_name
fund,112741,fund_short_name,멀티인컴2호(A),멀티인컴2호,이지스 멀티인컴 일반사모투자신탁 제2호 Class A,ast_3a760d38807f,112741,112740,open_fund_drawer,funds.short_name
project_context,112740,project_or_business_label,"AA- 이상 채권, 국내 상장 리츠, 공모주, 스팩",aa이상채권국내상장리츠공모주스팩,"AA- 이상 채권, 국내 상장 리츠, 공모주, 스팩",ast_3a760d38807f,112741,112740,open_context_drawer,funds.project_mission_name
asset,ast_3a760d38807f,asset_name,"AA- 이상 채권, 국내 상장 리츠, 공모주, 스팩",aa이상채권국내상장리츠공모주스팩,"AA- 이상 채권, 국내 상장 리츠, 공모주, 스팩",ast_3a760d38807f,112742,112740,open_asset_drawer,project_name_cleanup_basis.final_asset_name
fund,112742,fund_name,이지스 멀티인컴 일반사모투자신탁 제2호 Class C,이지스멀티인컴일반사모투자신탁제2호classc,이지스 멀티인컴 일반사모투자신탁 제2호 Class C,ast_3a760d38807f,112742,112740,open_fund_drawer,funds.fund_name
fund,112742,fund_short_name,멀티인컴2호(C),멀티인컴2호,이지스 멀티인컴 일반사모투자신탁 제2호 Class C,ast_3a760d38807f,112742,112740,open_fund_drawer,funds.short_name
project_context,112740,project_or_business_label,"AA- 이상 채권, 국내 상장 리츠, 공모주, 스팩",aa이상채권국내상장리츠공모주스팩,"AA- 이상 채권, 국내 상장 리츠, 공모주, 스팩",ast_3a760d38807f,112742,112740,open_context_drawer,funds.project_mission_name
asset,ast_3a760d38807f,asset_name,"AA- 이상 채권, 국내 상장 리츠, 공모주, 스팩",aa이상채권국내상장리츠공모주스팩,"AA- 이상 채권, 국내 상장 리츠, 공모주, 스팩",ast_3a760d38807f,112743,112740,open_asset_drawer,project_name_cleanup_basis.final_asset_name
fund,112743,fund_name,이지스 멀티인컴 일반사모투자신탁 제2호 Class C-I,이지스멀티인컴일반사모투자신탁제2호classci,이지스 멀티인컴 일반사모투자신탁 제2호 Class C-I,ast_3a760d38807f,112743,112740,open_fund_drawer,funds.fund_name
fund,112743,fund_short_name,멀티인컴2호(C-I),멀티인컴2호,이지스 멀티인컴 일반사모투자신탁 제2호 Class C-I,ast_3a760d38807f,112743,112740,open_fund_drawer,funds.short_name
project_context,112740,project_or_business_label,"AA- 이상 채권, 국내 상장 리츠, 공모주, 스팩",aa이상채권국내상장리츠공모주스팩,"AA- 이상 채권, 국내 상장 리츠, 공모주, 스팩",ast_3a760d38807f,112743,112740,open_context_drawer,funds.project_mission_name
asset,ast_3ac68d303b60,asset_name,고양시 화정동 아이씨티일산 | 제주 연동 오피스텔,고양시화정동아이씨티일산제주연동오피스텔,고양시 화정동 아이씨티일산 | 제주 연동 오피스텔,ast_3ac68d303b60,112194,,open_asset_drawer,project_name_cleanup_basis.final_asset_name
fund,112194,fund_name,이지스부동산투자신탁187호,이지스부동산투자신탁187호,이지스부동산투자신탁187호,ast_3ac68d303b60,112194,,open_fund_drawer,funds.fund_name
fund,112194,fund_short_name,187호,187호,이지스부동산투자신탁187호,ast_3ac68d303b60,112194,,open_fund_drawer,funds.short_name
project_context,ast_3ac68d303b60:112194,project_or_business_label,고양시 화정동 아이씨티일산 | 제주 연동 오피스텔 / 이지스부동산투자신탁187호,고양시화정동아이씨티일산제주연동오피스텔이지스부동산투자신탁187호,고양시 화정동 아이씨티일산 | 제주 연동 오피스텔 / 이지스부동산투자신탁187호,ast_3ac68d303b60,112194,,open_context_drawer,derived.asset_fund_pair
address,ast_3ac68d303b60,address_region,제주특별자치도,제주특별자치도,고양시 화정동 아이씨티일산 | 제주 연동 오피스텔 · 제주특별자치도 제주시 연동 261-23,ast_3ac68d303b60,112194,,open_asset_drawer,asset_address.region_token
address,ast_3ac68d303b60,address_region,제주시,제주시,고양시 화정동 아이씨티일산 | 제주 연동 오피스텔 · 제주특별자치도 제주시 연동 261-23,ast_3ac68d303b60,112194,,open_asset_drawer,asset_address.region_token
address,ast_3ac68d303b60,address_region,연동,연동,고양시 화정동 아이씨티일산 | 제주 연동 오피스텔 · 제주특별자치도 제주시 연동 261-23,ast_3ac68d303b60,112194,,open_asset_drawer,asset_address.region_token
address,ast_3ac68d303b60,address_region,261-23,26123,고양시 화정동 아이씨티일산 | 제주 연동 오피스텔 · 제주특별자치도 제주시 연동 261-23,ast_3ac68d303b60,112194,,open_asset_drawer,asset_address.region_token
address,ast_3ac68d303b60,address_region,제주특별자치도 제주시,제주특별자치도제주시,고양시 화정동 아이씨티일산 | 제주 연동 오피스텔 · 제주특별자치도 제주시 연동 261-23,ast_3ac68d303b60,112194,,open_asset_drawer,asset_address.region_token
asset,ast_3ad28593fd5f,asset_name,Brookfield UK Gas Distribution Sidecar (SGN),brookfieldukgasdistributionsidecar,Brookfield UK Gas Distribution Sidecar (SGN),ast_3ad28593fd5f,112648,project_notion_3258ced4-3c47-8157-823d-d7985c32aae0,open_asset_drawer,project_name_cleanup_basis.final_asset_name
fund,112648,fund_name,이지스영국코어인프라일반사모특별자산투자신탁445호(재간접형),이지스영국코어인프라일반사모특별자산투자신탁445호,이지스영국코어인프라일반사모특별자산투자신탁445호(재간접형),ast_3ad28593fd5f,112648,project_notion_3258ced4-3c47-8157-823d-d7985c32aae0,open_fund_drawer,funds.fund_name
fund,112648,fund_short_name,445호,445호,이지스영국코어인프라일반사모특별자산투자신탁445호(재간접형),ast_3ad28593fd5f,112648,project_notion_3258ced4-3c47-8157-823d-d7985c32aae0,open_fund_drawer,funds.short_name
project,project_notion_3258ced4-3c47-8157-823d-d7985c32aae0,project_or_business_label,Brookfield UK Gas Distribution Sidecar (SGN),brookfieldukgasdistributionsidecar,Brookfield UK Gas Distribution Sidecar (SGN),ast_3ad28593fd5f,112648,project_notion_3258ced4-3c47-8157-823d-d7985c32aae0,open_project_drawer,actual_projects.project_name
project_context,112648,project_or_business_label,Brookfield UK Gas Distribution Sidecar (SGN),brookfieldukgasdistributionsidecar,Brookfield UK Gas Distribution Sidecar (SGN),ast_3ad28593fd5f,112648,112648,open_context_drawer,funds.project_mission_name
asset,ast_3aee5443a745,asset_name,아레나스양지물류센터,아레나스양지물류센터,아레나스양지물류센터,ast_3aee5443a745,112127,project_notion_3258ced4-3c47-8130-a3b0-c57b0247d366,open_asset_drawer,project_name_cleanup_basis.final_asset_name
fund,112127,fund_name,이지스일반사모부동산모투자신탁116호,이지스일반사모부동산모투자신탁116호,이지스일반사모부동산모투자신탁116호,ast_3aee5443a745,112127,project_notion_3258ced4-3c47-8130-a3b0-c57b0247d366,open_fund_drawer,funds.fund_name
fund,112127,fund_short_name,116호,116호,이지스일반사모부동산모투자신탁116호,ast_3aee5443a745,112127,project_notion_3258ced4-3c47-8130-a3b0-c57b0247d366,open_fund_drawer,funds.short_name
project,project_notion_3258ced4-3c47-8130-a3b0-c57b0247d366,project_or_business_label,코어플랫폼1호,코어플랫폼1호,코어플랫폼1호,ast_3aee5443a745,112127,project_notion_3258ced4-3c47-8130-a3b0-c57b0247d366,open_project_drawer,actual_projects.project_name
address,ast_3aee5443a745,address_region,경기도,경기도,아레나스양지물류센터 · 경기도 용인시 처인구 양지면 양지리 914,ast_3aee5443a745,112127,project_notion_3258ced4-3c47-8130-a3b0-c57b0247d366,open_asset_drawer,asset_address.region_token
address,ast_3aee5443a745,address_region,용인시,용인시,아레나스양지물류센터 · 경기도 용인시 처인구 양지면 양지리 914,ast_3aee5443a745,112127,project_notion_3258ced4-3c47-8130-a3b0-c57b0247d366,open_asset_drawer,asset_address.region_token
address,ast_3aee5443a745,address_region,처인구,처인구,아레나스양지물류센터 · 경기도 용인시 처인구 양지면 양지리 914,ast_3aee5443a745,112127,project_notion_3258ced4-3c47-8130-a3b0-c57b0247d366,open_asset_drawer,asset_address.region_token
address,ast_3aee5443a745,address_region,양지면,양지면,아레나스양지물류센터 · 경기도 용인시 처인구 양지면 양지리 914,ast_3aee5443a745,112127,project_notion_3258ced4-3c47-8130-a3b0-c57b0247d366,open_asset_drawer,asset_address.region_token
address,ast_3aee5443a745,address_region,경기도 용인시,경기도용인시,아레나스양지물류센터 · 경기도 용인시 처인구 양지면 양지리 914,ast_3aee5443a745,112127,project_notion_3258ced4-3c47-8130-a3b0-c57b0247d366,open_asset_drawer,asset_address.region_token
project,project_notion_3268ced4-3c47-8178-8c58-f9e27b506db3,project_or_business_label,아레나스 양지,아레나스양지,아레나스 양지,ast_3aee5443a745,112127,project_notion_3268ced4-3c47-8178-8c58-f9e27b506db3,open_project_drawer,actual_projects.project_name
project,project_notion_3258ced4-3c47-81b7-91a0-d8146935f603,project_or_business_label,아레나스 양지,아레나스양지,아레나스 양지,ast_3aee5443a745,112127,project_notion_3258ced4-3c47-81b7-91a0-d8146935f603,open_project_drawer,actual_projects.project_name
