project_display_class,asset_id,final_asset_name,asset_semantics,fund_id,final_fund_name,fund_name_status,project_id,current_project_name,project_display_name_candidate,project_display_name_source,project_display_kind,project_id_is_actual_project,project_id_is_pseudo_fund_context,project_name_contains_asset,project_name_contains_fund,project_name_has_purpose_word,project_name_vehicle_like,suggested_display_behavior
missing_project_relationship,ast_585e399aa10a,뉴코아아울렛(평촌),physical_asset,,,missing_fund_relationship,,,뉴코아아울렛(평촌),derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_58653579359f,경산 쿠팡물류센터,physical_asset,,,missing_fund_relationship,,,경산 쿠팡물류센터,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_586b7ab8eae7,웨스트게이트타워 선순위 담보대출,physical_asset,,,missing_fund_relationship,,,웨스트게이트타워 선순위 담보대출,derived.available_name,missing_project_available_name,false,false,true,false,true,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_5871de909717,ARDIAN Infrastructure Fund VI,physical_asset,,,missing_fund_relationship,,,ARDIAN Infrastructure Fund VI,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_589e9475da13,AEW Partners Real Estate Fund X,physical_asset,,,missing_fund_relationship,,,AEW Partners Real Estate Fund X,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_58e1f6750cf0,효제동 오피스텔 개발사업,physical_asset,,,missing_fund_relationship,,,효제동 오피스텔 개발사업,derived.available_name,missing_project_available_name,false,false,true,false,true,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_58f18cb76dad,신라모노그램 강릉 복합숙박시설,physical_asset,,,missing_fund_relationship,,,신라모노그램 강릉 복합숙박시설,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_5933e6ee5160,"BBB+ 이하 채권, 공모주, 스팩, 이벤트 드리븐",physical_asset,,,missing_fund_relationship,,,"BBB+ 이하 채권, 공모주, 스팩, 이벤트 드리븐",derived.available_name,missing_project_available_name,false,false,true,false,true,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_59d30ecfb664,인천석남물류센터,physical_asset,,,missing_fund_relationship,,,인천석남물류센터,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_5a5178267eeb,AXA Real Estate Development Venture IV,physical_asset,,,missing_fund_relationship,,,AXA Real Estate Development Venture IV,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_5a6aabdecd80,OJP사옥(워싱턴) (대출),physical_asset,,,missing_fund_relationship,,,OJP사옥(워싱턴) (대출),derived.available_name,missing_project_available_name,false,false,true,false,true,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_5a8751925824,비케이솔라,physical_asset,112584,이지스일반사모투자신탁435호(태양광),fund_name_verified,,,비케이솔라 / 이지스일반사모투자신탁435호(태양광),derived.asset_fund_pair,missing_project_derived_pair,false,false,true,true,true,true,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_5afa53495f87,에이블로지스물류센터 | 부국물류센터 | 동산물류센터,physical_asset,112527,이지스전문투자형사모부동산투자신탁제404호,fund_name_verified,,,에이블로지스물류센터 | 부국물류센터 | 동산물류센터 / 이지스전문투자형사모부동산투자신탁제404호,derived.asset_fund_pair,missing_project_derived_pair,false,false,true,true,true,true,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_5afd3f52bd1f,이큐에너지,physical_asset,,,missing_fund_relationship,,,이큐에너지,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_5bc90f317060,"BBB+ 이하 채권, 공모주, 스팩, 이벤트 드리븐, CP, 레포",physical_asset,,,missing_fund_relationship,,,"BBB+ 이하 채권, 공모주, 스팩, 이벤트 드리븐, CP, 레포",derived.available_name,missing_project_available_name,false,false,true,false,true,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_5c8bf1549256,와이에이치파워3 주식,physical_asset,,,missing_fund_relationship,,,와이에이치파워3 주식,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_5cdc7b07b41f,"국내 상장 리츠,  인프라 펀드,  주식, ETF",physical_asset,,,missing_fund_relationship,,,"국내 상장 리츠,  인프라 펀드,  주식, ETF",derived.available_name,missing_project_available_name,false,false,true,false,true,true,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_5d805aade4f5,솔라트리1호,physical_asset,112584,이지스일반사모투자신탁435호(태양광),fund_name_verified,,,솔라트리1호 / 이지스일반사모투자신탁435호(태양광),derived.asset_fund_pair,missing_project_derived_pair,false,false,true,true,true,true,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_5e6798e4e6be,하남 미사지구 오피스텔 개발사업 PF대출,physical_asset,112199,이지스부동산투자신탁196호,fund_name_verified,,,하남 미사지구 오피스텔 개발사업 PF대출 / 이지스부동산투자신탁196호,derived.asset_fund_pair,missing_project_derived_pair,false,false,true,true,true,true,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_5eb6a1cf88bd,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지,physical_asset,,,missing_fund_relationship,,,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지,derived.available_name,missing_project_available_name,false,false,true,false,true,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_5ed13d6feb57,타임테라스동탄,physical_asset,,,missing_fund_relationship,,,타임테라스동탄,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_5f8e6966509b,이지스 코어에너지인프라 1호 수익증권,physical_asset,,,missing_fund_relationship,,,이지스 코어에너지인프라 1호 수익증권,derived.available_name,missing_project_available_name,false,false,true,false,false,true,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_5f977fd5ec54,"상장 리츠 메자닌, 국내 상장 리츠, 이벤트 드리븐",physical_asset,,,missing_fund_relationship,,,"상장 리츠 메자닌, 국내 상장 리츠, 이벤트 드리븐",derived.available_name,missing_project_available_name,false,false,true,false,true,true,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_5fbc6512fe46,"미국 Delaware 소재 ROCKWOOD LSF III, LP (역외펀드)의 수익증권",physical_asset,,,missing_fund_relationship,,,"미국 Delaware 소재 ROCKWOOD LSF III, LP (역외펀드)의 수익증권",derived.available_name,missing_project_available_name,false,false,true,false,false,true,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_5fedae1c0415,송도 센토피아더샵 공동주택 및 근린생활시설 개발사업 PF Refinancing 대출채권,physical_asset,,,missing_fund_relationship,,,송도 센토피아더샵 공동주택 및 근린생활시설 개발사업 PF Refinancing 대출채권,derived.available_name,missing_project_available_name,false,false,true,false,true,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_5ffda8a73763,지우태양광,physical_asset,112584,이지스일반사모투자신탁435호(태양광),fund_name_verified,,,지우태양광 / 이지스일반사모투자신탁435호(태양광),derived.asset_fund_pair,missing_project_derived_pair,false,false,true,true,true,true,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_60101a85f070,공동주택,physical_asset,,,missing_fund_relationship,,,공동주택,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_60152580f0fe,의령1호,physical_asset,,,missing_fund_relationship,,,의령1호,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_60cc7b32c8c0,에이스쏠라,physical_asset,,,missing_fund_relationship,,,에이스쏠라,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_60fde6988245,디앤피상주,physical_asset,112584,이지스일반사모투자신탁435호(태양광),fund_name_verified,,,디앤피상주 / 이지스일반사모투자신탁435호(태양광),derived.asset_fund_pair,missing_project_derived_pair,false,false,true,true,true,true,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_612cef5b7905,홈플러스진주점,physical_asset,,,missing_fund_relationship,,,홈플러스진주점,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_61465a8dd9a1,T타워,physical_asset,,,missing_fund_relationship,,,T타워,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_6147631e29d1,Balbec InSolve Global Credit Fund III,physical_asset,,,missing_fund_relationship,,,Balbec InSolve Global Credit Fund III,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_615cb3a61bf2,Verona,physical_asset,112401,이지스글로벌일반사모부동산투자신탁335호,fund_name_verified,,,Verona / 이지스글로벌일반사모부동산투자신탁335호,derived.asset_fund_pair,missing_project_derived_pair,false,false,true,true,true,true,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_62198587b5d3,공모주,physical_asset,,,missing_fund_relationship,,,공모주,derived.available_name,missing_project_available_name,false,false,true,false,true,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_6221d5b4dfe9,Courtyard Tarrytown Greenburgh,physical_asset,,,missing_fund_relationship,,,Courtyard Tarrytown Greenburgh,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_62541f3646a0,"스카이박스1, 스카이박스2",physical_asset,,,missing_fund_relationship,,,"스카이박스1, 스카이박스2",derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_62878f0c6996,"용답동 231, 231-1 공동주택 및 근린생활시설",physical_asset,,,missing_fund_relationship,,,"용답동 231, 231-1 공동주택 및 근린생활시설",derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_62b8dcc42c6b,미션,physical_asset,112584,이지스일반사모투자신탁435호(태양광),fund_name_verified,,,미션 / 이지스일반사모투자신탁435호(태양광),derived.asset_fund_pair,missing_project_derived_pair,false,false,true,true,true,true,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_62cb735c467e,판교아이스퀘어C1블럭상업및숙박시설,physical_asset,,,missing_fund_relationship,,,판교아이스퀘어C1블럭상업및숙박시설,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_636fb46b115d,수익/지분증권,physical_asset,,,missing_fund_relationship,,,수익/지분증권,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_6384991ee54c,잭니클라우스GC 단독주택부지 담보신탁 1순위 우선수익권 담보부대출,physical_asset,,,missing_fund_relationship,,,잭니클라우스GC 단독주택부지 담보신탁 1순위 우선수익권 담보부대출,derived.available_name,missing_project_available_name,false,false,true,false,true,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_640aad4b6a23,"공모주, 스팩, 국내 주식, 집합투자증권, 레포",physical_asset,,,missing_fund_relationship,,,"공모주, 스팩, 국내 주식, 집합투자증권, 레포",derived.available_name,missing_project_available_name,false,false,true,false,true,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_6447958fda73,티맥스수내타워,physical_asset,,,missing_fund_relationship,,,티맥스수내타워,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_6459d1f7f3f6,Atlanta Office Midtown II,physical_asset,112049,이지스글로벌일반사모부동산투자신탁50호,fund_name_verified,,,Atlanta Office Midtown II / 이지스글로벌일반사모부동산투자신탁50호,derived.asset_fund_pair,missing_project_derived_pair,false,false,true,true,true,true,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_648143d38572,"국내 상장 리츠, 신주인수권증서, 공모주",physical_asset,,,missing_fund_relationship,,,"국내 상장 리츠, 신주인수권증서, 공모주",derived.available_name,missing_project_available_name,false,false,true,false,true,true,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
pseudo_project_display_label,ast_64855a473d9f,맹그로브 신촌,physical_asset,112448,이지스리빙개발투자1의1호일반사모부동산모투자회사,fund_name_verified,112445,리빙플랫폼 1호,"맹그로브 신촌, 맹그로브 신설, 맹그로브 동대문",funds.project_mission_name,fund_context_project_label,false,true,true,false,false,false,프로젝트 확정 전 임시 표시명. drawer에서 fund context badge 필요
pseudo_project_display_label,ast_64855a473d9f,맹그로브 신촌,physical_asset,112448,이지스리빙개발투자1의1호일반사모부동산모투자회사,fund_name_verified,112446,리빙플랫폼 1호,리빙플랫폼 1호,funds.project_mission_name,fund_context_project_label,false,true,false,false,false,false,프로젝트 확정 전 임시 표시명. drawer에서 fund context badge 필요
pseudo_project_display_label,ast_64855a473d9f,맹그로브 신촌,physical_asset,112448,이지스리빙개발투자1의1호일반사모부동산모투자회사,fund_name_verified,112447,리빙플랫폼 1호,리빙플랫폼 1호,funds.project_mission_name,fund_context_project_label,false,true,false,false,false,false,프로젝트 확정 전 임시 표시명. drawer에서 fund context badge 필요
pseudo_project_display_label,ast_64855a473d9f,맹그로브 신촌,physical_asset,112448,이지스리빙개발투자1의1호일반사모부동산모투자회사,fund_name_verified,112791,리빙플랫폼 1호,리빙플랫폼 1호,funds.project_mission_name,fund_context_project_label,false,true,false,false,false,false,프로젝트 확정 전 임시 표시명. drawer에서 fund context badge 필요
pseudo_project_display_label,ast_64855a473d9f,맹그로브 신촌,physical_asset,112445,이지스리빙플랫폼일반사모부동산자투자신탁제1호(운용),fund_name_verified,112445,리빙플랫폼 1호,"맹그로브 신촌, 맹그로브 신설, 맹그로브 동대문",funds.project_mission_name,fund_context_project_label,false,true,true,false,false,false,프로젝트 확정 전 임시 표시명. drawer에서 fund context badge 필요
pseudo_project_display_label,ast_64855a473d9f,맹그로브 신촌,physical_asset,112445,이지스리빙플랫폼일반사모부동산자투자신탁제1호(운용),fund_name_verified,112446,리빙플랫폼 1호,리빙플랫폼 1호,funds.project_mission_name,fund_context_project_label,false,true,false,false,false,false,프로젝트 확정 전 임시 표시명. drawer에서 fund context badge 필요
pseudo_project_display_label,ast_64855a473d9f,맹그로브 신촌,physical_asset,112445,이지스리빙플랫폼일반사모부동산자투자신탁제1호(운용),fund_name_verified,112447,리빙플랫폼 1호,리빙플랫폼 1호,funds.project_mission_name,fund_context_project_label,false,true,false,false,false,false,프로젝트 확정 전 임시 표시명. drawer에서 fund context badge 필요
pseudo_project_display_label,ast_64855a473d9f,맹그로브 신촌,physical_asset,112445,이지스리빙플랫폼일반사모부동산자투자신탁제1호(운용),fund_name_verified,112791,리빙플랫폼 1호,리빙플랫폼 1호,funds.project_mission_name,fund_context_project_label,false,true,false,false,false,false,프로젝트 확정 전 임시 표시명. drawer에서 fund context badge 필요
missing_project_relationship,ast_64e52adcf2aa,채권,physical_asset,,,missing_fund_relationship,,,채권,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_64ee5ce858e3,비상장 상환전환우선주,physical_asset,,,missing_fund_relationship,,,비상장 상환전환우선주,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_656236266bd0,아버하이츠 오우기오하시,physical_asset,,,missing_fund_relationship,,,아버하이츠 오우기오하시,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_65a77996a9ee,Courtyard by Marriott,physical_asset,,,missing_fund_relationship,,,Courtyard by Marriott,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_65a880c4a803,이지스 130호(모) 제2-1종 수익증권,physical_asset,,,missing_fund_relationship,,,이지스 130호(모) 제2-1종 수익증권,derived.available_name,missing_project_available_name,false,false,true,false,false,true,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_65fb39722de4,구리시 수택동 주거용 오피스텔,physical_asset,,,missing_fund_relationship,,,구리시 수택동 주거용 오피스텔,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_6631b5895164,"채권, 국내 주식, ETF, 공모주, 스팩",physical_asset,,,missing_fund_relationship,,,"채권, 국내 주식, ETF, 공모주, 스팩",derived.available_name,missing_project_available_name,false,false,true,false,true,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
pseudo_project_display_label,ast_667927af8983,이지스유에이치 주식 및 대여금,physical_asset,120045,이지스코어에너지인프라일반사모투자신탁제1호,fund_name_verified,120048,"이지스유에이치 주식 및 대여금, 유에이치파워 대여금","이지스유에이치 주식 및 대여금, 유에이치파워 대여금",funds.project_mission_name,fund_context_project_label,false,true,true,false,false,false,프로젝트 확정 전 임시 표시명. drawer에서 fund context badge 필요
pseudo_project_display_label,ast_667927af8983,이지스유에이치 주식 및 대여금,physical_asset,120048,이지스코어에너지인프라일반사모투자신탁제1-A호,fund_name_verified,120048,"이지스유에이치 주식 및 대여금, 유에이치파워 대여금","이지스유에이치 주식 및 대여금, 유에이치파워 대여금",funds.project_mission_name,fund_context_project_label,false,true,true,false,false,false,프로젝트 확정 전 임시 표시명. drawer에서 fund context badge 필요
missing_project_relationship,ast_66c76bd0edbb,파주 운정지구 오피스 개발사업,physical_asset,,,missing_fund_relationship,,,파주 운정지구 오피스 개발사업,derived.available_name,missing_project_available_name,false,false,true,false,true,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_67c6580ada7b,케이앤씨솔라리아,physical_asset,112466,이지스일반사모투자신탁377호,fund_name_verified,,,케이앤씨솔라리아 / 이지스일반사모투자신탁377호,derived.asset_fund_pair,missing_project_derived_pair,false,false,true,true,true,true,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_6823b524f42f,삼부빌딩 개발사업,physical_asset,,,missing_fund_relationship,,,삼부빌딩 개발사업,derived.available_name,missing_project_available_name,false,false,true,false,true,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_683e8481561e,PASEO 토부네리마,physical_asset,,,missing_fund_relationship,,,PASEO 토부네리마,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_697ed2622b49,이지스 코어에너지인프라 1호 수익증권,physical_asset,,,missing_fund_relationship,,,이지스 코어에너지인프라 1호 수익증권,derived.available_name,missing_project_available_name,false,false,true,false,false,true,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_699a38d90c72,Colony Distressed Credit Fund IV,physical_asset,,,missing_fund_relationship,,,Colony Distressed Credit Fund IV,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_6a1d2d5f164d,페어필드 메리어트 서울,physical_asset,,,missing_fund_relationship,,,페어필드 메리어트 서울,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_6b3f8d30ec34,"이지스411호(200호 재간접, 디어스 판교)",physical_asset,,,missing_fund_relationship,,,"이지스411호(200호 재간접, 디어스 판교)",derived.available_name,missing_project_available_name,false,false,true,false,true,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_6be590f974c1,누디트 홍대,physical_asset,,,missing_fund_relationship,,,누디트 홍대,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_6bec29e8a059,"공모주, 스팩, 국내 주식, 집합투자증권, 레포",physical_asset,,,missing_fund_relationship,,,"공모주, 스팩, 국내 주식, 집합투자증권, 레포",derived.available_name,missing_project_available_name,false,false,true,false,true,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_6bfb26e9f2e6,홈플러스동수원점,physical_asset,,,missing_fund_relationship,,,홈플러스동수원점,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_6c23d16c3202,"글로벌 리츠, 해외 주식",physical_asset,,,missing_fund_relationship,,,"글로벌 리츠, 해외 주식",derived.available_name,missing_project_available_name,false,false,true,false,true,true,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_6ce950493e21,롯데마트대덕점,physical_asset,,,missing_fund_relationship,,,롯데마트대덕점,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_6d43f949aadc,가산 임대형기숙사개발사업,physical_asset,,,missing_fund_relationship,,,가산 임대형기숙사개발사업,derived.available_name,missing_project_available_name,false,false,true,false,true,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_6d46843010b7,Helios Sidecar II L.P.의 수익증권,physical_asset,,,missing_fund_relationship,,,Helios Sidecar II L.P.의 수익증권,derived.available_name,missing_project_available_name,false,false,true,false,false,true,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
pseudo_project_display_label,ast_6d4a384539b2,Hines Poland Sustainable Income Fund,physical_asset,112051,이지스유럽재간접사모부동산투자신탁제52호,fund_name_verified,112640,인천가좌동데이터센터,인천가좌동데이터센터,funds.project_mission_name,fund_context_project_label,false,true,false,false,false,false,프로젝트 확정 전 임시 표시명. drawer에서 fund context badge 필요
pseudo_project_display_label,ast_6d4a384539b2,Hines Poland Sustainable Income Fund,physical_asset,112084,이지스전문투자형사모부동산투자신탁제95-2호,fund_name_verified,112640,인천가좌동데이터센터,인천가좌동데이터센터,funds.project_mission_name,fund_context_project_label,false,true,false,false,false,false,프로젝트 확정 전 임시 표시명. drawer에서 fund context badge 필요
pseudo_project_display_label,ast_6d4a384539b2,Hines Poland Sustainable Income Fund,physical_asset,112151,이지스전문투자형사모투자신탁152호(재간접형),fund_name_verified,112640,인천가좌동데이터센터,인천가좌동데이터센터,funds.project_mission_name,fund_context_project_label,false,true,false,false,false,false,프로젝트 확정 전 임시 표시명. drawer에서 fund context badge 필요
pseudo_project_display_label,ast_6d4a384539b2,Hines Poland Sustainable Income Fund,physical_asset,112640,이지스제452호일반사모부동산투자회사,fund_name_verified,112640,인천가좌동데이터센터,인천가좌동데이터센터,funds.project_mission_name,fund_context_project_label,false,true,false,false,false,false,프로젝트 확정 전 임시 표시명. drawer에서 fund context badge 필요
missing_project_relationship,ast_6d6422bca00c,두동 LG전자 통합물류센터,physical_asset,,,missing_fund_relationship,,,두동 LG전자 통합물류센터,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
pseudo_project_vehicle_or_fund_context,ast_6df0b80f71d4,이지스10호(2종)의  수익증권,physical_asset,120070,이지스제555호부동산일반사모투자회사,fund_name_verified,120070,이지스10호(2종)의  수익증권,이지스10호(2종)의  수익증권,funds.project_mission_name,fund_context_project_label,false,true,true,false,false,true,프로젝트가 아니라 펀드/비히클 컨텍스트명으로 표시
missing_project_relationship,ast_6e0f3b872714,GRAN PASEO 신주쿠,physical_asset,,,missing_fund_relationship,,,GRAN PASEO 신주쿠,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_6e21f7f90ac5,일순에너지,physical_asset,112466,이지스일반사모투자신탁377호,fund_name_verified,,,일순에너지 / 이지스일반사모투자신탁377호,derived.asset_fund_pair,missing_project_derived_pair,false,false,true,true,true,true,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
