issue_type,asset_id,asset_name,fund_id,current_fund_name,proposed_fund_name,project_id,current_project_name,proposed_project_display_name,proposed_project_display_source,project_id_is_actual_project,project_id_is_fund_id_pseudo,flags,relationship_status,missing_parts,project_lookup_source,fund_relation_source_table,project_relation_source_table
fund_name,ast_0011c54227b4,인천 가좌동 소재 개발자산 선매입,,,,,,,,false,false,fund_missing_no_id,missing_one_or_more_names,fund_name; project_name,no_project_link,,
project_name,ast_0011c54227b4,인천 가좌동 소재 개발자산 선매입,,,,,,,,false,false,project_missing_no_id,missing_one_or_more_names,fund_name; project_name,no_project_link,,
fund_name,ast_004573bcb481,안성산하3지구물류센터개발사업,,,,,,,,false,false,fund_missing_no_id,missing_one_or_more_names,fund_name; project_name,no_project_link,,
project_name,ast_004573bcb481,안성산하3지구물류센터개발사업,,,,,,,,false,false,project_missing_no_id,missing_one_or_more_names,fund_name; project_name,no_project_link,,
fund_name,ast_0098d2fecd62,종로구 시니어주택 리모델링,,,,,,,,false,false,fund_missing_no_id,missing_one_or_more_names,fund_name; project_name,no_project_link,,
project_name,ast_0098d2fecd62,종로구 시니어주택 리모델링,,,,,,,,false,false,project_missing_no_id,missing_one_or_more_names,fund_name; project_name,no_project_link,,
fund_name,ast_00d6ab2ffdec,이지스10호(2종)의  수익증권,,,,,,,,false,false,fund_missing_no_id,missing_one_or_more_names,fund_name; project_name,no_project_link,,
project_name,ast_00d6ab2ffdec,이지스10호(2종)의  수익증권,,,,,,,,false,false,project_missing_no_id,missing_one_or_more_names,fund_name; project_name,no_project_link,,
project_name,ast_00df26953973,New York 1551 Broadway Mezzanine Loan,112150,이지스글로벌일반사모부동산투자신탁141호,이지스글로벌일반사모부동산투자신탁141호,112150,New York 1551 Broadway Mezzanine Loan,New York 1551 Broadway Mezzanine Loan,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,fund_assets,projects
fund_name,ast_01045c0cd92d,이지스333호(디어스 명동),,,,,,,,false,false,fund_missing_no_id,missing_one_or_more_names,fund_name; project_name,no_project_link,,
project_name,ast_01045c0cd92d,이지스333호(디어스 명동),,,,,,,,false,false,project_missing_no_id,missing_one_or_more_names,fund_name; project_name,no_project_link,,
project_name,ast_021767a7f029,강동 성내 역세권 청년주택,120011,이지스전문투자형사모부동산투자신탁263호 3종,이지스전문투자형사모부동산투자신탁263호 3종,112287,강동 성내 역세권 청년주택,강동 성내 역세권 청년주택,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,fund_assets,projects
project_name,ast_021767a7f029,강동 성내 역세권 청년주택,120011,이지스전문투자형사모부동산투자신탁263호 3종,이지스전문투자형사모부동산투자신탁263호 3종,112288,강동 성내 역세권 청년주택,강동 성내 역세권 청년주택,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,fund_assets,projects
project_name,ast_021767a7f029,강동 성내 역세권 청년주택,120011,이지스전문투자형사모부동산투자신탁263호 3종,이지스전문투자형사모부동산투자신탁263호 3종,112289,강동 성내 역세권 청년주택,강동 성내 역세권 청년주택,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,fund_assets,projects
project_name,ast_021767a7f029,강동 성내 역세권 청년주택,120011,이지스전문투자형사모부동산투자신탁263호 3종,이지스전문투자형사모부동산투자신탁263호 3종,120011,강동 성내 역세권 청년주택,강동 성내 역세권 청년주택,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,fund_assets,projects
project_name,ast_021767a7f029,강동 성내 역세권 청년주택,120011,이지스전문투자형사모부동산투자신탁263호 3종,이지스전문투자형사모부동산투자신탁263호 3종,R00012,강동 성내 역세권 청년주택,강동 성내 역세권 청년주택,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,fund_assets,projects
project_name,ast_021767a7f029,강동 성내 역세권 청년주택,R00012,이지스청년주택제1호위탁관리부동산투자회사,이지스청년주택제1호위탁관리부동산투자회사,112287,강동 성내 역세권 청년주택,강동 성내 역세권 청년주택,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,fund_assets,projects
project_name,ast_021767a7f029,강동 성내 역세권 청년주택,R00012,이지스청년주택제1호위탁관리부동산투자회사,이지스청년주택제1호위탁관리부동산투자회사,112288,강동 성내 역세권 청년주택,강동 성내 역세권 청년주택,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,fund_assets,projects
project_name,ast_021767a7f029,강동 성내 역세권 청년주택,R00012,이지스청년주택제1호위탁관리부동산투자회사,이지스청년주택제1호위탁관리부동산투자회사,112289,강동 성내 역세권 청년주택,강동 성내 역세권 청년주택,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,fund_assets,projects
project_name,ast_021767a7f029,강동 성내 역세권 청년주택,R00012,이지스청년주택제1호위탁관리부동산투자회사,이지스청년주택제1호위탁관리부동산투자회사,120011,강동 성내 역세권 청년주택,강동 성내 역세권 청년주택,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,fund_assets,projects
project_name,ast_021767a7f029,강동 성내 역세권 청년주택,R00012,이지스청년주택제1호위탁관리부동산투자회사,이지스청년주택제1호위탁관리부동산투자회사,R00012,강동 성내 역세권 청년주택,강동 성내 역세권 청년주택,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,fund_assets,projects
project_name,ast_021767a7f029,강동 성내 역세권 청년주택,112287,이지스전문투자형사모투자신탁263호,이지스전문투자형사모투자신탁263호,112287,강동 성내 역세권 청년주택,강동 성내 역세권 청년주택,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,fund_assets,projects
project_name,ast_021767a7f029,강동 성내 역세권 청년주택,112287,이지스전문투자형사모투자신탁263호,이지스전문투자형사모투자신탁263호,112288,강동 성내 역세권 청년주택,강동 성내 역세권 청년주택,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,fund_assets,projects
project_name,ast_021767a7f029,강동 성내 역세권 청년주택,112287,이지스전문투자형사모투자신탁263호,이지스전문투자형사모투자신탁263호,112289,강동 성내 역세권 청년주택,강동 성내 역세권 청년주택,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,fund_assets,projects
project_name,ast_021767a7f029,강동 성내 역세권 청년주택,112287,이지스전문투자형사모투자신탁263호,이지스전문투자형사모투자신탁263호,120011,강동 성내 역세권 청년주택,강동 성내 역세권 청년주택,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,fund_assets,projects
project_name,ast_021767a7f029,강동 성내 역세권 청년주택,112287,이지스전문투자형사모투자신탁263호,이지스전문투자형사모투자신탁263호,R00012,강동 성내 역세권 청년주택,강동 성내 역세권 청년주택,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,fund_assets,projects
project_name,ast_021767a7f029,강동 성내 역세권 청년주택,112288,이지스전문투자형사모부동산투자신탁263호 1종,이지스전문투자형사모부동산투자신탁263호 1종,112287,강동 성내 역세권 청년주택,강동 성내 역세권 청년주택,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,funds,projects
project_name,ast_021767a7f029,강동 성내 역세권 청년주택,112288,이지스전문투자형사모부동산투자신탁263호 1종,이지스전문투자형사모부동산투자신탁263호 1종,112288,강동 성내 역세권 청년주택,강동 성내 역세권 청년주택,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,funds,projects
project_name,ast_021767a7f029,강동 성내 역세권 청년주택,112288,이지스전문투자형사모부동산투자신탁263호 1종,이지스전문투자형사모부동산투자신탁263호 1종,112289,강동 성내 역세권 청년주택,강동 성내 역세권 청년주택,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,funds,projects
project_name,ast_021767a7f029,강동 성내 역세권 청년주택,112288,이지스전문투자형사모부동산투자신탁263호 1종,이지스전문투자형사모부동산투자신탁263호 1종,120011,강동 성내 역세권 청년주택,강동 성내 역세권 청년주택,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,funds,projects
project_name,ast_021767a7f029,강동 성내 역세권 청년주택,112288,이지스전문투자형사모부동산투자신탁263호 1종,이지스전문투자형사모부동산투자신탁263호 1종,R00012,강동 성내 역세권 청년주택,강동 성내 역세권 청년주택,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,funds,projects
project_name,ast_021767a7f029,강동 성내 역세권 청년주택,112289,이지스전문투자형사모부동산투자신탁263호 2종,이지스전문투자형사모부동산투자신탁263호 2종,112287,강동 성내 역세권 청년주택,강동 성내 역세권 청년주택,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,funds,projects
project_name,ast_021767a7f029,강동 성내 역세권 청년주택,112289,이지스전문투자형사모부동산투자신탁263호 2종,이지스전문투자형사모부동산투자신탁263호 2종,112288,강동 성내 역세권 청년주택,강동 성내 역세권 청년주택,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,funds,projects
project_name,ast_021767a7f029,강동 성내 역세권 청년주택,112289,이지스전문투자형사모부동산투자신탁263호 2종,이지스전문투자형사모부동산투자신탁263호 2종,112289,강동 성내 역세권 청년주택,강동 성내 역세권 청년주택,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,funds,projects
project_name,ast_021767a7f029,강동 성내 역세권 청년주택,112289,이지스전문투자형사모부동산투자신탁263호 2종,이지스전문투자형사모부동산투자신탁263호 2종,120011,강동 성내 역세권 청년주택,강동 성내 역세권 청년주택,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,funds,projects
project_name,ast_021767a7f029,강동 성내 역세권 청년주택,112289,이지스전문투자형사모부동산투자신탁263호 2종,이지스전문투자형사모부동산투자신탁263호 2종,R00012,강동 성내 역세권 청년주택,강동 성내 역세권 청년주택,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,funds,projects
fund_name,ast_022d4816897f,여의도 파이낸스타워,,,,,,,,false,false,fund_missing_no_id,missing_one_or_more_names,fund_name; project_name,no_project_link,,
project_name,ast_022d4816897f,여의도 파이낸스타워,,,,,,,,false,false,project_missing_no_id,missing_one_or_more_names,fund_name; project_name,no_project_link,,
fund_name,ast_023cb333482d,성수동 복합시설 개발사업,,,,,,,,false,false,fund_missing_no_id,missing_one_or_more_names,fund_name; project_name,no_project_link,,
project_name,ast_023cb333482d,성수동 복합시설 개발사업,,,,,,,,false,false,project_missing_no_id,missing_one_or_more_names,fund_name; project_name,no_project_link,,
fund_name,ast_024953888c95,판교 테크원타워,,,,,,,,false,false,fund_missing_no_id,missing_one_or_more_names,fund_name; project_name,no_project_link,,
project_name,ast_024953888c95,판교 테크원타워,,,,,,,,false,false,project_missing_no_id,missing_one_or_more_names,fund_name; project_name,no_project_link,,
project_name,ast_0264aa763175,덕평CJ물류센터 (투자),112328,이지스전문투자형사모부동산투자신탁286호(운용),이지스전문투자형사모부동산투자신탁286호(운용),112328,덕평CJ물류센터,덕평CJ물류센터,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,fund_assets,projects
project_name,ast_0264aa763175,덕평CJ물류센터 (투자),112328,이지스전문투자형사모부동산투자신탁286호(운용),이지스전문투자형사모부동산투자신탁286호(운용),112329,덕평CJ물류센터,덕평CJ물류센터,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,fund_assets,projects
project_name,ast_0264aa763175,덕평CJ물류센터 (투자),112328,이지스전문투자형사모부동산투자신탁286호(운용),이지스전문투자형사모부동산투자신탁286호(운용),112330,덕평CJ물류센터,덕평CJ물류센터,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,fund_assets,projects
project_name,ast_0264aa763175,덕평CJ물류센터 (투자),112329,이지스전문투자형사모부동산투자신탁286호(1종),이지스전문투자형사모부동산투자신탁286호(1종),112328,덕평CJ물류센터,덕평CJ물류센터,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,funds,projects
project_name,ast_0264aa763175,덕평CJ물류센터 (투자),112329,이지스전문투자형사모부동산투자신탁286호(1종),이지스전문투자형사모부동산투자신탁286호(1종),112329,덕평CJ물류센터,덕평CJ물류센터,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,funds,projects
project_name,ast_0264aa763175,덕평CJ물류센터 (투자),112329,이지스전문투자형사모부동산투자신탁286호(1종),이지스전문투자형사모부동산투자신탁286호(1종),112330,덕평CJ물류센터,덕평CJ물류센터,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,funds,projects
project_name,ast_0264aa763175,덕평CJ물류센터 (투자),112330,이지스전문투자형사모부동산투자신탁286호(2종),이지스전문투자형사모부동산투자신탁286호(2종),112328,덕평CJ물류센터,덕평CJ물류센터,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,funds,projects
project_name,ast_0264aa763175,덕평CJ물류센터 (투자),112330,이지스전문투자형사모부동산투자신탁286호(2종),이지스전문투자형사모부동산투자신탁286호(2종),112329,덕평CJ물류센터,덕평CJ물류센터,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,funds,projects
project_name,ast_0264aa763175,덕평CJ물류센터 (투자),112330,이지스전문투자형사모부동산투자신탁286호(2종),이지스전문투자형사모부동산투자신탁286호(2종),112330,덕평CJ물류센터,덕평CJ물류센터,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,funds,projects
fund_name,ast_02870a4cfd6e,시그니쳐타워,,,,,,,,false,false,fund_missing_no_id,missing_one_or_more_names,fund_name; project_name,no_project_link,,
project_name,ast_02870a4cfd6e,시그니쳐타워,,,,,,,,false,false,project_missing_no_id,missing_one_or_more_names,fund_name; project_name,no_project_link,,
project_name,ast_02e499cf476b,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,120060,이지스반포스페셜시츄에이션일반사모부동산투자신탁제1-1호,이지스반포스페셜시츄에이션일반사모부동산투자신탁제1-1호,120060,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,fund_assets,projects
project_name,ast_02e499cf476b,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,120060,이지스반포스페셜시츄에이션일반사모부동산투자신탁제1-1호,이지스반포스페셜시츄에이션일반사모부동산투자신탁제1-1호,120059,반포 스페셜시츄에이션,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project;project_name_mismatch_fund_context,asset_fund_project_connected,,asset_project_links.metadata,fund_assets,projects
project_name,ast_02e499cf476b,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,120059,이지스반포스페셜시츄에이션일반사모부동산투자신탁제1호,이지스반포스페셜시츄에이션일반사모부동산투자신탁제1호,120060,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,fund_assets,projects
project_name,ast_02e499cf476b,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,120059,이지스반포스페셜시츄에이션일반사모부동산투자신탁제1호,이지스반포스페셜시츄에이션일반사모부동산투자신탁제1호,120059,반포 스페셜시츄에이션,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project;project_name_mismatch_fund_context,asset_fund_project_connected,,asset_project_links.metadata,fund_assets,projects
project_name,ast_02f2fb35a743,이지스글로벌세컨더리일반사모혼합자산투자신탁제1호,200006,이지스글로벌세컨더리일반사모혼합자산투자신탁제1호,이지스글로벌세컨더리일반사모혼합자산투자신탁제1호,,,,,false,false,project_missing_no_id,missing_one_or_more_names,project_name,no_project_link,fund_assets,
project_name,ast_03afde6453fc,탑빌딩,112597,이지스비즈성장공간플랫폼일반사모부동산투자신탁제1-3호,이지스비즈성장공간플랫폼일반사모부동산투자신탁제1-3호,,,,,false,false,project_missing_no_id,missing_one_or_more_names,project_name,no_project_link,fund_assets,
project_name,ast_03afde6453fc,탑빌딩,112025,이지스 KORIF 사모부동산투자신탁 22호,이지스 KORIF 사모부동산투자신탁 22호,,,,,false,false,project_missing_no_id,missing_one_or_more_names,project_name,no_project_link,fund_assets,
project_name,ast_03b867e56a1e,평촌G스퀘어,112085,이지스제103호전문투자형사모부동산투자유한회사,이지스제103호전문투자형사모부동산투자유한회사,112085,평촌 G스퀘어,평촌G스퀘어,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,fund_assets,projects
project_name,ast_03b867e56a1e,평촌G스퀘어,112085,이지스제103호전문투자형사모부동산투자유한회사,이지스제103호전문투자형사모부동산투자유한회사,112089,평촌G스퀘어,평촌G스퀘어,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,fund_assets,projects
project_name,ast_03b867e56a1e,평촌G스퀘어,112085,이지스제103호전문투자형사모부동산투자유한회사,이지스제103호전문투자형사모부동산투자유한회사,112090,평촌G스퀘어,평촌G스퀘어,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,fund_assets,projects
project_name,ast_03b867e56a1e,평촌G스퀘어,112089,이지스제103호전문투자형사모부동산투자유한회사(Class A),이지스제103호전문투자형사모부동산투자유한회사(Class A),112085,평촌 G스퀘어,평촌G스퀘어,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,fund_assets,projects
project_name,ast_03b867e56a1e,평촌G스퀘어,112089,이지스제103호전문투자형사모부동산투자유한회사(Class A),이지스제103호전문투자형사모부동산투자유한회사(Class A),112089,평촌G스퀘어,평촌G스퀘어,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,fund_assets,projects
project_name,ast_03b867e56a1e,평촌G스퀘어,112089,이지스제103호전문투자형사모부동산투자유한회사(Class A),이지스제103호전문투자형사모부동산투자유한회사(Class A),112090,평촌G스퀘어,평촌G스퀘어,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,fund_assets,projects
project_name,ast_03b867e56a1e,평촌G스퀘어,112090,이지스제103호전문투자형사모부동산투자유한회사(Class B),이지스제103호전문투자형사모부동산투자유한회사(Class B),112085,평촌 G스퀘어,평촌G스퀘어,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,fund_assets,projects
project_name,ast_03b867e56a1e,평촌G스퀘어,112090,이지스제103호전문투자형사모부동산투자유한회사(Class B),이지스제103호전문투자형사모부동산투자유한회사(Class B),112089,평촌G스퀘어,평촌G스퀘어,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,fund_assets,projects
project_name,ast_03b867e56a1e,평촌G스퀘어,112090,이지스제103호전문투자형사모부동산투자유한회사(Class B),이지스제103호전문투자형사모부동산투자유한회사(Class B),112090,평촌G스퀘어,평촌G스퀘어,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,fund_assets,projects
fund_name,ast_03c3c2e1b0b2,신라스테이울산,,,,,,,,false,false,fund_missing_no_id,missing_one_or_more_names,fund_name; project_name,no_project_link,,
project_name,ast_03c3c2e1b0b2,신라스테이울산,,,,,,,,false,false,project_missing_no_id,missing_one_or_more_names,fund_name; project_name,no_project_link,,
fund_name,ast_03f61e21a973,여주 본두리 물류센터,,,,,,,,false,false,fund_missing_no_id,missing_one_or_more_names,fund_name; project_name,no_project_link,,
project_name,ast_03f61e21a973,여주 본두리 물류센터,,,,,,,,false,false,project_missing_no_id,missing_one_or_more_names,fund_name; project_name,no_project_link,,
fund_name,ast_042b9d125ed3,"메자닌, 공모주, 이벤트 드리븐",,,,,,,,false,false,fund_missing_no_id,missing_one_or_more_names,fund_name; project_name,no_project_link,,
project_name,ast_042b9d125ed3,"메자닌, 공모주, 이벤트 드리븐",,,,,,,,false,false,project_missing_no_id,missing_one_or_more_names,fund_name; project_name,no_project_link,,
fund_name,ast_04878d0c997e,서울인터내셔널타워(SI타워),,,,,,,,false,false,fund_missing_no_id,missing_one_or_more_names,fund_name; project_name,no_project_link,,
project_name,ast_04878d0c997e,서울인터내셔널타워(SI타워),,,,,,,,false,false,project_missing_no_id,missing_one_or_more_names,fund_name; project_name,no_project_link,,
project_name,ast_04ce3ef6593c,오산세교2지구 M-1BL 주상복합,P00012,오산세교아트피에프브이 주식회사,오산세교아트피에프브이 주식회사,P00012,오산세교 주상복합 개발사업,오산세교2지구 M-1BL 주상복합,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project;project_name_mismatch_fund_context,asset_fund_project_connected,,asset_project_links.metadata,fund_assets,projects
fund_name,ast_04fa217d3e90,"메자닌, 공모주, 이벤트 드리븐, 스팩",,,,,,,,false,false,fund_missing_no_id,missing_one_or_more_names,fund_name; project_name,no_project_link,,
project_name,ast_04fa217d3e90,"메자닌, 공모주, 이벤트 드리븐, 스팩",,,,,,,,false,false,project_missing_no_id,missing_one_or_more_names,fund_name; project_name,no_project_link,,
fund_name,ast_0527c87b54b5,을지로3가 도시환경정비구역 제10지구 신축 오피스,,,,,,,,false,false,fund_missing_no_id,missing_one_or_more_names,fund_name; project_name,no_project_link,,
project_name,ast_0527c87b54b5,을지로3가 도시환경정비구역 제10지구 신축 오피스,,,,,,,,false,false,project_missing_no_id,missing_one_or_more_names,fund_name; project_name,no_project_link,,
project_name,ast_0546ff4ee9db,OJP사옥(워싱턴),112035,이지스글로벌사모부동산투자신탁37-1호,이지스글로벌사모부동산투자신탁37-1호,,,,,false,false,project_missing_no_id,missing_one_or_more_names,project_name,no_project_link,fund_assets,
project_name,ast_0555a6694264,이지스제572호부동산일반사모투자회사(1종),120084,이지스산업단지환경개선일반사모부동산투자신탁제2호,이지스산업단지환경개선일반사모부동산투자신탁제2호,120084,산업단지환경개선펀드 2호,이지스제572호부동산일반사모투자회사(1종),funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project;project_name_mismatch_fund_context,asset_fund_project_connected,,asset_project_links.metadata,fund_assets,projects
project_name,ast_0555a6694264,이지스제572호부동산일반사모투자회사(1종),190015,이지스제572호부동산일반사모투자회사(보통주),이지스제572호부동산일반사모투자회사(보통주),120084,산업단지환경개선펀드 2호,이지스제572호부동산일반사모투자회사(1종),funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project;project_name_mismatch_fund_context,asset_fund_project_connected,,asset_project_links.metadata,funds,projects
project_name,ast_0555a6694264,이지스제572호부동산일반사모투자회사(1종),190016,이지스제572호부동산일반사모투자회사(1종),이지스제572호부동산일반사모투자회사(1종),120084,산업단지환경개선펀드 2호,이지스제572호부동산일반사모투자회사(1종),funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project;project_name_mismatch_fund_context,asset_fund_project_connected,,asset_project_links.metadata,funds,projects
fund_name,ast_05637427d30e,도지물류센터,,,,,,,,false,false,fund_missing_no_id,missing_one_or_more_names,fund_name; project_name,no_project_link,,
project_name,ast_05637427d30e,도지물류센터,,,,,,,,false,false,project_missing_no_id,missing_one_or_more_names,fund_name; project_name,no_project_link,,
project_name,ast_0595e7f4dccc,동서발전,112584,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),,,,,false,false,project_missing_no_id,missing_one_or_more_names,project_name,no_project_link,fund_assets,
fund_name,ast_05a1704bed45,유림빌딩,,,,,,,,false,false,fund_missing_no_id,missing_one_or_more_names,fund_name; project_name,no_project_link,,
project_name,ast_05a1704bed45,유림빌딩,,,,,,,,false,false,project_missing_no_id,missing_one_or_more_names,fund_name; project_name,no_project_link,,
project_name,ast_05fbe6b353fb,여의도 유수홀딩스부지 오피스텔 개발사업 PF대출,112666,이지스부동산론일반사모부동산투자신탁제1호,이지스부동산론일반사모부동산투자신탁제1호,,,,,false,false,project_missing_no_id,missing_one_or_more_names,project_name,no_project_link,fund_assets,
fund_name,ast_064b41e30c94,이지스일반사모부동산투자신탁제439호,,,,,,,,false,false,fund_missing_no_id,missing_one_or_more_names,fund_name; project_name,no_project_link,,
project_name,ast_064b41e30c94,이지스일반사모부동산투자신탁제439호,,,,,,,,false,false,project_missing_no_id,missing_one_or_more_names,fund_name; project_name,no_project_link,,
fund_name,ast_0713581af76f,이지스 130호(모) 제1-1종 수익증권,,,,,,,,false,false,fund_missing_no_id,missing_one_or_more_names,fund_name; project_name,no_project_link,,
project_name,ast_0713581af76f,이지스 130호(모) 제1-1종 수익증권,,,,,,,,false,false,project_missing_no_id,missing_one_or_more_names,fund_name; project_name,no_project_link,,
project_name,ast_0766c7718345,동부산 테마파크 개발사업,P00002,오시리아테마파크PFV,오시리아테마파크PFV,P00002,동부산 테마파크 개발사업,동부산 테마파크 개발사업,funds.project_mission_name,false,true,project_id_is_fund_id_pseudo_project,asset_fund_project_connected,,asset_project_links.metadata,fund_assets,projects
fund_name,ast_07a74d2ee7e4,Dallas KPMG Plaza Senior Loan,,,,,,,,false,false,fund_missing_no_id,missing_one_or_more_names,fund_name; project_name,no_project_link,,
project_name,ast_07a74d2ee7e4,Dallas KPMG Plaza Senior Loan,,,,,,,,false,false,project_missing_no_id,missing_one_or_more_names,fund_name; project_name,no_project_link,,
fund_name,ast_07e0f0bb366d,트리스빌딩,,,,,,,,false,false,fund_missing_no_id,missing_one_or_more_names,fund_name; project_name,no_project_link,,
project_name,ast_07e0f0bb366d,트리스빌딩,,,,,,,,false,false,project_missing_no_id,missing_one_or_more_names,fund_name; project_name,no_project_link,,
fund_name,ast_07e49a3487e7,강동 성내 역세권 청년주택,,,,,,,,false,false,fund_missing_no_id,missing_one_or_more_names,fund_name; project_name,no_project_link,,
project_name,ast_07e49a3487e7,강동 성내 역세권 청년주택,,,,,,,,false,false,project_missing_no_id,missing_one_or_more_names,fund_name; project_name,no_project_link,,
fund_name,ast_07f69f4d8b19,KKR Real Estate Partners Europe II,,,,,,,,false,false,fund_missing_no_id,missing_one_or_more_names,fund_name; project_name,no_project_link,,
