candidate_row_id,asset_id,current_asset_name,db_asset_master_name,accepted_asset_name,asset_name_action,adoption_source,recommended_db_action,safe_to_update_existing_asset_master,linked_fund_ids,source_fund_code,source_fund_name,source_seq,source_asset_category,source_investment_asset_type,source_operation_status,proposed_address,proposed_pnu,proposed_longitude,proposed_latitude,db_address_text,db_pnu,db_longitude,db_latitude,db_geocode_source,db_building_ledger_source,db_api_enrichment_status,db_last_api_enriched_at,db_data_completeness,db_manual_input_required,address_compare,pnu_compare,longitude_compare,latitude_compare,has_proposed_location,has_current_asset_master_location,has_current_ledger_for_asset,has_current_ledger_for_proposed_pnu,has_any_ledger_for_proposed_pnu,needs_asset_master_location_update,needs_building_ledger_fetch_by_pnu,db_asset_site_area,db_asset_gross_floor_area,db_asset_main_usage,db_asset_completion_date,ledger_pnu,ledger_site_area,ledger_gross_floor_area,ledger_main_usage,ledger_completion_date,fund_assets_id,fund_assets_pnu,fund_assets_address,fund_assets_longitude,fund_assets_latitude,fund_assets_has_building_ledger_metadata,raw_ledger_preview
154,ast_6526b194cc13,이지스카스퀘어NPL일반사모부동산투자신탁,이지스카스퀘어NPL일반사모부동산투자신탁,부천카스퀘어담보대출,update_asset_name,domestic_excel_fund_code_match,update_existing_asset_master_location,True,112720,112720,이지스카스퀘어NPL일반사모부동산투자신탁,1,NPL,NPL,운용,경기도 부천시 삼정동 366-1,4119012300103660001,126.761660703782,37.5230864154501,경기도 부천시 오정구 삼정동 366-1,4119610700103660001,126.761660788164,37.523086805462,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,same,same,True,True,True,False,False,True,True,13329.6,87314.2,자동차관련시설,,4119610700103660001,13329.6,87314.2,자동차관련시설,,58574,4119610700103660001,경기도 부천시 오정구 삼정동 366-1,126.761660788164,37.523086805462,True,"{""completion_date"": null, ""elevators"": null, ""far"": 297.086, ""floors_down"": null, ""floors_up"": 9, ""gfa"": 87314.2, ""height"": 34.8, ""main_usage"": ""자동차관련시설"", ""parking"": ""옥내 482 / 옥외 39"", ""pnu"": ""4119610700103660001"", ""scr"": 48.4797, ""site_area"": 13329.6, ""structure"": ""철근콘크리트구조""}"
155,ast_668935b47b6b,이지스KORIF사모부동산 투자신탁12호,이지스KORIF사모부동산 투자신탁12호,롯데마트(나주),update_asset_name,domestic_excel_fund_code_match,update_existing_asset_master_location,True,112007,112007,이지스KORIF사모부동산 투자신탁12호,1,리테일,리테일,청산,전라남도 나주시 송월동 1106-2,4617010200111060002,126.713118507568,35.0132323136267,전라남도 나주시 송월동 1106-2,4617010200111060002,126.713118289029,35.0132329039111,geocoding_cache,building_cache.json,not_checked,,unknown,,same,same,same,same,True,True,True,True,True,False,False,5481.4,5963.07,판매시설,2012-04-26,4617010200111060002,5481.4,5963.07,판매시설,2012-04-26,57876,4617010200111060002,전라남도 나주시 송월동 1106-2,126.713118289029,35.0132329039111,True,"{""completion_date"": null, ""elevators"": null, ""far"": 108.87, ""floors_down"": null, ""floors_up"": 3, ""gfa"": 5967.41, ""height"": 16.0, ""main_usage"": ""판매시설"", ""parking"": ""옥내 83 / 옥외 0"", ""pnu"": ""4617010200111060002"", ""scr"": 74.44, ""site_area"": 5481.4, ""structure"": ""철근콘크리트구조""}"
156,ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),다산1,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),1,특별자산,특별자산,운용,전라남도 해남군 해남읍 복평리 995-7,4682025037109950007,126.538161600153,34.5652004185649,대저1동 1619,2644010100116190000,128.954717074,35.209673248,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,189.0,판매시설,,2644010100116190000,,189.0,판매시설,,58411,,전라남도 해남군 해남읍 복평리 995-7,126.538161665367,34.5652010866154,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 189.0, ""height"": 4.5, ""main_usage"": ""판매시설"", ""parking"": ""옥내 0 / 옥외 0"", ""pnu"": ""2644010100116190000"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""철근콘크리트구조""}"
157,ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),동서발전,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),2,특별자산,특별자산,운용,경상북도 예천군 은풍면 부초리 산44,4790043029200440000,128.450495775082,36.7285805664103,대저1동 1619,2644010100116190000,128.954717074,35.209673248,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,189.0,판매시설,,2644010100116190000,,189.0,판매시설,,58412,,경상북도 예천군 은풍면 부초리 산 44-1,128.450495709425,36.7285810242574,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 189.0, ""height"": 4.5, ""main_usage"": ""판매시설"", ""parking"": ""옥내 0 / 옥외 0"", ""pnu"": ""2644010100116190000"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""철근콘크리트구조""}"
158,ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),진이엔지,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),3,특별자산,특별자산,운용,충청북도 진천군 문백면 평산리 산54,4375033025200540000,127.477462066664,36.8024105189189,대저1동 1619,2644010100116190000,128.954717074,35.209673248,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,189.0,판매시설,,2644010100116190000,,189.0,판매시설,,58413,,충청북도 진천군 문백면 평산리 산 54,127.477462083436,36.8024109737305,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 189.0, ""height"": 4.5, ""main_usage"": ""판매시설"", ""parking"": ""옥내 0 / 옥외 0"", ""pnu"": ""2644010100116190000"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""철근콘크리트구조""}"
159,ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),현대산업쏠라5호,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),4,특별자산,특별자산,운용,경상북도 의성군 옥산면 입암리 9,4773033038100090000,128.842909332077,36.3958762237176,대저1동 1619,2644010100116190000,128.954717074,35.209673248,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,189.0,판매시설,,2644010100116190000,,189.0,판매시설,,58414,,경상북도 의성군 옥산면 입암리 7,128.843147572616,36.3958816468692,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 189.0, ""height"": 4.5, ""main_usage"": ""판매시설"", ""parking"": ""옥내 0 / 옥외 0"", ""pnu"": ""2644010100116190000"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""철근콘크리트구조""}"
160,ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),케이앤스틸테크놀로지,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),5,특별자산,특별자산,운용,경상북도 상주시 내서면 노류리 572-2,4725037029105720002,128.020691220829,36.3645499179998,대저1동 1619,2644010100116190000,128.954717074,35.209673248,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,189.0,판매시설,,2644010100116190000,,189.0,판매시설,,58415,,"경상북도 상주시 내서면 노류리 산141-1, 572-1, 모서면 대포리 산20-5",,,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 189.0, ""height"": 4.5, ""main_usage"": ""판매시설"", ""parking"": ""옥내 0 / 옥외 0"", ""pnu"": ""2644010100116190000"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""철근콘크리트구조""}"
161,ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),리에너지,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),6,특별자산,특별자산,운용,경상북도 상주시 사벌국면 용담리 산42-1,4725032526200420001,128.218246198146,36.4863548646006,대저1동 1619,2644010100116190000,128.954717074,35.209673248,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,189.0,판매시설,,2644010100116190000,,189.0,판매시설,,58416,,경상북도 상주시 사벌국면 용담리 산 42-1,128.218246150322,36.4863553447739,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 189.0, ""height"": 4.5, ""main_usage"": ""판매시설"", ""parking"": ""옥내 0 / 옥외 0"", ""pnu"": ""2644010100116190000"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""철근콘크리트구조""}"
162,ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),지우태양광,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),7,특별자산,특별자산,운용,경상남도 산청군 산청읍 내수리 산49-1,4886025029200490001,127.915850592278,35.4334179495002,대저1동 1619,2644010100116190000,128.954717074,35.209673248,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,189.0,판매시설,,2644010100116190000,,189.0,판매시설,,58417,,경상남도 산청군 산청읍 내수리 산 49-1,127.915850281403,35.4334184893568,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 189.0, ""height"": 4.5, ""main_usage"": ""판매시설"", ""parking"": ""옥내 0 / 옥외 0"", ""pnu"": ""2644010100116190000"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""철근콘크리트구조""}"
163,ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),에스지,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),8,특별자산,특별자산,운용,경기도 연천군 중면 합수리 122,4180037026101220000,127.053403053374,38.1678164523042,대저1동 1619,2644010100116190000,128.954717074,35.209673248,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,189.0,판매시설,,2644010100116190000,,189.0,판매시설,,58418,,경기도 연천군 중면 합수리 122,127.053402835629,38.1678167415454,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 189.0, ""height"": 4.5, ""main_usage"": ""판매시설"", ""parking"": ""옥내 0 / 옥외 0"", ""pnu"": ""2644010100116190000"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""철근콘크리트구조""}"
164,ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),케이앤씨벨에포크,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),9,특별자산,특별자산,운용,전라남도 진도군 지산면 와우리 137-3,4690035030101370003,126.145784395077,34.4273962344761,대저1동 1619,2644010100116190000,128.954717074,35.209673248,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,189.0,판매시설,,2644010100116190000,,189.0,판매시설,,58419,,전라남도 진도군 지산면 와우리 137-3,126.145784212296,34.4273968869183,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 189.0, ""height"": 4.5, ""main_usage"": ""판매시설"", ""parking"": ""옥내 0 / 옥외 0"", ""pnu"": ""2644010100116190000"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""철근콘크리트구조""}"
165,ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),케이에이치테크단북1호,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),10,특별자산,특별자산,운용,경상북도 예천군 풍양면 흥천리 356,4790041024103560000,128.321153420258,36.5046457796687,대저1동 1619,2644010100116190000,128.954717074,35.209673248,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,189.0,판매시설,,2644010100116190000,,189.0,판매시설,,58420,,"경상북도 예천군 풍양면 홍천리 356, 357, 390",,,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 189.0, ""height"": 4.5, ""main_usage"": ""판매시설"", ""parking"": ""옥내 0 / 옥외 0"", ""pnu"": ""2644010100116190000"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""철근콘크리트구조""}"
166,ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),미션,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),11,특별자산,특별자산,운용,경상북도 영주시 조와동 346,4721011000103460000,128.626195302659,36.8736398842617,대저1동 1619,2644010100116190000,128.954717074,35.209673248,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,189.0,판매시설,,2644010100116190000,,189.0,판매시설,,58421,,경상북도 영주시 조와동 346,128.626195223085,36.8736403288388,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 189.0, ""height"": 4.5, ""main_usage"": ""판매시설"", ""parking"": ""옥내 0 / 옥외 0"", ""pnu"": ""2644010100116190000"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""철근콘크리트구조""}"
167,ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),윈즈에너지,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),12,특별자산,특별자산,운용,경상북도 영주시 조와동 346,4721011000103460000,128.626195302659,36.8736398842617,대저1동 1619,2644010100116190000,128.954717074,35.209673248,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,189.0,판매시설,,2644010100116190000,,189.0,판매시설,,58422,,경상북도 영주시 조와동 346,128.626195223085,36.8736403288388,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 189.0, ""height"": 4.5, ""main_usage"": ""판매시설"", ""parking"": ""옥내 0 / 옥외 0"", ""pnu"": ""2644010100116190000"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""철근콘크리트구조""}"
168,ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),이큐에너지,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),13,특별자산,특별자산,운용,경상북도 영주시 조와동 346,4721011000103460000,128.626195302659,36.8736398842617,대저1동 1619,2644010100116190000,128.954717074,35.209673248,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,189.0,판매시설,,2644010100116190000,,189.0,판매시설,,58423,,경상북도 영주시 조와동 346,128.626195223085,36.8736403288388,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 189.0, ""height"": 4.5, ""main_usage"": ""판매시설"", ""parking"": ""옥내 0 / 옥외 0"", ""pnu"": ""2644010100116190000"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""철근콘크리트구조""}"
169,ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),소망,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),14,특별자산,특별자산,운용,충청남도 서천군 서면 원두리 산79-1,4477041025200790001,126.581342387506,36.1688014842476,대저1동 1619,2644010100116190000,128.954717074,35.209673248,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,189.0,판매시설,,2644010100116190000,,189.0,판매시설,,58424,,충청남도 서천군 서면 원두리 산 79-1,126.581342475573,36.168802003673,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 189.0, ""height"": 4.5, ""main_usage"": ""판매시설"", ""parking"": ""옥내 0 / 옥외 0"", ""pnu"": ""2644010100116190000"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""철근콘크리트구조""}"
170,ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),청수,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),15,특별자산,특별자산,운용,충청남도 서천군 서면 원두리 산79-1,4477041025200790001,126.581342387506,36.1688014842476,대저1동 1619,2644010100116190000,128.954717074,35.209673248,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,189.0,판매시설,,2644010100116190000,,189.0,판매시설,,58425,,충청남도 서천군 서면 원두리 산 79-1,126.581342475573,36.168802003673,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 189.0, ""height"": 4.5, ""main_usage"": ""판매시설"", ""parking"": ""옥내 0 / 옥외 0"", ""pnu"": ""2644010100116190000"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""철근콘크리트구조""}"
171,ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),봉산햇빛,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),16,특별자산,특별자산,운용,강원특별자치도 철원군 갈말읍 동막리 산166,5178025630201660000,127.312215136116,38.2394423378619,대저1동 1619,2644010100116190000,128.954717074,35.209673248,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,189.0,판매시설,,2644010100116190000,,189.0,판매시설,,58426,,강원특별자치도 철원군 갈말읍 동막리 산 166-1,127.312215172602,38.2394426585278,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 189.0, ""height"": 4.5, ""main_usage"": ""판매시설"", ""parking"": ""옥내 0 / 옥외 0"", ""pnu"": ""2644010100116190000"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""철근콘크리트구조""}"
172,ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),행암에너지일호,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),17,특별자산,특별자산,운용,충청남도 천안시 동남구 동면 401-8,4413137000104010008,127.349987101045,36.8097902273754,대저1동 1619,2644010100116190000,128.954717074,35.209673248,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,189.0,판매시설,,2644010100116190000,,189.0,판매시설,,58427,,충청남도 천안시 동남구 동면 행암리 401-8,127.3499868511,36.809790645171,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 189.0, ""height"": 4.5, ""main_usage"": ""판매시설"", ""parking"": ""옥내 0 / 옥외 0"", ""pnu"": ""2644010100116190000"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""철근콘크리트구조""}"
173,ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),도원에너지,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),18,특별자산,특별자산,운용,경상남도 하동군 양보면 감당리 산85-1,4885038023200850001,127.829534398816,35.0825899467748,대저1동 1619,2644010100116190000,128.954717074,35.209673248,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,189.0,판매시설,,2644010100116190000,,189.0,판매시설,,58428,,경상남도 하동군 양보면 감당리 산 85-1,127.82953436791,35.0825905534168,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 189.0, ""height"": 4.5, ""main_usage"": ""판매시설"", ""parking"": ""옥내 0 / 옥외 0"", ""pnu"": ""2644010100116190000"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""철근콘크리트구조""}"
174,ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),솔빛에너지,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),19,특별자산,특별자산,운용,경상남도 함안군 군북면 장지리 659,4873032030106590000,128.335500235149,35.299076463718,대저1동 1619,2644010100116190000,128.954717074,35.209673248,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,189.0,판매시설,,2644010100116190000,,189.0,판매시설,,58429,,경상남도 함안군 군북면 장지리 659,128.33550030293,35.2990769768325,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 189.0, ""height"": 4.5, ""main_usage"": ""판매시설"", ""parking"": ""옥내 0 / 옥외 0"", ""pnu"": ""2644010100116190000"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""철근콘크리트구조""}"
175,ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),에스와이솔라,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),20,특별자산,특별자산,운용,부산광역시 강서구 대저1동 1619,2644010100116190000,128.954259138838,35.2131309772713,대저1동 1619,2644010100116190000,128.954717074,35.209673248,geocoding_cache,building_cache.json,not_checked,,unknown,,different,same,different,different,True,True,True,True,True,True,False,,189.0,판매시설,,2644010100116190000,,189.0,판매시설,,58430,2644010100116190000,대저1동 1619,128.954717074,35.209673248,True,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 189.0, ""height"": 4.5, ""main_usage"": ""판매시설"", ""parking"": ""옥내 0 / 옥외 0"", ""pnu"": ""2644010100116190000"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""철근콘크리트구조""}"
176,ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),에이치엠솔라1,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),21,특별자산,특별자산,운용,강원특별자치도 원주시 문막읍 반계리 2255-2,5113025029122550002,127.798699195572,37.2977858883412,대저1동 1619,2644010100116190000,128.954717074,35.209673248,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,True,True,True,,189.0,판매시설,,2644010100116190000,,189.0,판매시설,,58431,5113025029122550002,강원특별자치도 원주시 문막읍 반계리 2255-2,127.798699187274,37.2977862965336,True,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 189.0, ""height"": 4.5, ""main_usage"": ""판매시설"", ""parking"": ""옥내 0 / 옥외 0"", ""pnu"": ""2644010100116190000"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""철근콘크리트구조""}"
177,ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),이에스에이치12,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),22,특별자산,특별자산,운용,전라남도 광양시 광양읍 세풍리 2224,4623025034122240000,127.596397170066,34.8966180963216,대저1동 1619,2644010100116190000,128.954717074,35.209673248,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,True,True,True,,189.0,판매시설,,2644010100116190000,,189.0,판매시설,,58432,4623025034122240000,전라남도 광양시 광양읍 세풍리 2224,127.596397155015,34.8966187216681,True,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 189.0, ""height"": 4.5, ""main_usage"": ""판매시설"", ""parking"": ""옥내 0 / 옥외 0"", ""pnu"": ""2644010100116190000"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""철근콘크리트구조""}"
178,ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),지티씨솔라13호,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),23,특별자산,특별자산,운용,강원특별자치도 화천군 사내면 용담리 602,5179034024106020000,127.537474128221,38.0836900241721,대저1동 1619,2644010100116190000,128.954717074,35.209673248,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,189.0,판매시설,,2644010100116190000,,189.0,판매시설,,58433,,강원특별자치도 화천군 사내면 용담리 602,127.537473866627,38.083690321283,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 189.0, ""height"": 4.5, ""main_usage"": ""판매시설"", ""parking"": ""옥내 0 / 옥외 0"", ""pnu"": ""2644010100116190000"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""철근콘크리트구조""}"
179,ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),강구16호,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),24,특별자산,특별자산,운용,경상북도 안동시 길안면 현하리 1115-19,4717039033111150019,128.842429765427,36.4285764602799,대저1동 1619,2644010100116190000,128.954717074,35.209673248,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,189.0,판매시설,,2644010100116190000,,189.0,판매시설,,58434,,경상북도 안동시 길안면 현하리 1115-19,128.842429666407,36.4285769432021,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 189.0, ""height"": 4.5, ""main_usage"": ""판매시설"", ""parking"": ""옥내 0 / 옥외 0"", ""pnu"": ""2644010100116190000"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""철근콘크리트구조""}"
