fund_id,short_name,fund_name,vehicle_type,holding_type,fund_form,multi_class_type,aum_inclusion_flag,status,aggregate_asset_names,aggregate_beneficiary_names,aggregate_lender_names,source_row_number,row_hash
112047,48호,이지스사모부동산투자신탁48호,Fund,일반펀드,일반펀드,일반,Y,청산,남악신도시 복합쇼핑몰,"삼성증권, 아이비케이투자증권, 중소기업은행, 지에스리테일",미정,47,0c7645a2d491e7bd097a02c286dc76e7b7f1422d562bbb2f918629d4adf40c6e
112048,47호,이지스일반사모부동산투자신탁47호(운용),Fund,모펀드,수익차등(운용),수익차등,Y,운용,신라스테이해운대,"엔에이치투자증권, 이지스리얼에셋일반사모부동산투자신탁제1호","KDB산은캐피탈, 메트라이프생명보험, 신한은행, 제주은행",48,0bd10340d80fc7eb9f081222ac420fc6268d17c473eb90ee627c06e9c0cb0d45
112049,50호,이지스글로벌일반사모부동산투자신탁50호,Fund,일반펀드,일반펀드,일반,Y,운용,"Atlanta Office Midtown I, Atlanta Office Midtown II, Atlanta Office Midtown 주차빌딩","별정우체국연금관리단, 우정사업본부(보험), 우정사업본부(예금)",,49,130c7388a72507a2eff579e777374afe8acdaacbc128b26ead8fde9d5755b493
112050,46호,이지스해외간접PTELF사모부동산투자신탁제46호,Fund,일반펀드,일반펀드,일반,Y,청산,Prologis Targeted European Logistics Fund,,,50,470bc747ac23eccf919766323b927df20dda98f11e726d9cc199e2e353760e2e
112051,52호,이지스유럽재간접사모부동산투자신탁제52호,Fund,일반펀드,일반펀드,일반,Y,운용,Hines Poland Sustainable Income Fund,"과학기술인공제회, 이지스자산운용",,51,05ea51773fef37ea360e2db624c6a75cce861c379628b6958481d92135c95b5a
112052,49호,이지스사모부동산투자신탁49호,Fund,일반펀드,일반펀드,일반,Y,청산,우덕빌딩,,,52,067717b5f3f39404de8c0a2633f193c1aa79f72b22452e46a07dd751770a2c68
112053,54호,이지스사모부동산투자신탁54호,Fund,일반펀드,일반펀드,일반,Y,청산,영등포역 오피스텔 개발사업,,,53,bbf6b4087fdc78e67fc6b6039dc94ae2fc2501f02a2a18cca6f8e8d7fa8e8ef6
112054,55호,이지스리테일제55호사모부동산투자유한회사,Fund,일반펀드,일반펀드,일반,Y,청산,"롯데마트대덕점, 롯데마트(제주), 롯데팩토리아울렛(인천)",,,54,65d2b4b273df3b7c926648fca418e014a42682c499d967850967732d7276e649
112055,59호,이지스일반사모부동산투자신탁59호,Fund,일반펀드,일반펀드,일반,Y,청산,씨티플라자,"AP SG 9 PTE.LTD., 삼성생명보험",삼성생명,55,50059a206987cd08ddc690972f70d2661051a068b842ebf1f1ac7a20e463ab1c
112056,64호,이지스사모부동산투자신탁64호,Fund,일반펀드,일반펀드,일반,Y,청산,롯데마트(포항),,,56,53e8d83940211f2170fcc5f6592afb365690400c87c14d5c7e7290511bc09cce
112057,21호,이지스해외간접DCVR사모부동산투자신탁21호,Fund,일반펀드,일반펀드,일반,Y,운용,Colony Distressed Credit Fund IV,"군인공제회, 전문건설공제조합, 케이비손해보험, 하나생명보험, 한국교직원공제회",,57,29701e5e8d3ce19237454501d45e2b1adfa62da1e707f03f7b7834d8009b615a
112058,56호,이지스글로벌사모부동산투자신탁56호,Fund,일반펀드,일반펀드,일반,Y,운용,Vienna Office & Retail Wien Mitte,"우정사업본부(예금), 전문건설공제조합, 현대차정몽구재단, 현대차증권",,58,8d98be9c55ae999f11315914e6f588ff8251e439080ded019b44ed7ad3919477
112059,61호,이지스일반사모부동산투자신탁61호,Fund,일반펀드,일반펀드,일반,Y,청산,수송스퀘어,"Morgan stanley, 디앤디프라퍼티","삼성생명, 새마을금고중앙회",59,b04fd6af6ba8217f1614fe2bc47013c732fcd41137a839e90ecf85beab3151f5
112060,66호,이지스KORIF66호,Fund,,해당없음,,N,미설정,,,,60,81347618118ae5e3499f1fd68414ddb55cf1efa8f41d6ae0f9b52286c9168a64
112061,67호,이지스제67호사모부동산투자유한회사,Fund,일반펀드,일반펀드,일반,Y,청산,,,,61,ebbf3cac587f1b168a85290bcafe51b5e0525a63e62fdfb2beefb2d94ad7b3c1
112062,63호,이지스KORIF63호,Fund,,해당없음,,N,미설정,,,,62,e1c443f2138bdc97068529886885537ce27c032cef8beb0fc17ba0aee5e6ac9c
112063,70호,이지스글로벌일반사모부동산투자신탁70호,Fund,일반펀드,일반펀드,일반,Y,청산,Washington D.C. Washington Square Mezzanine Loan,우정사업본부(예금),,63,cd9c1792907ab897e2568cf56cbe014b0c4f4422c333e533c0e3eaee604db264
112064,79호,이지스전문투자형사모부동산투자신탁79호,Fund,일반펀드,일반펀드,일반,Y,운용,쌈지길,"개인투자자, 담배인삼공제회, 썬트리, 아이엠에셋자산운용제1호펀드, 아이엠에셋자산운용제2호펀드, 아이엠에셋자산운용제3호펀드, 이지스자산운용, 현대인베스트먼트자산운용㈜ 1호 펀드",MG새마을금고,64,0cd4d91afae8e8518166880c336c9ae740ec86db39aa3aa6f282403169b57a0c
112065,75호,이지스글로벌일반사모부동산투자신탁75호,Fund,일반펀드,일반펀드,일반,Y,청산,Miami Courvoisier Center Senior Loan,"DB손해보험, 산림조합중앙회, 케이디비생명보험, 케이비생명보험, 케이비손해보험",,65,85aa01fa04006ba5c6fa7b6ad668e5939808815ee463e748e8011245c2600840
112066,77호,이지스전문투자형사모부동산투자신탁77호,Fund,일반펀드,일반펀드,일반,Y,청산,PFV_Westwood 지분증권,,,66,5c961c71eb3259ce456b2a05c8b24162e2a4a6b10b575c595f5673af3f71b21b
112067,72호,이지스일반사모부동산투자신탁72호(운용),Fund,모펀드,수익차등(운용),수익차등,Y,운용,괌 웨스틴 호텔,"농협손해보험, 이지스자산운용, 해비치호텔앤드리조트","메리츠캐피탈, 메리츠화재해상보험",67,0b515dd236239503f66b5e283d3d239ddd5f562e487394f2c624de2e8e93149b
112068,60-1호,이지스글로벌일반사모부동산투자신탁60-1호,Fund,일반펀드,일반펀드,일반,Y,운용,New York 787 Seventh Avenue Mezzanine Loan,"DB생명보험, DB손해보험, 신한라이프생명보험, 케이비생명보험, 현대해상화재보험",,68,cd3046fbf8a7db2c621b3195396e37ab0019e67854ca111cd7eed76c8de83f43
112069,60-2호,이지스글로벌일반사모부동산투자신탁60-2호,Fund,일반펀드,일반펀드,일반,Y,운용,New York 787 Seventh Avenue Mezzanine Loan,"DB생명보험, DB손해보험, 신한라이프생명보험, 케이비생명보험, 현대해상화재보험",,69,c450356b8de51a88c34004650c2ce5e46acd346de160a111f2251b5ffb3ebfa5
112070,80호,이지스제80호사모부동산투자유한회사,Fund,일반펀드,일반펀드,일반,Y,청산,,,,70,62f7297c05c0ff4564ee576bc149922d97ae79c8698be96ece23f33ffe645aff
112071,81호,이지스제81호사모부동산투자유한회사,Fund,일반펀드,일반펀드,일반,Y,청산,종로타워,,,71,5dfcd3521d062da835c507c0a6d01b21c784a22fc741c2ba95834ef6305281a4
112072,73호,이지스영국전문투자형사모부동산투자신탁73호,Fund,일반펀드,일반펀드,일반,Y,청산,Nuveen UK Enhanced Debt Fund,,,72,7f8624d20ae4d1d129160289536e4deb4a1f2b1b672d38e40554ccd525703fb4
112073,78호,이지스글로벌전문투자형사모부동산투자신탁78호,Fund,일반펀드,일반펀드,일반,Y,청산,Dallas KPMG Plaza Senior Loan,,,73,e69d202ec9297e0d684fab52f80cb4acce533b7575bb874025e68a5ebcea2f5b
112074,57호,이지스유럽일반사모부동산투자신탁57호 (재간접형),Fund,일반펀드,일반펀드,일반,Y,운용,AXA Real Estate Development Venture IV,과학기술인공제회,,74,9a66a93720af652f92d69afa4bea8164ee038619855d094ffb50982c3b2321f9
112075,85호,이지스일반사모부동산투자신탁85호,Fund,일반펀드,일반펀드,일반,Y,청산,유림빌딩,"IRE Asia Lux Holdco 1 S.a.r.l., Invesco Investments(Bermuda)",,75,227e3b8fdaa01d39fef48eddcfe154c23eca94b8d002757e72297e46a93cd413
112076,84호,이지스글로벌전문투자형사모부동산투자신탁84호,Fund,일반펀드,일반펀드,일반,Y,청산,US BioMed Portfolio Senior Loan,,,76,1413b8c120a380a765e86cb818d00b7475715683601e7329e660ebfbf6111b16
112077,83호,이지스미국일반사모부동산투자신탁83호,Fund,일반펀드,일반펀드,일반,Y,운용,Washington D.C. Atlantic Building Senior Loan,"DB생명보험, DB손해보험, 농협생명보험, 케이디비생명보험, 케이비생명보험, 케이비손해보험",,77,3a7e42e98ba620457b05d77a2d77eea298bb31f34019c2f3d9e22e3433867d0b
112078,86호,이지스전문투자형사모부동산투자신탁86호,Fund,일반펀드,일반펀드,일반,Y,청산,순화타워,"넥서스인베스트먼트, 농협손해보험, 대한예장총회연금재단, 롯데손해보험, 메트라이프생명보험, 엠지손해보험, 이지스자산운용","NH농협손해보험, 롯데손해보험, 메트라이프생명보험, 한도대출",78,a2b38c7922898c2200ee7e76de226565be72c9f22e918a18ebcd364fbb443fe7
112079,99호,이지스KORIF99호,Fund,,해당없음,,N,미설정,,,,79,1bd9a663225e94405a44919e659ad093c755f219ea9f86cefd016737f4cef4e9
112080,92호,이지스제92호사모부동산투자유한회사,Fund,일반펀드,일반펀드,일반,Y,운용,업스퀘어,"M&G (APF 1 S.a.r.l), 디앤에스씨",M&G (APF 1 S.a.r.l),80,25a8ca38a8148350282e8b74a8429fa29ae39bfcb5ee986f2f29c4c6207b074a
112081,102호,이지스E코크렙6호전문투자형사모투자신탁102호,Fund,일반펀드,일반펀드,일반,Y,청산,"NC백화점(야탑), 뉴코아아울렛(평촌), 뉴코아아울렛(일산)",,,81,d3cce289aa888ac11aefb23badb2f938e8b4fe1887c57bc21bb80a74169324aa
112082,NPL1호,이지스NPL일반사모부동산투자신탁1호,Fund,일반펀드,일반펀드,일반,Y,청산,부실채권을 기초자산으로 하는 SPC의 출자지분 및 사채,"교보생명보험, 농업협동조합중앙회, 농협생명보험, 농협손해보험, 대한지방행정공제회, 서울보증보험, 이지스자산운용, 한화손해보험, 흥국생명보험","NH농협손해보험, 교보생명, 이지스NPL전문투자형사모부동산투자신탁제1-1호, 흥국생명보험",82,992a25e8f89bd4a4476d15a0adce443d34f345ea71222495e482abfeda3fe0fa
112083,95-1호,이지스전문투자형사모부동산투자신탁제95-1호,Fund,,해당없음,,N,미설정,,,,83,b45f99a8dce82d454f99090de11a010883b476ced0569a74ec0fce10a7d223ca
112084,95-2호,이지스전문투자형사모부동산투자신탁제95-2호,Fund,,해당없음,,N,미설정,,,,84,ae4e9e892b3dd89eb42d3ba1da98ffcbb05bc8d7e84834431ac6f5ed7fa034a4
112085,103호,이지스제103호전문투자형사모부동산투자유한회사,Fund,모펀드,멀티클래스(운용),클래스,Y,운용,평촌G스퀘어,"GIC, 국민연금공단, 주택도시보증공사(주택도시기금)","광주은행, 국민은행, 신한은행, 우리은행, 전북은행, 중국건설은행, 케이디비산업은행, 케이비증권",85,920250ae7d5526ad5bc9b0f66e23c9f0f12d308522b47489f0fd7df847daaa98
112086,90호,이지스제90호전문투자형사모부동산투자유한회사,Fund,일반펀드,일반펀드,일반,Y,운용,신도림핀포인트,"개인투자자, 이지스자산운용, 핀포인트","광주은행, 신한은행, 신협(인천치과의사신용협동조합), 우리은행, 전북은행",86,38bf137229e14efbcee51e3a1e9d3fd5afd3229ce22583d7bb834a5e4de60a7d
112087,108호,이지스전문사모부동산투자신탁108호,Fund,,해당없음,,N,미설정,,,,87,b972216484e0bea16970b566561e1d8d4c5f83a69a0e0306ad3e52aaad653050
112088,107호,이지스코어오피스제107호공모부동산투자회사,Fund,,해당없음,,N,미설정,,,,88,0077ff01e4b19be1a3cd38a8c7f0c566740658a16cd4e1e1bb48ccff95a50f6e
112089,103호(A),이지스제103호전문투자형사모부동산투자유한회사(Class A),Fund,자펀드,클래스펀드,클래스,Y,운용,평촌G스퀘어,,,89,e84dc8441c889a83b5636fd0117b85b69c46745aa485dde29a3ff055d3ea749d
112090,103호(B),이지스제103호전문투자형사모부동산투자유한회사(Class B),Fund,자펀드,클래스펀드,클래스,Y,운용,평촌G스퀘어,,,90,f76761fc8924401c874ec8c2c026999cbd1ba04348e4b39d8e683926761612a6
112091,96호,이지스전문사모부동산투자신탁96호,Fund,,해당없음,,N,미설정,,,,91,53f79944d81b711622625762a0c55c7f3cd3731041a30c15d938370d25930b8c
112092,98호,이지스미국일반사모부동산모투자신탁98호,Fund,모펀드,모펀드,일반,Y,운용,Washington D.C. Woodies Building Senior Loan,,,92,495667f9b7ab257ce11196b8a2a441a60625cdfbb659e8881c9c80072b13fe92
112093,89호,이지스유럽코어일반사모부동산투자신탁제89호,Fund,일반펀드,일반펀드,일반,Y,운용,"Hamburg Office Fleet II, Brussels Office Brederode, Barcelona Office Fontanella, Prague Office Praga Studios, Paris Office Louis David","개인(강영구), 대한지방행정공제회, 이지스자산운용",,93,6e01f22a5fd7847a3e3e8222ef594c19d457646d205cacd6ce3c77a99d03792d
112094,101호,이지스글로벌일반사모부동산투자신탁 101호,Fund,일반펀드,일반펀드,일반,Y,청산,GLP U.S. Income Partners III,사립학교교직원연금공단,,94,ee6e4a61a585ef35256e9449b0bc58995f4a2fb95b33742db9ec51f7d10bffea
112095,109호,이지스글로벌일반사모부동산모투자신탁109호,Fund,모펀드,모펀드,일반,Y,운용,New York Office 85 Tenth Avenue Senior Loan,,,95,6820ba3a34c844c30a802e8334e86aad09478548219dd35240ff17a0646a8f05
112096,104호,이지스제104호전문투자형사모부동산투자유한회사,Fund,일반펀드,일반펀드,일반,Y,청산,T타워,,,96,c44382d47ba0a6ef0c14feb9e0a7522f646e3ba793473e55baa6870f817fe09b
112097,109-1호,이지스글로벌일반사모부동산자투자신탁109-1호,Fund,자펀드,자펀드,일반,Y,운용,New York Office 85 Tenth Avenue Senior Loan,"농협생명보험, 신용협동조합중앙회, 하나손해보험",,97,2a1affbfe82df6e77bc8fedb62f4a8344be27e182149662f1d7c8cf542be8828
112098,109-2호,이지스글로벌일반사모부동산자투자신탁109-2호,Fund,자펀드,자펀드,일반,Y,운용,New York Office 85 Tenth Avenue Senior Loan,"신용협동조합중앙회, 신한라이프생명보험, 케이비손해보험",,98,b545fb4899806fec3857814da13a00e643db0b191c4287974eaaae13e3fa3a91
112099,113호,이지스하남미사전문투자형사모부동산투자신탁113호,Fund,일반펀드,일반펀드,일반,Y,청산,하남미사우성르보아파크,,,99,87b54f64790f573d83cb9a75f199e8af862773fae07eb741d385a64c705ea20e
112100,87호,이지스일반사모투자신탁87호,Fund,일반펀드,일반펀드,일반,Y,운용,스타필드(고양),국민연금공단,,100,2f6ade54f973145ee45450aa4dae6595a39f1bed54cacb1ccba7141ff70386da
112101,100호,이지스일반사모부동산투자신탁100호,Fund,일반펀드,일반펀드,일반,Y,청산,마제스타시티타워1,"IRE Asia Lux Holdco 1 S.a.r.l., Invesco Investments(Bermuda)",삼성화재,101,a87614dde5c8f9c15475fce50ea92f58defddd5aaece5fff5331eba733da4dff
112102,98-1호,이지스미국일반사모부동산자투자신탁98-1호,Fund,자펀드,자펀드,일반,Y,운용,Washington D.C. Woodies Building Senior Loan,"교보생명보험, 신한라이프생명보험, 케이비손해보험",,102,62daa0f2cf8506c03475fe088c7d1564fd40cc62f5fa2b7af084d582fa9ec819
112103,98-2호,이지스미국일반사모부동산자투자신탁98-2호,Fund,자펀드,자펀드,일반,Y,운용,Washington D.C. Woodies Building Senior Loan,"농협생명보험, 케이디비생명보험, 한화생명보험",,103,8c1d83c9565d3f6b4a8123fc61936c5d7ec47ed9c69cf1e6ef68d62d616f3844
112104,97호,이지스일반사모부동산투자신탁97호,Fund,모펀드,수익차등(운용),수익차등,Y,운용,태평로빌딩,"삼성화재, 연초생산안정화재단, 이지스레지던스리츠, 이지스밸류플러스리츠","새마을금고중앙회, 아이비케이캐피탈, 현대해상화재보험",104,f5aaeb5e90c7195a34f5b388abe2bb5afe93aef3d8e9dcc9e3bba53b74d73c75
112105,97호(F),이지스전문투자형사모부동산투자신탁97호(Class F),Fund,자펀드,수익차등(수익권),수익차등,Y,미설정,,,,105,875c2f3074b6541193ce0eae38c0382fa86a6e15ee75dc67e0e3f0e1acd90327
112106,97호(C),이지스전문투자형사모부동산투자신탁97호(Class C),Fund,자펀드,수익차등(수익권),수익차등,Y,미설정,,,,106,d4df39afa64ddcce1f7e0b1f7c469034c777b9f01478dfd65a6b3899aebe5a07
112107,115호,이지스전문투자형사모투자신탁115호(재간접형),Fund,일반펀드,일반펀드,일반,Y,청산,102호 수익증권(재간접),,,107,114ae8645687cd9f974c83a939026556f2b9e4129ccbd48193d68eeac4bdd0c6
112108,112호,이지스글로벌전문투자형사모부동산투자신탁112호,Fund,일반펀드,일반펀드,일반,Y,청산,LasVegas The Cosmopolitan Hotel Junior Mezzanine Loan,,,108,9abda0c0730f7badde61306f953cd5054241ef4e2355be5412b2a3425633aabe
112109,114호,이지스제114호전문투자형사모부동산투자유한회사,Fund,일반펀드,일반펀드,일반,Y,운용,부산송정물류센터,"BCS NL B.V., BCS NL C.V., 개인(장은혜), 이지스자산운용","대신저축은행, 스카이저축은행, 유아이제삼십칠차유동화전문유한회사",109,898c87822dfb7aa051414aa38fec2b2a89c58c4d46822f497fdfa16be50ceb09
112110,117호,이지스코어오피스공모부동산투자신탁제117호,Fund,모펀드,멀티클래스(운용),클래스,Y,청산,바른빌딩,,,110,cc3a9d0331aae0f1a28d3615498d11d8b5d0bf321d3db81947a180ce97569b2b
112111,117호(A),이지스코어오피스공모부동산투자신탁제117호(Class A),Fund,자펀드,클래스펀드,클래스,Y,청산,,,,111,7074aecf7166d3704bec05289d4d6615a30863709fe65af0a9f6b10ae6fcf421
112112,117호(F),이지스코어오피스공모부동산투자신탁제117호(Class F),Fund,자펀드,클래스펀드,클래스,Y,청산,,,,112,8fb7ebaae39532dc58bb7b92eae02ae8f3d92ce68958009ab03f47dec77dfdca
112113,95호,이지스글로벌전문투자형사모부동산투자신탁95호,Fund,일반펀드,일반펀드,일반,Y,청산,Shiba Park Building,,,113,6de56cce2ba23deaba6ba9ed250d19572b18cf6981eaf2c1b1924c9efa6088b2
112114,120호,이지스일반사모부동산투자신탁120호,Fund,일반펀드,일반펀드,일반,Y,운용,PFV_Lotus (지분증권),"Actis, 지에스리테일",,114,8b25d58a11e54f67bbef29dca00db5858be01e0562c77c0c0e0152b7f82fb9ee
112115,121호,이지스일반사모부동산투자신탁121호,Fund,일반펀드,일반펀드,일반,Y,운용,PFV_Lotus (사채),"삼성화재, 아이비케이투자증권",,115,a9333dbcc0946e17ffef7399285f15ecfa4c978c203650758fdac4418272c501
112116,119호,이지스미국일반사모부동산투자신탁119호,Fund,일반펀드,일반펀드,일반,Y,청산,Newark Two Riverfront Plaza Senior B-Note Loan (Panasonic),,,116,7009c0f013e52c542b6a155bd2270d5725ce5b1ddc5e976c9c9668920af8f9f7
112117,118호,이지스전문투자형사모투자신탁118호,Fund,일반펀드,일반펀드,일반,Y,청산,진해오션리조트 선순위 대출,,,117,5f40c2d54bcb4fa52dac0c5179a08ce4709765b514d4f1d229bd8428aef7f9c7
112118,124호,이지스전문투자형사모투자신탁124호,Fund,일반펀드,일반펀드,일반,Y,청산,LS용산타워,,,118,c8288130061bb4946c384ccf0ed7c82b8beb12e1c33f07d164c9b2896fa21ef5
112119,105호(운용),이지스전문투자형사모부동산투자신탁105호 (운용),Fund,,해당없음,,N,미설정,,,,119,765d762499b4950ac3e1710485e3bcc0a5c5d03b368d7c7561666a13840ba1bc
112120,105호(A),이지스전문투자형사모부동산투자신탁105호 (Class A),Fund,,해당없음,,N,미설정,,,,120,02ba961e174bfce60ff97d04e8f3e7048cdbf8521e6a04efc4ea88e890d74fda
112121,105호(C1),이지스전문투자형사모부동산투자신탁105호 (Class C1),Fund,,해당없음,,N,미설정,,,,121,ec03d2a198ba0b744d05cc4a554dc355756a9c2538c544cf5ed2f7cf9fda39da
112122,105호(C2),이지스전문투자형사모부동산투자신탁105호 (Class C2),Fund,,해당없음,,N,미설정,,,,122,fb7e3e16ee5621fd669cf6bd23461a4b3d47d1804a8054ea9baa1cbd43c2824b
112123,105호(C3),이지스전문투자형사모부동산투자신탁105호 (Class C3),Fund,,해당없음,,N,미설정,,,,123,3672bbcca1e9b36ad755e564fec9fa2468aaf91ea241049f534f93b48712139d
112124,NPL1-1호,이지스NPL전문투자형사모부동산투자신탁1-1호,Fund,일반펀드,일반펀드,일반,Y,청산,부실채권을 기초자산으로 하는 SPC 사채,,,124,c79678a3dca1c15e9af063f05208a0b78b2cf0b51973b8fc6ad1ce38270c7cc5
112125,46-1호,이지스유럽일반사모부동산투자신탁46-1호 (재간접형),Fund,일반펀드,일반펀드,일반,Y,청산,Prologis Targeted European Logistics Fund,,,125,e3bce83bc4bf8856dd6be5cc1a4f19880e3775c5ee4c7a1ecbb1aa72b705b983
112126,110호,이지스세운전문투자형사모부동산투자신탁110호,Fund,일반펀드,일반펀드,일반,Y,청산,"세운 6-3-1,2구역 도시환경정비사업",,,126,59721a7836ff668c463c9dff22f96319f26106ae3ddc11947d473d3266e5660d
112127,116호,이지스일반사모부동산모투자신탁116호,Fund,모펀드,모펀드,일반,Y,운용,아레나스양지물류센터,"고용노동부 산재보험기금, 신협중앙회, 주택도시보증공사(주택도시기금), 코어플랫폼1호(Blind)","KB손해보험, NH농협생명보험, 미래에셋캐피탈, 삼성SRA국내담보대출일반사모부동산투자신탁4호, 신한은행",127,8c8a56e054f900bf6abfadb64f5f812c1acd60a1fe47cb1c9e0fe600e87eebbe
112128,코어1호,이지스코어플랫폼일반사모부동산자투자신탁제1호,Fund,자펀드,자펀드,일반,Y,운용,"아레나스양지물류센터, 시그니쳐타워, V플렉스, 포포인츠바이쉐라톤조선서울명동","SK디앤디, 개인(조갑주), 경찰공제회, 고용노동부 산재보험기금, 국민연금공단, 이지스자산운용 고유자금",,128,b9cde9af975e06c3133b97cbbd9f3a501c10d91857b31ac457e3f2f74005aa8c
112129,116-2호,이지스일반사모부동산자투자신탁116-2호,Fund,자펀드,자펀드,일반,Y,운용,아레나스양지물류센터,,,129,01365100dbba8d7e83085c80e5fdcbfa70076212f0069ec3931034035787a384
112130,116-3호,이지스일반사모부동산자투자신탁116-3호,Fund,자펀드,자펀드,일반,Y,운용,아레나스양지물류센터,,,130,b42666b5fe1fbb2c3c97efee863fb39808f8276390124181f6ea2c3079f599b3
112131,137호,이지스전문투자형사모투자신탁137호(재간접형),Fund,일반펀드,일반펀드,일반,Y,청산,118호 수익증권(재간접),,,131,0cc7804c9a9651a864ac89950620cff082d5d5ee649edce1ca87d260cb0139c4
112132,126호,이지스코어리테일부동산투자신탁126호,Fund,모펀드,멀티클래스(운용),클래스,Y,운용,홈플러스전주효자점,"국민은행, 케이비증권, 한화투자증권","SBI저축은행, 머큐리자산운용, 삼성생명",132,8827f51eea889fc67267507ac1360dce727be0d6dd1fcb7c02df1b3abb2c6daf
112133,126호(A),이지스코어리테일부동산투자신탁126호(Class A),Fund,자펀드,클래스펀드,클래스,Y,운용,홈플러스전주효자점,,,133,7a1971e93c34c0fd1d9dbcf5b15db06a2f1f2bccb374020e8fa01178b178cd87
112134,126호(C-i),이지스코어리테일부동산투자신탁126호(Class C-i),Fund,자펀드,클래스펀드,클래스,Y,운용,홈플러스전주효자점,,,134,8a50b6a5b325cd7145c2ced30f0badf6a560b0cf8aa90833ef0a23f0bfd7581d
112135,132호,이지스글로벌사모일반재간접대체투자신탁 132호,Fund,일반펀드,일반펀드,일반,Y,청산,Canyon Distressed Opportunity Fund II,,,135,9f1b95364550bc07213f1ef83772034b3e62b6140afc637c6d6681944059b555
112136,140호,이지스광명역세권전문투자형사모부동산투자신탁140호,Fund,일반펀드,일반펀드,일반,Y,청산,광명 역세권지구 복합시설 신축,,,136,e7be090add1583e8ada7a5c34abd2d4612c3a079d31649c83e913d09af211962
112137,73-1호,이지스영국전문투자형사모부동산투자신탁73-1호,Fund,일반펀드,일반펀드,일반,Y,청산,Nuveen UK Enhanced Debt Fund,,,137,a1242378fa1f8b6395ff434a78166fe762d2dccad1547b679b2854ff2a1c512b
112138,136호,이지스아시아일반사모부동산투자신탁136호 (재간접형),Fund,일반펀드,일반펀드,일반,Y,청산,J.P. Morgan Asia-Pacific Property Fund,,,138,5fc4a282f013834bf45277a5aaf14f910c913b86f4d8851a31e06d52377da275
112139,130호,이지스일반사모부동산모투자신탁제130호,Fund,모펀드,수익차등(운용),수익차등,Y,청산,시그니쳐타워,"이지스일반사모부동산자투자신탁제130-4호, 이지스일반사모부동산자투자신탁제130-5호","KB손해보험, MG새마을금고대주단, 국민은행, 더케이저축은행, 산림조합중앙회, 삼성SRA국내담보대출일반사모부동산투자신탁제5호, 삼성화재, 수협은행, 스탠다드차타드은행, 신한은행, 신한캐피탈, 아이비케이캐피탈, 케이비시그니쳐제일차유한회사, 케이비캐피탈, 현대캐피탈, 현대커머셜",139,bad82a80ca921df104c247491469619ef8017bf6fe100a8d4bea2dbb69af632f
112140,130-2호,이지스일반사모부동산자투자신탁제130-2호,Fund,자펀드,자펀드,일반,Y,청산,시그니쳐타워,"고용노동부 산재보험기금, 국민연금공단",,140,66659a21a595f9e3fde69b170b8c5bb2391927297bf4aa2c37eb4b841967320b
112141,130-3호,이지스일반사모부동산자투자신탁제130-3호,Fund,자펀드,자펀드,일반,Y,청산,시그니쳐타워,주택도시보증공사(주택도시기금),,141,b8982329af2dc647befb570cd6c49ed77706d36fd72fd3e9df753734f6655cea
112142,134호,이지스전문투자형사모투자신탁134호(태양광1호),Fund,일반펀드,일반펀드,일반,Y,청산,태양광설비회사 대출채권,,,142,1ce888f7920c79fa013d2bd93a0566c7c358077373e2951546db93ef05fc8a2f
112143,106호,이지스랜드마크일반사모부동산투자신탁106호 (재간접형),Fund,일반펀드,일반펀드,일반,Y,운용,Ares Landmark Real Estate Partners VIII,과학기술인공제회,,143,a7a5bc2f0d78e52d49c1dd8a81eaf67abd4ecc2619e4338c2ba20c4588171f77
112144,125호,이지스일반사모부동산모투자신탁125호,Fund,모펀드,모펀드,일반,Y,운용,V플렉스,"이지스일반사모부동산자투자신탁제125-2호, 코어플랫폼1호(Blind)","KB손해보험, 메트라이프생명보험, 삼성생명",144,95fad1cfced49306b203a5d0b12a8151df917e62398fd2ba0abf5dbe0b30ba70
112145,138호,이지스미국전문투자형사모부동산투자신탁 138호,Fund,,해당없음,,N,미설정,,,,145,08006bfb8fc4ed530523c02ca8850c5e5fc2090806355b3dd381259581ed540d
112146,125-2호,이지스일반사모부동산자투자신탁제125-2호,Fund,자펀드,자펀드,일반,Y,운용,V플렉스,,,146,330d5b342a4c35e16682534ce6b9f6614546f1fa6ecd7682f11c51ca2c877203
112147,129호,이지스글로벌일반사모부동산투자신탁129호(재간접형),Fund,일반펀드,일반펀드,일반,Y,운용,Rockpoint Growth and Income Real Estate Fund II,"대한지방행정공제회, 현대해상화재보험",,147,e5ebbfc91badb078a67cef35016ed1aa4fc413d76a21bb0f6edd315a4a9a0958
112148,133호,이지스전문투자형사모부동산투자신탁133호,Fund,일반펀드,일반펀드,일반,Y,청산,판교 알파돔시티 비즈니스호텔,,,148,c242978e40de04b7bbc530b261145acb1562eb7ff4b4885b1657f6785b141151
112149,151호(3종),이지스제151호전문투자형사모부동산투자유한회사(3종),Fund,자펀드,수익차등(수익권),수익차등,Y,운용,부평 더샵센트럴시티 공공지원민간임대주택,,,149,89f58fc8717cdb132ea0855b81c4e7cb8b608dbea55c529e85329a8dd2181afd
112150,141호,이지스글로벌일반사모부동산투자신탁141호,Fund,일반펀드,일반펀드,일반,Y,청산,New York 1551 Broadway Mezzanine Loan,"수협중앙회, 신용협동조합중앙회, 케이비생명보험, 코리안리재보험, 한국증권금융",,150,1208f45de8292ada264f2847d075dce85d925f4934563a09bc458d59cf12a67f
