asset_id,canonical_name,pnu,status,missing_fields,fill_fields,item_count,selected_mgm_bldrgst_pk,new_floors_down,new_elevators,new_completion_date,new_site_area,new_scr,new_far,new_main_usage,new_structure,new_floors_up,new_parking,new_height,new_gross_floor_area
ast_938f03c98067,롯데마트(대전대덕),3020014600108870000,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10741100171544,1,2,,,,,,,,,,
ast_8b9207d29b9d,롯데마트(제주),5011012200107080000,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1276137666,2,4,,,,,,,,,,
ast_a60a75cb3e01,정동빌딩,1114016700100150005,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1003124386,5,11,,4200.3,59.43,658.59,업무시설,철근콘크리트구조,20,옥내 170 / 옥외 0,71.2,
ast_9fb48d4d8ce0,씨티센터타워,1114016100100240001,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1003114995,2,7,,2334.9,88.02,1484.9,업무시설,철근콘크리트구조,18,옥내 91 / 옥외 0,70.65,
ast_16a56a088f89,영등포역 오피스텔 개발사업,1156010200101430003,found,"site_area,gross_floor_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,gross_floor_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10201100239601,7,6,,2524.8,58.48,799.74,숙박시설,철근콘크리트구조,19,옥내 305 / 옥외 0,77.15,32054.8
ast_0dc44d526fb4,종로타워,1111013800100060000,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1002112321,6,8,,5007.9,39.86,721.2,업무시설,철골철근콘크리트구조,24,옥내 271 / 옥외 2,133.5,
ast_b257dd733dea,뉴코아아울렛(평촌),4117310400110390003,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1094185534,7,8,,,,,,,,,,
ast_40eb7f1348f6,뉴코아아울렛(일산),4128510500107970000,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,11041136123,7,6,,,,,,,,,,
ast_97638ebe48e2,수송스퀘어,1111012400100830001,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1002125292,6,8,,5275.0,42.33,598.83,업무시설,철근콘크리트구조,16,옥내 309 / 옥외 4,70.1,
ast_c8c2e5210765,쌈지길,1111012800100380000,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1002118084,2,1,,1503.2,59.65,144.7,제2종근린생활시설,철근콘크리트구조,4,옥내 1 / 옥외 0,16.0,
ast_05a1704bed45,유림빌딩,1144012100101650004,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10151100223611,2,2,,799.3,56.61,438.7,판매시설,철근콘크리트구조,10,옥내 42 / 옥외 2,45.75,
ast_56793c2827ee,순화타워,1114016800100660000,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1003124610,5,5,,1828.4,43.74,790.08,업무시설,철골철근콘크리트구조,20,옥내 96 / 옥외 0,85.52,
ast_12056ec44b17,NC백화점(야탑),4113510700103560000,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height",,0,,,,,,,,,,,,,
ast_11888bd81598,신도림핀포인트,1153010100103370000,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1018123473,5,24,,16529.0,55.43,659.98,업무시설,철근콘크리트구조,30,옥내 1272 / 옥외 429,102.8,
ast_2b8d6d15574a,태평로빌딩,1114016600101110000,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1003124333,6,7,,2893.4,40.03,953.88,업무시설,철골철근콘크리트구조,26,옥내 334 / 옥외 3,107.7,
ast_61465a8dd9a1,T타워,1114011800108270000,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10031100199712,6,14,,5346.1,47.7,999.0,업무시설,철골철근콘크리트구조,37,옥내 587 / 옥외 0,119.7,
ast_cd4e754af9e0,평촌G스퀘어,4117310400110390000,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10941100204538,8,27,,,,,,,,,,
ast_a36a0293fea2,하남미사우성르보아파크,4145010900110790000,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,11151100265418,6,9,,,,,,,,,,
ast_a81bf18a93d4,스타필드(고양),4128111200103700000,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",2,11041100325244,2,20,,,,,,,,,,
ast_23c79539e93e,LS용산타워,1117012500101910000,found,"site_area,gross_floor_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,gross_floor_area,scr,far,main_usage,structure,floors_up,floors_down,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",2,1004121271,4,,,11703.4,31.94,600.07356,제2종근린생활시설,일반철골구조,28,옥내 484 / 옥외 101,121.645,105491.61
ast_3048a53624b2,홈플러스전주효자점,5211114000104310005,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,11861100222286,3,2,,,,,,,,,,
ast_84c4e6c8e0bf,광명 역세권지구 복합시설 신축,4121010600105080004,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10981100229025,5,5,,,,,,,,,,
ast_af5f71776ae0,바른빌딩,1168010600109450027,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10241100196547,6,3,,915.3,59.69,790.63,업무시설,철골철근콘크리트구조,15,옥내 61 / 옥외 0,49.2,
ast_f40e9a6c4433,PFV_Lotus (사채),1111012800101550002,found,"site_area,gross_floor_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,gross_floor_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10021100217365,4,11,,5853.22,58.91,473.58,숙박시설,철골철근콘크리트구조,13,옥내 120 / 옥외 2,44.96,45284.0
ast_02870a4cfd6e,시그니쳐타워,1114011000100990000,found,"site_area,gross_floor_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date","site_area,gross_floor_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10031100205574,6,16,2011-06-29,6937.6,59.95,923.53,업무시설,철골철근콘크리트구조,17,옥내 436 / 옥외 0,75.24,99997.1
ast_7e9acc299d06,V플렉스,1168010500101570027,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1024110178,7,4,,1691.4,59.66,1027.28,업무시설,철골철근콘크리트구조,19,옥내 200 / 옥외 3,83.5,
ast_7fe8561ccfd3,부산 수영구 광안동 98-1외 7필지 오피스텔 PF대출,2650010400100980001,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10411100220310,6,4,,,,,,,,,,
ast_9855c32af978,지엘가산메트로 주식회사,1154510100100600029,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10191100263327,5,5,,8247.0,59.92,487.53,공장,철골철근콘크리트구조,10,옥내 273 / 옥외 14,59.92,
ast_6943582c5ffa,명동청휘빌딩,1114012700100330001,found,"site_area,scr,far,floors_down,elevators,parking,height","site_area,scr,far,floors_down,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,100315216,2,,,496.5,86.62,1079.28,,,,,46.4,
ast_251d0a3de508,고양시 화정동 아이씨티일산,4128112300111480006,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,11041100406784,7,4,,,,,,,,,,
ast_0c68bbfd7099,제주 연동 오피스텔,5011013700102610023,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,12761100406121,4,5,,,,,,,,,,
ast_95bd0edf061a,라마다서울호텔 담보대출,1168010500101120005,found,"site_area,gross_floor_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,gross_floor_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",2,1024110856,3,9,,0.0,0.0,0.0,숙박시설,철근콘크리트구조,12,,40.4,28602.84
ast_86b73cdb75eb,건대몰오브K,1121510500100090004,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10061100240089,3,4,,2982.5,59.95,198.17,제2종근린생활시설,철골철근콘크리트구조,4,옥내 168 / 옥외 0,33.6,
ast_b3db1f189553,센터필드,1168010100106760000,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10241100296843,7,55,,18489.7,37.28,880.92,업무시설,철골철근콘크리트구조,36,옥내 889 / 옥외 0,158.9,
ast_470c38b64eb9,애월 복합관광단지 개발,5011025331100170006,found,"floors_down,elevators","floors_down,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",3,12761100230874,0,,,,,,,,,,,
ast_8574787ff3ec,성수 빅트라이앵글B/L(이지스성수PF재구조화 2종 수익증권),1120011500102680002,not_found,"scr,far,structure,floors_up,floors_down,elevators,parking,height",,0,,,,,,,,,,,,,
ast_ede5ff41c84e,드웰동대문,1123010900103190012,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,100718608,2,2,,968.0,40.43,377.06,숙박시설,철근콘크리트구조,10,옥내 39 / 옥외 1,33.55,
ast_33b7088ae1e9,아레나스영종,2811014800113280001,found,"floors_down,elevators,completion_date","floors_down,elevators,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",7,10541100261609,0,12,2021-01-22,,,,,,,,,
ast_bec58069f5fb,동탄센터포인트몰,4159710200100960000,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",4,11241100269101,4,7,,,,,,,,,,
ast_6384991ee54c,잭니클라우스GC 단독주택부지 담보신탁 1순위 우선수익권 담보부대출,2818510600101170091,found,"floors_down,elevators,completion_date","floors_down,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1000000000000004508467,1,,2024-10-22,,,,,,,,,
ast_8645e842633c,오투타워,1156011000100230006,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,102017000,7,12,,3176.0,53.19,830.28,업무시설,철근콘크리트구조,23,옥내 291 / 옥외 0,134.5,
ast_1a8c0ab8b13b,SK명동빌딩,1114012600100590005,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,100315109,4,10,1975-10-20,4240.42,67.198768,674.68411,업무시설,철골철근콘크리트구조,19,옥내 98 / 옥외 0,72.02,
ast_79be067b7ddd,강남구 역삼동 오피스텔 및 근린생활시설 신축사업,1168010100106050017,found,"site_area,gross_floor_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date","site_area,gross_floor_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10241100298403,5,3,2021-04-23,1074.0,54.61,796.09,업무시설,철근콘크리트구조,17,옥내 185 / 옥외 0,74.89,12986.17
ast_07e49a3487e7,강동 성내 역세권 청년주택,1174010800104310013,found,"site_area,gross_floor_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date","site_area,gross_floor_area,scr,far,main_usage,structure,floors_up,floors_down,parking,height,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1026122109,0,,2007-10-04,204.8,55.24,179.72,공동주택,철근콘크리트구조,5,옥내 4 / 옥외 1,14.45,368.07
ast_66c76bd0edbb,파주 운정지구 오피스 개발사업,4148012200114330000,found,"floors_down,elevators,completion_date","floors_down,elevators,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,11201100433440,2,5,2021-01-08,,,,,,,,,
ast_cc17ca0f4c91,타임테라스동탄,4159710200100960000,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",4,11241100269101,4,7,,,,,,,,,,
ast_62541f3646a0,"스카이박스1, 스카이박스2",2826011900115490004,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",2,10611100313993,0,2,,,,,,,,,,
ast_088dd044de37,부산 온천동 복합시설 신축사업,2626010800101800014,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10331100231168,5,6,,,,,,,,,,
ast_3b3e44da06d7,"세운 6-3-1,2구역 도시환경정비사업 개발사업 중순위 PF대출채권 및 토지신탁 우선수익권을 기초자산으로 ?",1114015500102610004,found,"site_area,gross_floor_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date","site_area,gross_floor_area,scr,far,main_usage,structure,floors_up,floors_down,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1003113167,0,,,0.0,0.0,0.0,단독주택,일반목구조,2,,0.0,516.2
ast_762c9fa6b134,반포 이수화학 본사 사옥(재간접),1165010700101120004,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1023112383,4,2,1993-07-29,2155.0,48.11,299.85,업무시설,철근콘크리트구조,8,옥내 68 / 옥외 12,37.1,
ast_fcd940175c17,금강타워3,1168010500101540008,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1024123642,4,2,,1492.7,41.28,362.69,업무시설,철골철근콘크리트구조,10,옥내 120 / 옥외 6,0.0,
ast_c174f71f733d,목동 트라팰리스 스퀘어,1147010200109620000,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10161100184978,5,8,,8531.1,49.5,632.82,공동주택,철근콘크리트구조,49,옥내 1039 / 옥외 0,174.17,
ast_493f723e41a1,돈의문3구역 게이트타워,2920014600109130001,found,"floors_down,elevators","floors_down,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",9,1069128142,0,,,,,,,,,,,
ast_769515754a68,피겨앤그라운드,1168010700105430000,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,102413034,1,1,,,,,,,,,,
ast_11919c561605,덕평CJ물류센터,4150033025101180002,found,"floors_down,elevators,completion_date","floors_down,elevators,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1121123948,2,1,2006-08-09,,,,,,,,,
ast_446647af6ed1,세운5구역PFV,1114015700101900003,not_found,"site_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_31da440b4288,CGV대학로,1111017100100410009,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1002113800,6,4,,901.8,59.12,298.99,문화및집회시설,철근콘크리트구조,9,옥내 48 / 옥외 1,48.4,
ast_84125d66e5f0,KORNER 136,1144012000103540001,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1000000000000004619145,6,3,2024-10-31,1393.4,57.78,499.66,업무시설,철골철근콘크리트구조,12,옥내 108 / 옥외 0,64.3,
ast_617613cdf1a8,역삼동 개발사업,1168010100108310019,not_found,"site_area,scr,far,structure,floors_up,floors_down,elevators,parking,height",,0,,,,,,,,,,,,,
ast_ea8e897db9a1,OPUS407,1165010800113180001,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1000000000000001402801,2,3,,673.7,59.91,799.95,제1종근린생활시설,철골철근콘크리트구조,15,옥내 24 / 옥외 1,94.6,
ast_b487a63c00bc,신라스테이(제주),5011013700102740016,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,12761100262000,3,4,,,,,,,,,,
ast_d3ff3c41d7cb,하남데이터센터,4145011000106070002,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1000000000000002732148,2,5,,,,,,,,,,
ast_a36fb8af4acf,남산스퀘어,1114015800100600001,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1003114187,3,18,1978-08-10,7942.5,37.36,764.85,업무시설,일반철골구조,23,옥내 225 / 옥외 90,99.95,
ast_8e5fda3d061a,OPUS459(구. 백암빌딩),1165010800113030034,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1000000000000005641104,5,8,,2000.0,59.98,959.64,업무시설,철골철근콘크리트구조,17,옥내 68 / 옥외 0,96.2,
ast_eb73897d66c4,맹그로브 신설,1123010100100980024,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10071100209462,6,4,,902.8,57.7,954.82,숙박시설,철골철근콘크리트구조,20,옥내 39 / 옥외 2,70.2,
ast_878300cda6ad,맹그로브 동대문,1114014600102380001,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10031100216093,3,3,,647.73,54.84,750.43,숙박시설,철근콘크리트구조,16,옥내 14 / 옥외 1,58.85,
ast_e60d36b43a64,해운대 센텀 한진CY부지 Bridge Loan 선순위 담보대출 투자,2635010400108560001,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_1a20ea59c075,더강남832PFV의 지분증권 및 대출채권,1168010100108320002,found,"site_area,gross_floor_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date","site_area,gross_floor_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1000000000000007189859,7,11,2026-03-31,2954.5,59.345,1007.904,업무시설,철근콘크리트구조,37,옥내 269 / 옥외 0,132.873,46427.56
ast_cb763ed28220,삼성월드타워아파트,1168010500100030001,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1024112666,2,1,1997-09-22,1232.3,31.65,334.38,공동주택,철근콘크리트구조,14,옥내 26 / 옥외 22,47.0,
ast_a56330cfa5d8,환성2호태양광발전소,4421034028107770090,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_e93b7e7a9f50,환성3호태양광발전소,4421034028107770090,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_47c9c0222e55,예지안빛에너지,4773039048200880000,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_d4676b749cd2,해누리7호태양광발전소,4773039048200880000,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_fc9106a89950,천리에너지2호태양광발전소,4313042022108530000,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_30ea47766ea3,엠아이에너지태양광발전소,4376031024200310003,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_26e82856c0dc,솔라팜1호,4773039048200880000,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_9a719e7b4ca2,솔라팜2호,4773039048200880000,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_08feb99d7dd1,맥스에너지금성태양광발전,4773037042200720000,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_a6d6041ea653,제이에스금계태양광발전,4725035022106620000,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_6e21f7f90ac5,일순에너지,4471035026101220001,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_7f04e40d8fcc,스카이에너지,5177034023102710000,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_a8f90f516d21,CJ제일제당센터,1114014700102920000,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10031100203816,5,16,,6479.8,60.0,799.93,업무시설,철골철근콘크리트구조,20,옥내 373 / 옥외 4,87.1,
ast_ff97a1f2dae8,디앤피영천신기,4723012900200140000,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_d19640044285,케이앤씨해바라기,4773039037106760002,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_3c2f16286fc7,호니파워,5123025033101660000,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_b0af734b18b2,에스디일호,5123025033101660000,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_879736673d32,에스플래닛삼십사호,5123025033101660000,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_f111ae69e480,아인에너지,5123025033101720000,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_eb5a157872a8,효제아트PFV(주식 및 주주대여),1111016200103150001,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_3d2e2d559411,두산타워(재간접),1114010500100060000,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",2,100311783,3,10,1986-10-15,4006.0,39.57,576.6333,업무시설,철골철근콘크리트구조,15,옥내 131 / 옥외 10,62.78,
ast_92dea7abe14c,신명솔라 태양광발전소,5173025026100340000,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_1aa61ea72a74,성리태양광발전소,4889045029201170000,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_b934e85074e0,엠아이파워,4782032042200100000,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
